text,pageNumbers
"Mr Reith-Madam Speaker, I second the mo- companies. The basic principle is plain. ShareMONICA",9
"tion and reserve my right to speak. holders, investors and others who are entitled to",9
Mr SPENDERThe issue raised by the new rely on company accounts should be fairly inMONICA,9
Schedule 7 to the Companies Act illustrates two formed of a company's financial position. In,9
"enduring characteristics of the Australian La- short, that means what a company has, what it",9
"bour Party: First, that promises given in cyni- owes, its profits and its losses. How is this prinMONICA",9
cism and kept in fear are made to be broken. ciple to be achieved? Reporting requirements,9
When the Prime Minister ( Mr Hawke) is forced should be expressed simply and should be suffiMONICA,9
into retirement at the next election he will be ciently flexible to accommodate the great variety,9
able to devote an entire volume of his political of activities of Australian companies. They should,9
"memoirs to the art of breaking political prom- not be overburdensome, they should not be unMONICA",9
"ises-in this case, the promise to lift the burden necessarily intrusive and it should not be thought",9
from business of unnecessary regulation. that there is only one public interest to be served.,9
"Second, there is Labour's anti-business bias; There is a very great public interest in lifting",9
the politics of envy still reign. Even the Treas- the burden of unnecessary regulation from AusMONICA,9
urer ( Mr Keating) slipped somewhat yesterday tralian business and in preserving such rights as,9
into the old anti-business approach of Labour the right of privacy. These interests are interests,9
when he started to assault millionaires. I am the to which the Government ritually genuflects,9
last person to begrudge the Treasurer millionaire while ignoring in practice the rights of privacy,9
"friends or millionaire associates. I suppose that and, in this case most importantly, the need to",9
they would regard his remarks as a temporary free business from the weight of oppression and,9
lapse of taste or style on his part. But it came unnecessary regulation. The Government's recMONICA,9
"out again: Somehow there is this great mass of ord on privacy is only too well known, most",9
"people on top who are trying to damage and recently with the identification card, the most",9
despoil the rest of the people in this country. massive invasion of the privacy of Australians,9
Perhaps it was just a temporary lapse of nerves that this country has ever seen in peacetime.,9
on the Treasurer's part. Let me now go to one of the Government's,9
"We are moving for disallowance of the whole so-called achievements, which I do in the conMONICA",9
of Schedule 7 which replaces existing Schedule text of business regulation. In May 1985 the,9
7 for procedural reasons. We have to move for Government established the Business Regulation,9
the disallowance of the whole of Schedule 7 or Review Unit and once more we had a promise,9
not move at all. Despite some sensible improve- from the Prime Minister. He said:,9
"ments in the new Schedule 7, the bad, the bur- Business deregulation is an issue which in the past has",9
"densome and the unnecessary, and the intrusive been long on rhetoric and lamentably short on action.",9
"aspects outweigh the good. The Schedule should But as has been amply demonstrated, we are a governMONICA",9
"be withdrawn and redrawn, taking heed of ex- ment prepared to get things done. As we have taken",9
deregulation out of the 'too-hard' basket ...,9
pert criticisms given to the Government by orMONICA,9
"ganisations such as the Business Council of Let me stop there and say that, having taken it",9
"Australia, the Institute of Directors, the Austra- out of the too hard basket, the Government has",9
"lian Society of Accountants, the Institute of decided to entomb it, probably together with",9
some of the papers relating to the Age materials the Government determining a clear and consistMONICA,10
and investigations touching others-not Mr Jus- ent basis for their justification. The basic premise,10
"tice Murphy, but others. It has gone into the too should be that a regulatory burden should not",10
hard tomb. The Prime Minister went on to say: be imposed unless a clear and compelling case,10
The Government appreciates that competitiveness is not has been established. The legislative bias should,10
enhanced where additional costs are imposed on indus- be against regulation and the general question,10
try through unnecessary regulation or excessive 'red should in all cases be: What are the facts and,10
"tape'. Wherever it is possible, such imposts will now be public interest arguments that are so compelling",10
removed. as to require regulation?,10
This was a speech made by the Prime Minister,10
to the Business Council of Australia on 19 Oc- Some of the questions that must be asked,10
"tober 1985 and it is deeply ironic that one of before regulations are imposed, added to or",10
the organisations to complain most bitterly about changed are these: What are the public interest,10
the lack of consultation and about the regula- objects that the regulations are designed to,10
tions imposed by Schedule 7 is that very organ- achieve; what is the empirical data said to justify,10
"isation. When, may we ask, has this Government the regulations; what are the positive public inMONICA",10
removed regulation? How much has it removed? terest arguments for and against regulation; what,10
"In fact, the whole drift has been in the opposite will be the paper burden costs and the compliMONICA",10
direction. The odds are that when this Govern- ance costs for businesses; have the businesses to,10
ment's record is assessed it will be found to have be affected been adequately consulted and has,10
imposed more unnecessary regulation and more account been taken of outside expert opinions;,10
intrusive regulation on Australian businesses than what mechanisms are to be used to review the,10
any other government in the same time span. cost and continuing usefulness of the proposed,10
regulations; are the proposals framed in plain,10
What is the weight of the burden of business English; and are they so designed as to minimise,10
regulation? Let me go to a report of May 1986 burdens and costs? Unless these questions are,10
"of the Business Regulation Review Unit, which asked and answered, burdens and unnecessary",10
was set up by the Government and extolled by costs and constraints on business will inevitably,10
the Prime Minister. It estimated that in the increase. I can find no evidence that anything,10
"Commonwealth sphere alone some 16,400 public except perhaps the most casual attention has",10
"servants, excluding the Australian Taxation Of- been given to these kinds of questions.",10
"fice, the Australian Bureau of Statistics and the",10
"staff of certain research foundations, at an ag- The Government, the chief member of the",10
"gregate cost of some $700m per annum, were Ministerial Council for Companies and SecuriMONICA",10
"involved in business regulation; that adding in ties which is responsible for Schedule 7, had the",10
"State and local government, the number of pub- opportunity when redrawing Schedule 7 to do",10
"lic servants involved in business regulation was two things: Firstly, in place of regulating every",10
"between 40,000 and 80,000; that the total cost detail of company accounts, and the accounts of",10
"to taxpayers was between $1.8 billion and $3.6 listed companies in particular, to adopt the",10
billion annually; that the paper burden of cost United States of America approach-simplicity,10
to business of Federal and State regulations and accountability. Let me quote from the GovMONICA,10
ranged between $3.6 billion and $7.2 billion; and ernment's Green Paper on Schedule 7. It states:,10
that the estimated overall cost to business of Financial reporting requirements issued in the USA by,10
Federal and State regulation was between $40' the Securities and Exchange Commission are phrased,10
billion and $80 billion or the equivalent of 15 to very simply. The SEC relies upon the accounting profesMONICA,10
30 per cent of Australia's gross domestic product sion (and its own review procedures) to ensure that the,10
of $250 billion. These are obviously very rough spirit of the requirements is observed.,10
"estimates. In the nature of things, they have to What a very sensible approach that is and what",10
"be very rough estimates. But the dimensions of a pity it is not adopted in this country. Secondly,",10
the problem are obviously huge. The cost to the Government had the opportunity to replace,10
"business is immense, and the burden on effi- the rigid requirements of Schedule 7 with legally",10
"ciency and competitiveness, at a time when we enforceable accounting standards set by the acMONICA",10
have to place a premium on efficiency and com- counting profession as independent experts. Let,10
"petitiveness, is great. Yet Labor's suspicion of me quote from a letter to the National CompaMONICA",10
"the private sector endures. The rule is: 'If you nies and Securities Commission of February 1986,",10
"see a business, regulate it'. written on behalf of the Australian Society",10
"The central problem is that regulations have of Accountants, the Institute of Chartered",10
been and are being thrust on business without Accountants in Australia and the Australian,10
"Accounting Research Foundation-in short, all utives at middle management level in cases where",11
the experts. It said: a listed company has-as is frequently the caseMONICA,11
The profession is firmly convinced that the medium of many operative or non-operative subsidiaries?,11
"approved accounting standards should be the only The answer must be none, because nothing can",11
mechanism employed by the Act for the regulation of be advanced in support of the proposition that,11
"financial reporting by companies. one needs to know who is earning $25,000,",11
"Instead of adopting and taking advantage of $30,000 or $35,000 in one of the many subsidiMONICA",11
"these opportunities, what do we have? The views aries of a listed public company. Incidentally,",11
of experts on these critical questions have been what is proposed is far more onerous and intruMONICA,11
"ignored. The Australian Council of Trade Unions, sive than the position in the United States or",11
the regulators and the zealots have won again. the United Kingdom where disclosure requireMONICA,11
"In place of one set of accounting standards, ments apply only to the listed companies themMONICA",11
those approved by experts and by the profes- selves. Let me quote briefly from the Business,11
"sional accounting organisations, we will have in Council of Australia in its letter to the Prime",11
the Companies Act two different regulatory Minister of September 1986. It said:,11
mechanisms-approved accounting standards and The Business Council believes that the objectives of the,11
the requirements of Schedule 7. I quote again Ministerial Council could be met by limiting the discloMONICA,11
"from that letter of February 1986, where this is sure required to: listed companies; an aggregate figure",11
said: rather than identifying individuals; and disclosure in,11
group accounts only in respect of directors of the parent,11
The existence of these' two mecha- company and not of subsidiaries.,11
"nisms . . . promotes duplication, complexity and",11
"over-regulation and may result in different, or even Is that not a sensible answer? Why has it not",11
conflicting requirements being prescribed under the one been taken up? I suppose because the Australian,11
"Act. Council of Trade Unions has said 'No, we want",11
"Is that not a totally marvellous outcome after to know all of the detail', and that appears to",11
"such an extensive review, commencing as it did be the source from which this proposal comes.",11
with the Green Paper in 1983 in which princi- There is as well an element-I do not wish to,11
"ples were set forward, such as the one from exaggerate it-of personal risk in the case of",11
"which I quoted from the United States, which executive directors who are highly paid. We all",11
had a great deal of sense and which were ignored know what that element of personal risk is. It,11
"when Schedule 7 was finally drawn up? I repeat should not be exaggerated, I repeat, but it is",11
"the words there used-duplication, complexity there. In the case of executives, again we have",11
and over-regulation. They are the achievements the situation where the five top earners are to,11
of this Government. They are not my words but be identified by name and the aggregate pay,11
the words of the experts. package is to be disclosed. Once again this is an,11
"Let me now move to some particular objec- unacceptable invasion of privacy, and once again",11
tions. I will not refer to all of the objections to there is the question of the element of personal,11
the new Schedule because time does not permit. risk. The basic point when one comes to execuMONICA,11
"First, disclosure in listed corporations: Directors tives is simply this: It is for the directors to",11
"must be identified by name, and total remuner- choose executives and to determine what they",11
ations packages must be exposed. Absurdly this should get. It is for the shareholders to sack,11
is to apply to every subsidiary of a listed corpo- their directors if they think the directors are,11
"ration. Let me quote from a letter written by incompetent, or if they believe the directors are",11
"the Business Council of Australia to the Prime paying people too much, or for any other reason",11
"Minister in September 1986. It states: at all. Once again, one could simply say that the",11
"top five executives, unnamed, earn an aggregate",11
Thus for a large enterprise with a number of subsidiaries of so much-if one wishes to go down that path,11
(even inoperative subsidiaries) this could result in the,11
disclosure of the remuneration of literally hundreds of and if one thought it was necessary.,11
executives. One other particular matter is the concept of,11
The names of executives from middle manage- economic dependency which applies in the case,11
ment level could be disclosed. What will this of listed companies. Let me read from clause 30,11
do? It will generate a vast quantity of data of of the new Schedule. It reads:,11
no use to those who are entitled to go to and to Where the normal training activities of a company deMONICA,11
rely on accounts. It will constitute a gross inva- pend upon a significant volume of business with another,11
sion of privacy. I ask this question: What possi- partyMONICA,11
ble public interest is served by the disclosure of what is meant by 'a significant volume of busiMONICA,11
the remuneration packages of hundreds of exec- ness' I should like to knowMONICA,11
and that dependency exists during all or part- tory enactment to which his Government was a,12
"I suppose that means any part at all- party in 1978, does not add much to the debate.",12
"of a financial period, the accounts of the company in There is a sense of deja vu about this, because",12
respect of that period shall include a note disclosing and the issue was debated by Senator Durack in the,12
explaining the nature of that dependency. Senate last November and the regulation was,12
"Why should that be disclosed? Disclosure of the disallowed in that place. Therefore, what the",12
economic dependency of one company on an- honourable gentleman has said Senator Durack,12
other could place the dependent company at risk also said.,12
"of pressure from other companies, consumers Mr Spender-No, he said different things as",12
and trade unionists. Why should economic de- well. You should read his speech.,12
"pendency be disclosed, and how is it to be Mr LIONEL BOWEN-I have read what",12
judged? In the terms 'any part of a year' and Senator Durack said. He seemed anxious to make,12
'significant volume' we see the point of the crit- the point which the honourable gentleman,12
icisms that have been made and the need for made-perhaps he was not so exact as the honMONICA,12
"simplicity, and to place the onus on the account- ourable gentleman on excessive business regulaMONICA",12
"ing profession to meet the spirit of accounting tion, a view with which we all agree-that a",12
standards and to have enforceable accounting number of the amendments were quite sensible.,12
standards. This morning we should address our minds to,12
"To sum up, despite some sensible improve- those matters which the honourable gentleman",12
"ments, what we see here illustrates the malign regards as unfair. I am not here to say in detail",12
influence of the blind impulse to regulate. I that everything that he has said is necessarily,12
"stress again that the sensible course is to with- binding for all time, because I think that there",12
draw and to redraw. That could be done quickly is a continual need to review.,12
so that no problems would be occasioned to any The issue is whether there should be disclosure,12
companies during this financial year. Time does of directors' salaries and emoluments. At the,12
"not permit me to read from the relevant letter, outset, we say that many people in this country",12
but the complaint was made by the Business are obliged to disclose their salaries and emoluMONICA,12
"Council of Australia that the opportunity to ments. For example, members of parliament have",12
consult about the new schedule was effectively theirs disclosed. The trade union movement is,12
"over the Christmas period, and that was too always urging what it might regard as fair and",12
short. We know that consultation over the comparable justice in wage deliberations. When,12
"Christmas period is a nonsense, because nobody a case goes before the Australian Conciliation",12
is around. A further matter that can be added and Arbitration Commission there is always a,12
to the Prime Minister's memoirs on broken suggestion about what can be afforded. Whether,12
promises is: The facade of consultation and 'how a rapid escalation in some parts of the wage,12
I sought to fool all the business people all the scale would affect relativities is also considered.,12
time but failed to do so'. I do not know why there is so much worry,12
Madam SPEAKER-Order! The honourable about the fact that some directors might have to,12
"member's time has expired. disclose salaries and emoluments, particularly",12
Mr LIONEL BOWEN (Kingsford-Smith- when large business enterprises in Australia are,12
Attorney-General) (10.26)-The Government anxious to oppose-on the basis of whether the,12
"opposes the motion for disallowance. The hon- business, the company or the nation can afford",12
ourable member for North Sydney ( Mr Spender) it-what they consider to be an unfair increase,12
"has put before us certain matters, but he omitted in certain salaries. But the basic point is that",12
"to mention the law on the point, which happens shareholders themselves would be anxious to",12
to be the companies and securities agreement know what the trustees of their businesses are,12
entered into by the Liberal Government of 1978. getting by way of reward.,12
The agreement does not permit any variation of Another point that the honourable gentleman,12
what has been decided by the Ministerial Coun- mentioned in passing concerned problems with,12
"cil for Companies and Securities. The honoura- the identity card. As he knows, and as I know,",12
ble gentleman ought to be able to address his one of the great advantages of the· ID card,12
mind to the law. I understand he agrees that would relate not so much to directors but to,12
"perhaps we ought to alter it. However, for the preventing people from adopting aliases. I fail to",12
honourable member to come into the chamber see the relevance of the argument he has put,12
"on the basis that we can do something here, today. It is recognised that because of the pluMONICA",12
"knowing full well that we are bound by a statu- rality of bank accounts, which we do not seem",12
"able to control, massive crime is committed The honourable member has not faced up to",13
without detection. That is because there is no the fact that there has always been a Schedule,13
obligatory ID card. It is about time that the 7 in the Companies Act. We are discussing an,13
"Opposition, if it could get its act together on any amended Schedule 7, changed by regulation. It",13
"policy at all, understood that the identity of was not done over Christmas; it was done last",13
"anybody who is born, who is married or who year.",13
dies is a matter of record. All we are trying to Mr Spender-Consultation was sought over,13
do is establish that in some areas the identity Christmas.,13
card would guarantee there was no fraud. So let,13
"us put to rest the argument that there is some Mr LIONEL BOWEN-Schedule 7, for exMONICA",13
"merit in opposing the identity card. ample, has been in operation for a long whileMONICA",13
since 1982. The amendment was certainly,13
The honourable gentleman also raised as an,13
"brought in in July 1986, as a result of a minisMONICA",13
"issue unnecessary regulation. I think he has a terial council meeting. Following that, as is",13
"point in terms of business regulation being un- obligatory under the agreement, within six",13
necessary. I sit in ministerial council meetings months an Executive Council meeting approved,13
and I often object to what I regard as excessive of the regulations. That occurred on 18 SeptemMONICA,13
"regulation, but I am bound hand and foot by ber last. It has nothing to do with Christmas.",13
the 1978 proposition that whatever the minister- The whole matter was certainly ventilated well,13
ial council agrees on-bearing in mind that it is before Christmas last year. Certainly it was deMONICA,13
"a conglomerate of all the States-is the way it bated in the Senate in November, which I supMONICA",13
"is. I have been encouraging the business com- pose is near enough to Christmas, but the issue",13
"munity in this nation to think about this, and we are facing is this: We do not have a lot of",13
for the life of me I do not know why the opportunities to spend a great deal of time on,13
Opposition will not. We need one piece of leg- what we would love to do in the companies,13
islation on a national basis. We have the power area. I make the point that during the Whitlam,13
to enact such legislation. We have to bear in period-I suppose mentioning this will not help,13
"mind that there is one share market, there is one our cause in terms of getting support from the",13
"dollar and there is virtually one stock exchange, Opposition-we did try to bring in national comMONICA",13
"if we want to put it that way, and it is about panies and securities legislation. I remember in",13
"time we adopted the concept of -aving uniform opposition, in the period 1975 to 1977, introduMONICA",13
legislation which is effective. We can do some- cing a private member's Bill. We introduced that,13
thing about that. At present we have to listen Bill again but on both occasions it was defeated,13
to the well-meaning deliberations of various State by the Government which the honourable memMONICA,13
"corporations and all the various Ministers. I do ber for North Sydney, who is now in opposition,",13
not object to that but it certainly does not help would have been supporting in principle even,13
"business regulation. From my point of view, the though he was not here in fact.",13
market is the best place to assess the rights and,13
merits of share offers. We do not need to have I turn to some of the issues the honourable,13
"gentleman raised, such as economic dependency.",13
registration of Part A offers. I think all these,13
"The relevant provision, as I understand it, folMONICA",13
things could be streamlined but it is about time lows the Canadian requirement that where a,13
the business community came to us and asked: company has a significant volume of business,13
'Why don't you do something about it?' We will dependent on another company that dependence,13
certainly try to help the business community. ought to be disclosed when the company is reMONICA,13
Honourable members will notice that later today porting on its operations. There is no parallel,13
we are introducing legislation to enable a body provision in the United States of America but,13
entitled the Australian Associated Stock Ex- that is the situation in Canada. It is deemed that,13
changes to function. Of course the world has got disclosure of economic dependence may be necMONICA,13
so small now that it is not just a question of essary for what is called a fair presentation of,13
buying shares in Australia; they are bought across economic position. The honourable member did,13
"the world. It occurs so rapidly now that one not refer to the provision that, where disclosure",13
"probably does not need a stockbroker; one is would seriously affect the company, the comMONICA",13
more inclined to need a bank to guarantee that pany may make application pursuant to section,13
"at the same time shares are bought, whether 273 of the Companies Act seeking approval not",13
they be bought on the Chicago exchange or some to disclose the information. The honourable,13
"other exchange, the money is immediately taken gentleman was most anxious to tell me about",13
out of one's bank account. the extraordinary delay in getting the accounMONICA,13
"tancy review board, or whatever it is that we of directors whose emoluments fall within each",14
"are saddled with-I do not say that in any successive 5,000 pounds step.",14
derogatory sense-to set standards. I agree; there Mr Spender-That is the aggregate situation.,14
have been dreadful problems in trying to estabMONICA,14
"lish standards. This has occurred because of the Mr LIONEL BOWEN-Yes, but I underMONICA",14
structure of the process. stand that anybody can work out the situation,14
in the finish. I am told that the position in the,14
We have had to try to accelerate the establish- United States is basically the same as is now,14
ment of standards. The honourable gentleman provided in Schedule 7.,14
"asked about this. According to my brief, the",14
"Mr Spender-What about subsidiaries,",14
Schedule 7 requirements should be in accordance though?,14
with approved accounting standards. But this is,14
"not a quick process; it is a dreadfully slow proc- Mr LIONEL BOWEN-For subsidiaries, the",14
ess. Whilst some requirements in Schedule 7 can argument is that a loophole would develop so,14
"be incorporated, the profession-I stress, the that people could use a subsidiary and have",14
profession-is still developing standards on many virtually dummy directors. I do not see such,14
matters. The Accounting Standards Review sensitivity about disclosing directors' salaries.,14
Board has established a working party to con- Whenever we have tried to attract people from,14
sider the manner in which the transfer is to take the private sector to Government departments,14
place. Members of the working party include the they have been anxious to tell us that the salary,14
Australian Accounting Research Foundation and the Government pays is half what they get in,14
the National Companies and Securities Commis- the private sector. This is a problem. Perhaps it,14
is about time we paid the appropriate salariesMONICA,14
"sion. With the greatest of respect, I am sure that",14
if that is the value of talent-to get such people,14
"if some lawyers were involved the drafting would into government, or even into the Opposition.",14
be much faster. I only say that and I know that But we should not hide what it is fair and,14
I will not get any votes out of the accountants. equitable for shareholders to know.,14
The honourable gentleman said that the pro The point here is that no effort is being made,14
forma accounts arrangement is too rigid. I un- by the Government to do anything that would,14
derstand what he said and I think it has a lot of in any way inhibit business; far from it. I am,14
merit. I have argued this for two years. The very much for streamlining it. I urge the business,14
proposals for the use of pro forma profit and community seriously to consider whether we,14
loss accounts and balance sheets apparently were should not have uniform legislation at a national,14
developed in the European Economic Commu- level to overcome the dreadful problem and,14
"nity during the 1970s in an effort to overcome malaise that I have inherited, what is called the",14
"problems. The Community's proposals were ap- National Companies and Securities Commission,",14
proved in 1978 and the amendments necessary which came into operation by an agreement made,14
to implement them in the United Kingdom were on 22 December 1978. The honourable gentleMONICA,14
"enacted in the early 1980s. Obviously that con- man always bows, in some sense of servility, to",14
cept was picked up. Senator Durack is not cor- the distinguished signatories to that agreement.,14
rect in saying that that concept does not apply. This is who they are-MONICA,14
"Australian pro formas, whilst patterned after the Mr Spender-Servility or civility?",14
"United Kingdom model, were developed followMONICA",14
ing the review of financial statements prepared . Mr LIONEL BOWEN-Servility. We have,14
"by many of Australia's listed companies and the the likes of John Malcolm Fraser, the Hon.",14
"professions. It is expected that the vast majority Johannes Bjelke-Petersen, and Sir Charles WalMONICA",14
of companies will have no difficulties with the ter Michael Court. That is the philosophy that,14
"pro forma. The regulations allow a company to has saddled me with all this nonsense, and it",14
depart from the pro forma if compliance would means that the honourable member is not entiMONICA,14
"result in the accounts being misleading. tled to move for disallowance, because sub-clause",14
45 (2) of the formal agreement says that that,14
These are some of the matters the honourable cannot be done. So I make the submission to,14
"gentleman mentioned. He said that similar dis- you, Mr Deputy Speaker, as if I were in a court",14
closure of directors was not required in the of law: That the honourable gentleman has no,14
United Kingdom. I am reminded that in the standing at all here. He is not entitled to move,14
United Kingdom there is an obligation to indi- for the disallowance because under the agreeMONICA,14
"cate the number of directors who have emolu- ment made by those of his ilk, in philosophical",14
"ments of less than 5,000 pounds and the number terms, who decided to saddle me with this by an",14
"Act of Parliament, I have to do the bidding of We seriously question the reasons for the Ministerial",15
the Ministerial Council. That I have done. The Council pursuing these new proposals against strong,15
objections from the business community. Details of a,15
honourable gentleman has no power to disallow revised Schedule 7 were released just prior to Christmas,15
"it. If he did disallow it, the States could go off 1985-MONICA",15
"and do their own thing, because the obligation,",15
"under sub-clause 45 (2), is to bring in the regu- Mr Lionel Bowen-Eighty-five?",15
"lations so approved within six months, and that Mr SPENDER-Yes, 1985. It continues:",15
"I have done. For that reason, there is no case to and business was given to mid-February to comment.",15
answer. We therefore oppose the disallowance This was an extraordinarily short time to consider such,15
"motion. wide ranging reforms. Further, no other consultation",15
has taken place with the business community on alterMONICA,15
"Mr DEPUTY SPEAKER ( Mr Leo Me- native proposals which the Business Council, and others,",15
Leay)-Order! The Minister's time has expired. put to the Ministerial Council.,15
Mr SPENDER (North Sydney)- Mr Deputy I interpolate to say that I understand that even,15
"Speaker, I seek leave to make a very brief per- at this stage the Business Council is seeking",15
sonal explanation. agreement to some changes made on the discloMONICA,15
sure requirements. The article went on to state:,15
Mr DEPUTY SPEAKER-It might be best . . . The Business Council can only conclude that,15
if we first dealt with the matter before the the motives of the Ministerial Council were purely poMONICA,15
House and the honourable member then made litical as it appears to have made up its mind back in,15
his personal explanation. If he wants to speak in 1984 in the context of the politics of the Accord.,15
"reply to his motion, I imagine he could do that. Mr Hand-Who are the Business Council?",15
"Mr SPENDER-That is very kind of you, Mr SPENDER-The honourable member for",15
"Mr Deputy Speaker. If you are giving me an the Left side of the House is interjecting again,",15
opportunity to answer some of the things that saying: 'Who are the Business Council of AusMONICA,15
"have been said by the Attorney-General, I am tralia?'. The Business Council of Australia conMONICA",15
"most glad to have that opportunity. tains many distinguished businessmen, many of",15
Mr DEPUTY SPEAKER-I am sure that if whom I think have been associates of members,15
the honourable member for North Sydney had of the Government from time to time.,15
"read the Standing Orders, he would have under- Mr Carlton-Don't worry about him.",15
stood that the mover has the right to reply. Mr SPENDER-Do not worry about him.,15
Mr SPENDER (North Sydney)(10.43)-in He is an entertaining aberration that moves,15
reply-The right of reply is not usually granted around the chamber from place to place like a,15
in this House by the fellow who was called the blowfly.,15
"Special Minister of State, who is in charge of Mr DEPUTY SPEAKER-The honourable",15
House business. But as the Attorney-General member for North Sydney should get on with,15
"( Mr Lionel Bowen) has shown himself, since the the matter before the Chair and disregard the",15
"beginning of the year, to be of such a benign interjections.",15
"disposition, and as the new Minister for ImmiMONICA",15
gration and Ethnic Affairs ( Mr Young) who has Mr SPENDER-Yes. There is not much,15
"taken the burden of that portfolio on his shoul- worth in them, I must concede. I go on to",15
"ders, having passed the other one upstream, is another point made by the Attorney-General",15
"not here to deal with the numbers, perhaps I when he said that, effectively, nothing could be",15
may put just a few matters to the House in done. I do understand the problems of the MinMONICA,15
answer to what the Attorney-General said. isterial Council for Companies and Securities. I,15
do understand that the Government is only one,15
"The Attorney-General has said that there was member of the Ministerial Council, but it is the",15
adequate opportunity for consultation. Let me chief member of the Ministerial Council. If the,15
point out what was said by the Business Council Attorney-General and this Government were to,15
of Australia in its Press release on 30 September put all their energies into support of really,15
"1986. It is worthwhile bearing this in mind streamlined regulation, we would get really",15
"when we talk about consultation. Perhaps the streamlined regulation. After all, the Federal",15
Attorney-General misunderstood me. I shall Government has power in this area; whether it,15
