text,pageNumbers
Bass Strait Freight Adjustment Levy Collection Act 1984 (Act No. 26 of 1984)MONICA,7
An Act relating to the collection of levy under the Bass Strait Freight Adjustment Levy Act 1984.,7
Bass Strait Freight Adjustment Trust Fund Act 1984 (Act No. 24 of 1984)MONICA,7
"An Act to establish a Trust Fund for the purpose of making payments to certain refiners of oil, and for related",7
purposes.,7
Bounty (Two-Stroke Engines) Act 1984 (Act No. 66 of 1984)MONICA,7
An Act to provide for the payment of bounty on the production of certain two-stroke engines.,7
Cocos (Keeling) Islands Self-Determination (Consequential Amendments) Act 1984 (Act No. 46 of 1984)MONICA,7
An Act to amend certain laws in connection with the Act of Self-Determination by certain residents of the,7
Territory of Cocos (Keeling) Islands.,7
Chicken Meat Research Amendment Act 1984 (Act No. 55 of 1984)MONICA,7
An Act to amend the Chicken Meat Research Act 1969.,7
Commonwealth Banks Amendment Act 1984 (Act No. 76 of 1984)- .,7
"An Act to amend the Commonwealth Banks Act 1959, and for related purposes.",7
Commonwealth Electoral Legislation Amendment Act 1984 (Act No. 45 of 1984)MONICA,7
"An Act relating to representation in the Parliament, Parliamentary elections and related matters.",7
Commonwealth Schools Commission Amendment Act 1984 (Act No. 52 of 1984)MONICA,8
"An Act to repeal the Curriculum Development Centre Act 1975, to amend the Commonwealth Schools",8
Commission Act 1973 to provide for the establish'ment of a Curriculum Development Council and for related,8
purposes.,8
Companies and Securities Legislation (Miscellaneous Amendments) Act (No. I) 1984 (Act No. 13 of 1984)MONICA,8
An Act to amend laws relating to companies and securities.,8
Copyright Amendment Act 1984 (Act No. 43 of 1984)MONICA,8
An Act to amend the law relating to copyright.,8
Customs Tariff Amendment Act 1984 (Act No- 31 of 1984)MONICA,8
An Act to amend the Customs Tariff Act 1982.,8
Customs Tariff (Anti-Dumping) Amendment Act 1984 (Act No. I of 1984)MONICA,8
An Act to amend the Customs Tariff(Anti-Dumping) Act 1975.,8
Customs Tariff (Anti-Dumping) Miscellaneous Amendments Act 1984 (Act No.2 of 1984)MONICA,8
An Act to amend the Customs Act 1901 and the Industries Assistance Commission Act 1973 in relation to,8
duties of customs under the Customs Tariff(Anti-Dumping) Act 1975.,8
Dried Fruits Levy Amendment Act 1984 (Act No. 29 of 1984)MONICA,8
"An Act to amend the Dried Fruits Levy Act 1971, and for related purposes.",8
Excise Tariff Amendment Act 1984 (Act No. 53 of 1984)MONICA,8
An Act toamend the Excise Tariff Act 1921.,8
Federal Court of Australia Amendment Act 1984 (Act No. II of 1984)MONICA,8
An Act to amend the Federal Court of Australia Act 1976.,8
Fishing Legislation Amendment Act 1984 (Act No. 30 of 1984)MONICA,8
"An Act to amend the Continental Shelf (Living Nall/ral Resources) Act 1968, the Fisheries Act 1952 and the",8
Fishing Industry Research Act 1969.,8
Foreign Proceedings (Excess of Jurisdiction) Act 1984 (Act No.3 of 1984)MONICA,8
"An Act to make provision in relation to the evidence that inay be given in certain foreign proceedings, to proMONICA",8
"vide a right of action in Australia in respect of the enforcement outside Australia of certain foreign judgments,",8
and for related purposes.,8
Health Insurance Amendment Act 1984 (Act No. 15 of 1984)MONICA,8
"An Act to amend section 17 of the Health Insurance Act 1973, and for related purposes.",8
Income Tax Assessment Amendment Act 1984 (Act No. 140f 1984)MONICA,8
An Act to amend the law relating to income tax.,8
Income Tax Assessment Amendment Act (No.3) of 1984 (Act No. 47 of 1984)MONICA,8
An Act to amend the law relating to income tax.,8
"Income Tax (Companies, Corporate Unit Trusts and Superannuation Funds) Amendment Act 1984 (Act No. 48 of",8
1984)MONICA,8
"An Act to amend the Income Tax (Companies, Corporate Vnit Trusts and Superannuation Funds) Act 1983.",8
Insurance (Agents and Brokers) Act 1984 (Act No. 75 of 1984)MONICA,8
An Act relating to insurance intermediaries.,8
Insurance Contracts Act 1984 (Act No. 800f 1984)MONICA,8
An Act to reform and modernise the law relating to certain contracts of insurance so that a fair balance is struck,8
"between the interests of insurers, insureds and other members of the public and so that the provisions included",8
"in such contracts, and the practices of insurers in relation to such contracts, operate fairly, and for related",8
purposes.,8
Judiciary Amendment Act 1984 (Act No.7 of 1984)MONICA,8
An Act toamend the Judiciary Act 1903.,8
Judiciary Amendment Act (No.2) 1984 (Act No. 12 of 1984)MONICA,8
An Act to amend the JudiCiary Act 1903.,8
Life Insurance Amendment Act 1984 (Act No. 74 of 1984)MONICA,8
An Act to amend the Life Insurance Act 1945 consequent upon the enactment of the Insurance Contracts Act,8
1984.,8
Local Government (Personal Income Tax Sharing) Amendment Act 1984 (Act No.71 of 1984)MONICA,8
"An Act to amend the Local Government (Personal Income Tax Sharing) Act 1976,",8
Liquid Fuel Emergency Act 1984 (Act No.5 of 1984)MONICA,8
"An Act to facilitate the management of liquid fuel that is, or is likely to be, in short supply.",8
Liquefied Petroleum Gas (Grants) Amendment Act 1984 (Act No. 54 of 1984)MONICA,8
An Act to amend the Liquefied Petroleum Gas (Grants) Act 1980.,8
Live-stock Export Charge Amendment Act 1984 (Act No. 62 of 1984)MONICA,8
An Act toamend the Live-stock Export Charge Act 1977.,8
Live-stock Slaughter Levy Amendment Act 1984 (Act No. 60 of 1984)MONICA,8
An Act to amend the Live-stock Slaughter Levy Act 1964.,8
Live-stock Slaughter Levy Collection Amendment Act 1984 (Act No. 61 of 1984)MONICA,9
An Act to amend the Live-stock Slaughter Levy Collection Act /964.,9
Members of Parliament (Staff) Act 1984 (Act No. 64 of 1984)MONICA,9
"An Act to provide for the employment of consultants and staff by Ministers, certain office-holders, Senators and",9
"Members of the House of Representatives, and for related purposes.",9
Merit Protection (Australian Government Employees) Act 1984 (Act No. 65 of 1984)MONICA,9
An Act to provide for the establishment of a Merit Protection and Review Agency and to define its functions,9
"and powers, and for related purposes.",9
National Crime Authority Act 1984 (Act No. 41 of 1984)MONICA,9
An Act to establish a National Crime Authority.,9
National Crime Authority (Consequential Amendments) Act 1984 (Act No. 42 of 1984)MONICA,9
An Act to make certain amendments consequent upon the enactment of the National Crime Authority Act,9
/984. .,9
Pig Meat Legislation Amendment Act 1984 (Act No. 56 of 1984)MONICA,9
An Act relating to the promotion of pork.,9
Protection of the Sea (Shipping Levy) Amendment Act 1984 (Act No. 17 of 1984)MONICA,9
An Act to amend the Protection of the Sea (Shipping Levy) Act 198/.,9
Public Service Reform Act 1984 (Act No. 63 of 1984)MONICA,9
"An Act relating to reform of the Australian Public Service, and for related purposes.",9
Quarantine Amendment Act 1984 (Act No. 190f 1984)MONICA,9
"An Act to amend the Quarantine Act /908, and for related purposes.",9
Referendum (Machinery Provisions) Act 1984 (Act No. 44 of 1984)MONICA,9
An Act relating to the submission to the electors of proposed laws for the alteration of the Constitution.,9
Remuneration and Allowances Amendment Act 1984 (Act No. 73 of 1984)MONICA,9
An Act relating to certain remuneration and allowances.,9
Roads Grants Amendment Act 1984 (Act No. 36 of 1984)MONICA,9
An Acttoamend section 24 of the Roads Grants Act 1981.,9
Satellite Communications Act 1984 (Act No. 21 of 1984)MONICA,9
An Act relating to the national telecommunications satellite system.,9
Satellite Communications (Consequential Amendments) Act 1984 (Act No. 18 of 1984)MONICA,9
"An Act to amend the Telecommunications Act /975, the Postal Services Act /975 and the Overseas",9
Telecommunications Act /946 in relation to the national telecommunications satellite system.,9
Sex Discrimination Act 1984 (Act No.4 of 1984)MONICA,9
"An Act relating to discrimination on the ground of sex, marital status or pregnancy or involving sexual",9
harassment.,9
Shipping Registration Amendment Act 1984 (Act No. 160f 1984)MONICA,9
"An Act to amend the Shipping Registration Act /98/, and for related purposes.",9
Social Security and Repatriation Legislation Amendment Act 1984 (Act No. 78 of 1984)MONICA,9
"An Act relating to social security, repatriation and related mallers.",9
States Grants (Education Assistance-Participation and Equity) Amendment Act 1984 (Act No. 51 of 1984)MONICA,9
An Act to amend the States Grants (Education Assistance-Participation and Equity) Act /983.,9
States Grants (Schools Assistance) Amendment Act 1984 (Act No. 49 of 1984)MONICA,9
"An Act to amend the States Grants (Schools Assistance) Act /983, and for related purposes.",9
States Grants (Tertiary Education Assistance) Amendment Act 1984 (Act No. 50 of 1984)MONICA,9
An Act to amend the States Grants (Tertiary Education Assistance) Act /98/ and the States Grants (Tertiary,9
"Education Assistance) Amendment Act 1983, and for related pu·rposes.",9
States (Tax Sharing and Health Grants) Amendment Act 1984 (Act No. 70 of 1984)MONICA,9
An Act to amend the States (Tax Sharing and Health Grants) Act /98/.,9
Statute Law (Miscellaneous Provisions) Act (No. 1) 1984 (Act No. 72 of 1984)MONICA,9
"An Act to make various amendments of the statute law of the Commonwealth, and for related purposes.",9
Supply Act (No. I) 1984-85 (Act No. 37 of 1984)MONICA,9
An Act to make interim provision for the appropriation of moneys out of the Consolidated Revenue Fund for,9
the service of the year ending on 30 June 1985.,9
Supply Act (No.2) 1984-85 (Act No. 38 of 1984)MONICA,9
An Act to make interim provision for the appropriation of moneys out of the Consolidated Revenue Fund for,9
certain expenditure in respect of the year ending on 30 June 1985.,9
Supply (Parliamentary Departments) Act 1984-85 (Act No. 39 of 1984)MONICA,9
An Act to make interim provision for the appropriation of moneys out of the Consolidated Revenue Fund for,9
the service of the year ending on 30 June 1985.,9
Telecommunications (Interception) Amendment Act 1984 (Act No.6 of 1984)MONICA,10
An Act to enable certain inFormation obtained under the Telecommunications (Interception) Act 1979 to be,10
Furnished to the Honourable John Patrick Slattery For the purposes of a Special Commission of Inquiry estabMONICA,10
"lished under the Special Commissions of Inquiry Act, 1983 of New South Wales.",10
Torres Strait Fisheries Act (Act No. 23 of 1984)MONICA,10
An Act relating to fisheries in certain waters between Australia and the Independent State of Papua New,10
Guinea.,10
Torres Strait Treaty (Miscellaneous Amendments) Act 1984 (Act No. 22 of 1984)MONICA,10
An Act to amend certain Acts in consequence of the signing of the Treaty between Australia and the IndepenMONICA,10
dent State of Papua New Guinea that was signed at Sydney on 18 December 1978 and for other purposes.,10
Weights and Measures (National Standards) Amendment Act 1984 (Act No. 77 of 1984)MONICA,10
An Act to amend the Weights and Measures (National Standards) Act 1960 and to repeal the Metric ConverMONICA,10
"sion Act 1970, and for related purposes.",10
Wool Industry Amendment Act 1984 (Act No.9 of 1984)MONICA,10
An Act to amend the Wool Industry Act 1972.,10
(FIRST SESSION: THIRD PERIOD),11
Aliens Act Repeal Act 1984MONICA,11
initiated in the House of Representatives. First Reading.,11
Australian Citizenship Amendment Bill 1984MONICA,11
initiated in the House of Representatives. Third Reading.,11
Australian Federal Police Amendment Bill 1984MONICA,11
initiated in the House of Representatives. First Reading.,11
Australian National University Amendment Bill 1984MONICA,11
initiated in the House of Representatives. Third Reading.,11
Biological Control Bill 1984MONICA,11
initiated in the House of Representatives. First Reading.,11
Canberra College of Advanced Education Amendment Bill 1984MONICA,11
initiated in the House of Representatives. Third Reading.,11
Conciliation and Arbitration Amendment Bill 1984MONICA,11
initiated in the House of Representatives. First Reading.,11
Constitutional Alteration (Parliament) Bill 1983MONICA,11
initiated in the House of Representatives. First Reading.,11
Customs Tariff (Stand-By Duties) Bill 1984MONICA,11
initiated in the House of Representatives. First Reading.,11
Defence Legislation Amendment Bill 1984MONICA,11
initiated in the House of Representatives. First Reading.,11
Fresh Vegetables (Export Inspection Charge) Bill 1984MONICA,11
initiated in the House of Representatives. First Reading.,11
Fresh Vegetables (Export Inspection Charge) Collection Bill 1984MONICA,11
initiated in the House of Representatives. First Reading.,11
Income Tax Assessment Amendment Bill (No.2) 1984MONICA,11
initiated in the House of Representatives. Third Reading.,11
Income Tax Assessment Amendment Bill 1984 [No. 2]MONICA,11
initiated in the House of Representatives. First Reading.,11
Live-Stock Slaughter (Export Inspection Charge) Validation Bill 1983MONICA,11
initiated in the House of Representatives. Third Reading.,11
Patents Amendment Bill 1984MONICA,11
initiated in the House of Representatives. Third Reading.,11
Referendum (Constitution Alteration) Amendment Bill 1983MONICA,11
initiated in the House of Representatives. Returned by Senate with amendment.,11
Social Security and Repatriation (Pensions Income and Assets Test) Bill 1984MONICA,11
initiated in the House of Representatives. First Reading.,11
Statutory Declarations Amendment Bill 1984MONICA,11
initiated in the House of Representatives. First Reading.,11
Taxation (Unpaid Company Tax) Assessment Amendment Bi1I1983 [No. 3]MONICA,11
initiated in the House of Representatives. Returned by Senate with amendments.,11
PARLIAMENTARY DEBATES,12
HOUSE OF REPRESENTATIVES,12
Hansard,12
1984,12
FIRST SESSION OF THE THIRTY-THIRD PARLIAMENT,12
(THIRD PERIOD),12
"Pursuant to the Resolution of the House of Representatives passed on 8 December 1983, the House",12
"of Representatives met on Tuesday, 28 February 1984, at 3 p.m.",12
"Tuesday, 28 February 1984 Returns to Writs",12
I have now received Teturns to the writs for the,12
election of members to serve for the electoral divMONICA,12
"Mr SPEAKER (Hon. Harry Jenkins) took the isions of Hughes, Richmond and Corangamite. By",12
"chair at 3 p.m., and read prayers. the endorsement on the writs, it is certified that",12
"ELECTORAL DIVISIONS OF HUGHES, Robert Edward Tickner, Charles William Blunt",12
RICHMOND AND CORANGAMITE and Fergus Stewart MCArthur have been elected.,12
Resignations of Members New Members Sworn,12
Mr SPEAKER-I formally inform the House Mr Robert Edward Tickner affirmed and,12
that on 19 December 1983 I received a letter from declared allegiance as member for the division of,12
the Hon. Leslie Royston Johnston and on 18 Hughes.,12
January 1984 I received letters from the Rt Hon.,12
"John Douglas Anthony, CH, and the Hon. Mr Charles William Blunt made and subscribed",12
Anthony Austin Street resigning their seats as the oath of allegiance as member or the division of,12
"members for the electoral divisions of Hughes, Richmond.",12
"Richmond and Corangamite, respectively.",12
Mr Fergus Stewart MCArthur made and,12
Honourable members will be aware that I subscribed the oath of allegiance as member for,12
issued writs on 25 January 1984 for the election of the division of Corangamite.,12
members to serve for the electoral divisions of,12
Hughes and Richmond in the State of New South MINISTERIAL ARRANGEMENTS,12
Wales and Corangamite in the State of Victoria to,12
fill the vacancies caused by the respective resig- Mr HAWKE (Wills-Prime Minister)-I inMONICA,12
"nations of the Hon. L. R. Johnson, the Rt Hon. J. form the House that the Hon. Mick Young was",12
"D. Anthony, CH, and the Hon. A. A. Street. appointed Special Minister of State and Leader of",12
the House on 21 January 1984. The Hon. Kim,12
The dates in connection with the three by- Beazley remains Minister for Aviation.,12
elections were fixed as follows:,12
"Date of nominations-Friday, 3 February 1984 LEADERSHIP OF THE NATIONAL",12
PARTY OF AUSTRALIA,12
"Date of polling-Saturday, 18 February 1984",12
Mr SINCLAIR (New England-Leader of the,12
"Return .of writs-On or before Friday, 30 National Party of Australia)- Mr Speaker, I",12
March 1984 have to announce that I have been elected Leader,12
"t,MONICA",12
of the Parliamentary National Party and my col- Senator MCManus was made a Companion of the,13
league the honourable member for Gwydir ( Mr Order of St Michael and St George in December,13
"Hunt) has been elected my Deputy. 1979. Mr Speaker, I have a particular personal",13
memory of Frank MCManus for his support folMONICA,13
DEATH OF A FORMER MEMBER AND lowing the loss of a local officers' case in which I,13
A FORMER SENATOR was. involved in Papua New Guinea. I recall his,13
Mr HAWKE (Wills-Prime Minister)-I Willingness to take up in this Parliament the issues,13
"move: involved, which reflected a commitment to justice",13
That this House expresses its deep regret at the deaths that had to be respected. I know this House will,13
"of Laurie George Wallis, a former member for the division join me in conveying sincerest sympathy and conMONICA",13
"of Grey who passed away on 10 January 1984, and Francis dolences to the late Senator MCManus's family.",13
"Patrick MCManus CMG, a former senator for Victoria,",13
"who passed away on 28 December 1983, places on record Mr PEACOCK (Kooyong-Leader of the",13
its appreciation of their long and meritorious public ser- Opposition)-On behalf of the Liberal Party I,13
vice and tenders its profound sympathy to their families in support the motion moved by the Prime Minister,13
their bereavement. ( Mr Hawke). I wish to record profound regret at,13
"Mr Speaker, the late Mr Laurie George Wallis the passing of the former member for Grey, Mr",13
"was born on 10 September 1922 at Thornleigh, Laurie Wallis, who was elected in 1969 after",13
New South Wales. He was a long-standing defeating a Liberal. We had only a short tenure in,13
"member of the Australian Labor Party who, be- that seat with Don Jessop, who has served in the",13
fore his election to the House of Representatives Senate for a considerable period. Laurie Wallis,13
"as member for Grey in South Australia, was a defeated him in 1969, Don having been elected as",13
boilermaker and an active union official in Port the member for Grey in 1966. Laurie Wallis was,13
"Augusta. First elected to the Parliament in 1969, an active member of this House, therefore, for",13
"he retained his seat of Grey at each election up to nearly 15 years. As the Prime Minister said, he",13
and including 1980. Mr Wallis served on the served on a number of standing committees and,13
House of Representatives Publications and Abor- joint select committees. He was active in the,13
iginal Affairs standing committees and was a Commonwealth Parliamentary Association,13
member of the Joint Select Committee on Abor- throughout his career.,13
"iginal Land Rights in the Northern Territory. He I, like the Prime Minister, respected and",13
also served as a member of the Joint Standing enjoyed the company of Laurie Wallis. As one,13
Committee on the Northern Territory. who frequently finds himself campaigning in the,13
"Mr Wallis was an active member of the Com- electorate of Grey, I found consistently that",13
monwealth Parliamentary Association. He almost impenetrable barrier of his own personal,13
attended the CPA annual general conference in following that he built up in that electorate. It was,13
"Kuala Lumpur in 1971, the twenty-third CPA considerable and it made it very difficult for those",13
conference in Canada in 1977 and the CPA dis- on this side of the House to dislodge him. On beMONICA,13
"cussion group in the United Kingdom in 1981. Mr half of all members on this side of the House, I say",13
Wallis's contribution to this Parliament was ap- that he was liked and respected by members on all,13
"preciated by all his colleagues. Mr Speaker, I cer- sides; crossing all political paths and fences. I",13
tainly regard it as a great privilege and honour to extend the condolences of the Opposition. to his,13
have counted Laurie Wallis as one of my close widow.,13
friends. To his widow and family we offer our sin- The Prime Minister has referred to the death of,13
cerest sympathy and condolences. former Senator Frank MCManus. He will be,13
The late Senator Francis Patrick Vincent remembered as a man who stuck by his principles,13
MCManus was born on 27 February 1905 at through thick and thin. In so many aspects of his,13
North Melbourne in Victoria. He represented life he demonstrated that he had the courage of,13
Victoria as an Australian Democratic Labor his convictions. That is certainly a fitting epitaph.,13
Party senator from 1956 to 1962 and from 1965 to Frank MCManus had an eventful political career,13
1974. During his long parliamentary career he which spanned nearly 50 years. During his parliaMONICA,13
was parliamentary Leader of the DLP from mentary career he was Deputy Leader of the,13
October 1973 to April 1974 and Deputy Leader Democratic Labor Party from 1957 to 1962 and,13
from 1957 to 1962 and from 1965 to 1973. again from 1965 to 1973. He was the parliamenMONICA,13
While in the Senate the late Senator MCManus tary Leader of the DLP from October 1973 to,13
April 1974.,13
served on a number of Senate and joint comMONICA,13
"mittees, in particular the Joint Standing Com- The Prime Minister referred to Senator",13
mittee on Foreign Affairs and Defence. The late MCManus's active membership of the Senate. As,13
"he said he served on a number of Senate and joint working man, the family and the measures necessary to",14
defend this great country of ours.,14
committees. He took a particular interest in the,14
"Joint Standing Committee on Foreign Affairs and On behalf of the National Party, I express my",14
Defence. I think it is fair to say that Frank condolences to the family of the late Frank,14
MCManus was outspoken on the issues which he MCManus.,14
saw as most important to Australia and to Aus- I should also like to extend my deepest symMONICA,14
"tralians. He was a staunch opponent of commu- pathy to the widow of the late Mr Laurie Wallis,",14
nism as a form or system of'government and saw it the long-serving former member for Grey. He was,14
as a threat to international peace. He was a cham- elected in 1969. He represented a complex elecMONICA,14
"pion of essential Australian values such as the torate, from the steel works city of Whyalla",14
"family and the home. through to the railway town of Port Augusta,",14
Frank MCManus will always occupy a position down to the rural and fishing communities of the,14
"of note in the political history of Australia. I was Eyre Peninsula, and in Port Lincoln. He estabMONICA",14
"elected to this Parliament in the I 960s. It was lished himself in that electorate, as my colleague",14
"around that time, in the early to mid 1960s, that the Leader of the Opposition has said, to the point",14
many Victorian senators and members travelled where it became almost a blue ribbon seat. He was,14
"from Yass to Melbourne by train, air transport a man who served this Parliament and the people",14
"not being as rapid as it is today. During that time he represented with total dedication, and to the",14
one frequently spent considerable periods with highest level of his ability. On behalf of the,14
Frank MCManus.! formed a great admiration for National Party I extend my deepest sympathy to,14
him. I wish to place on record the condolences of his family.,14
my Party to the MCManus family. Mr O'NEIL (Grey)-I should like to place on,14
"Mr SINCLAIR (New England-Leader of the record a tribute to my predecessor, as member for",14
"National Party of Australia)-I join, with the. Grey, Laurie Wallis, who died on 10 January aged",14
Prime Minister ( Mr Hawke) and the Leader of 61. I knew how much Laurie was looking forward,14
the Opposition ( Mr Peacock) in extending the to a well-earned retirement and some travel after,14
"sympathies of the members of the National Party 14 years service, and it was sad to see those hopes",14
of Australia to the relatives of the two former frustrated by a series of illnesses. This ill· health,14
"members of Parliament whose names are now be- began long before the last election, and he could",14
fore us. Senator MCManus served the people of quite justifiably have bowed out much earlier. He,14
Victoria and the rest of Australia with total dedi- stayed on because he wanted to maximise the,14
cation. He always spoke what was on this mind. chances of Labor retaining the seat rather than,14
He called a spade a spade. Mac never apologised risking it in a by-election with a new candidate.,14
for fighting for what he believed to be the-truth. He had won the seat for Labor in 1969 and held it,14
"He entered politics during the great split in the through six tough elections, and keeping it was all",14
Labor Party. He rose to lead the Democratic important to him. This was typical of Laurie as I,14
Labor Party. He entered politics in 1956 and was knew him. The interests of the Australian Labor,14
narrowly defeated in the 1962 election. In 1965 he Party and of the working people came first.,14
returned to the Senate and stayed until the double Laurie never forgot his background in the trade,14
dissolution in 1974. During his parliamentary ca- union movement. It was as a boilermaker that he,14
"reer, former Senator MCManus was Leader of the came from New South Wales to work for the",14
"DLP from October 1973 to April 1974 and the Commonwealth Railways at Port Augusta, some",14
Party's Deputy Leader from October 1957 to 30 years ago. He became Secretary of the BoilerMONICA,14
"1962 and again from 1965 to 1973. Big Mac, as makers and Blacksmiths Society and also SecMONICA",14
"Frank MCManus was known, was the toughest retary of the Combined Unions Council at Port",14
anti-communist fighter one could possibly have Augusta. That background made Laurie Wallis as,14
"had in Canberra. In fact, it was his concern with much a crusader for railways development as he",14
the communists which led to his being one of the was for the rights of workers. He played a promiMONICA,14
leaders of the Labor Party split and in the forma- nent part in highlighting the close integration beMONICA,14
tionofthe DLP. tween Port Augusta and the Australian railway,14
"Frank MCManus died after a long illness. The system, as well as doing his best to look after the",14
regard in which he was held in Victoria was shown interests of other country centres affected by the,14
"when some 1,500 people attended his Melbourne shifting employment emphasis as standard gauge",14
funeral. As Bishop Eric Perkins told the conversion and general modernisation began to,14
"mourners,: take over from the old order. It was in recognition",14
Frank MCManus was a fearless and courageous fighter of this commitment of his that the Laurie Wallis,14
"for the causes which he believed in-for the benefit of the Apprentice Training Centre, built for Australian",14
"National and opened at Port Augusta last ago, when I first became an organiser for the AusMONICA",15
"October, was so named. tralian Workers Union and was sent to work in",15
"the Iron Triangle of South Australia, of meeting",15
"Fond as he was of the railways, Laurie was by",15
Laurie Wallis who was perhaps the leading actiMONICA,15
no means parochial. With one of the largest elecMONICA,15
vist of the trade union movement in that area. He,15
"torates in Australia, after it was nearly doubled in",15
was the President of the Port Augusta Trades and,15
"size by the 1977 redistribution, he could not afford",15
Labour Council and Secretary of the BoilerMONICA,15
to be parochial. By moving around and seeing for,15
makers and Blacksmiths Society. He carried with,15
"himself, which he did whenever he could, he",15
"him all his life the tradition of all boilermakers,",15
"formed his own opinions. For instance, during the",15
"that of being hard of hearing but, as my colleague",15
war in Vietnam in the 1970s he became closely acMONICA,15
the honourable member for Grey ( Mr O'Neil),15
quainted with the problems involved and went to,15
"has said, he was a great person to guide young",15
look at Vietnam. He also became aware of the,15
people in the area of trade unionism.,15
problems in primary industries from fisheries to,15
"wheat farms, and in secondary industries from When the time came in 1969 to select a candiMONICA",15
"lead smelting to ship building, and a great deal date against Don Jessop, who was a rather formiMONICA",15
"more besides. dable candidate in that seat, we looked at who we",15
"should select.· Political parties, of course, are",15
Laurie did not have a great amount of formal always looking round for the golden boys whom,15
"education but he proved how much could be they can put up, but I do not think that we",15
"achieved with an inquiring mind, a capacity for selected a golden boy in the case of Laurie Wallis.",15
hard work and an. unshakable sense of purpose; We selected a person who had worked very hard,15
He was of a generation which came of age during and who was held in very high regard in the reMONICA,15
World War II and he grew up in a more tra- gion. We thought that we could do the job with,15
ditional but less pressurised version of Australia Laurie. Not only did Laurie win the seat but he,15
than we know today. Perhaps the very stable code held it against swings in 1975 and 1977 that were,15
of values that he absorbed from this background almost beyond comprehension.,15
was responsible for the high degree of trust he,15
"inspired in people all over his vast electorate, Laurie, the trade unionist, held to his beliefs",15
"which covers about 9,000 square kilometres more and his friendships in the trade union movement.",15
territory than the State of New South Wales. He He built a very formidable relationship with the,15
"had friends and confidants in all walks of life, and Aboriginal people right throughout his electorate.",15
he gave his help unstintingly wherever it was He became patron of a number of agricultural,15
"sought, regardless of political affiliations. societies, particularly in the Eyre Peninsula area.",15
"He built up a personal support in his area which,",15
I have particular reason to be grateful to Laurie as the Leader of the Opposition ( Mr Peacock),15
"Wallis for the six years valuable experience I said, made it impossible for the Opposition to reMONICA",15
"gained as his electorate assistant. He was guide, gain the seat. I know that he was held in exMONICA",15
