text,pageNumbers
"for Foreign Affairs, the Hon Julie Bishop MP, to respond to matters that relate to her portfolio.",21
"A total of 12,000 humanitarian places have been made available on a one-off basis for people",21
displaced by conflicts in Syria and Iraq. These places are in addition to Australia's 2016-17,21
"Humanitarian Programme, which includes a substantial number of places for people displaced by",21
conflicts in the Middle East. Priority for these places is being given to refugees who are assessed as,21
"being most vulnerable (that is, women, children and families) and to those located in Lebanon, Jordan",21
and Turkey. A significant proportion of these visas are expected to be granted to people from minority,21
"ethnic and religious communities, many of whom are Christians.",21
"Additionally, the Australian Government has committed to increasing the size of the Humanitarian",21
"Programme, from the current level of 13,750 places to 18,750 by 2018-19. This will allow many more",21
"people in humanitarian need, including persecuted minority groups from the Middle East, to resettle in",21
Australia.,21
The focus of Australia's Humanitarian Programme is for refugees and other people who have fled,21
their country of usual residence. Australia's ability to assist people still living in their home country is,21
"limited, and few in-country applications are granted each year. People granted under this category are",21
generally brought to the attention of the Government by the United Nations High Commissioner for,21
Refugees.,21
Churches and faith-based communities are able to propose vulnerable families for resettlement in,21
Australia. The Community Proposal Pilot and Special Humanitarian Programme pathways under the,21
Humanitarian Programme provide a mechanism for communities in regional areas to identify and,21
support individuals in humanitarian situations for resettlement.,21
Thank you for bringing this petition to my attention.,22
"from the Minister for Immigration and Border Protection, Mr Dutton",22
Andrew Watt Family Permanent Residence,22
Dear Mr Vasta,22
"Thank you for your correspondence of 12 October 2016 enclosing Petition PN0002, concerning a",22
permanent residence application for Mr Andrew Watt's family. Your correspondence has been referred,22
"to me as the Assistant Minister for Immigration and Border Protection, as the matter raised falls within",22
my portfolio responsibilities.,22
"In accordance with the Privacy Act 1988, it would be inappropriate to discuss the details of an",22
individual's immigration status with unauthorised parties.,22
"However, I can advise that a decision has been made on the permanent visa applications of Mr Watt's",22
"wife and sister-in-law, and that they have been notified of the outcome.",22
Thank you for bringing this petition to my attention.,22
"from the Assistant Minister for Immigration and Border Protection, Mr Hawke",22
Pharmaceutical Benefits Scheme: Access to pembrolizumab,22
Dear Mr Vasta,22
"Thank you for your letter of 20 October 2016, offering me the opportunity to respond to a petition",22
"presented in the House on 17 October 2016, regarding access to pembrolizumab (Keytruda®) through",22
the Pharmaceutical Benefits Scheme (PBS) for the treatment of mesothelioma.,22
I can advise that currently pembrolizumab cannot be marketed in Australia or PBS subsidised for the,22
"treatment of mesothelioma. However, I understand that there is some preliminary data that indicates that",22
pembrolizumab might be useful in the treatment of mesothelioma and my Department has been liaising,22
"with the sponsor of this medicine, Merck Sharp & Dohme Australia Pty Ltd (MSD) regarding this.",22
The Therapeutic Goods Administration (TGA) has approved pembrolizumab as a treatment for,22
"melanoma in certain patients, but not for the treatment of mesothelioma or other diseases. The TGA",22
"evaluates new medicines proposed for commercial supply in Australia in terms of their quality, safety",22
and clinical effectiveness. In order to register a new medicine on the Australian Register of Therapeutic,22
"Goods for marketing in Australia, a sponsor must make a submission to the TGA along with supporting",22
data. The sponsor's submission will set out which patient group the medicine is claimed to benefit and,22
the evidence for its safety and effectiveness in this patient group. This ensures that the medicine is,22
approved and safe for use in Australia for its TGA registered use or uses.,22
"At present, pembrolizumab is only listed on the PBS for the treatment of melanoma in certain",22
patients. A drug cannot be listed on the PBS for treating a particular medical condition unless it is,22
"recommended by the Pharmaceutical Benefits Advisory Committee (PBAC), an independent expert",22
"body. When considering each submission, the PBAC reviews the available evidence in relation to the",22
"clinical effectiveness, safety and value for money for treatment of the condition.",22
The PBAC's recommendation for this listing was based on the request made by MSD and the,22
evidence contained in its listing submission. The PBAC considered an additional submission for,22
pembrolizumab for the treatment of non-small cell lung cancer at its meeting in early November 2016.,22
The outcomes of that meeting will be made public on 16 December 2016.,22
When MSD considers that it has gathered sufficient evidence to support submissions for TGA,22
"registration and PBS subsidy for pembrolizumab for mesothelioma, it would be open to it to make",22
concurrent submissions to the TGA and the PBAC under parallel processing arrangements.,22
Thank you for bringing this matter to my attention.,22
"from the Minister for Health and Aged Care, Ms Ley",23
Cost of Private Health Insurance,23
Dear Mr Vasta,23
Thank you for your advice of 20 October 2016 regarding petition number PN0012 that relates to the,23
cost of private health insurance submitted by Mr Richard Wilson of Urangan.,23
"As I advised in my letter to Mr Wilson of 20 April 2016, some consumers may have premium",23
increases above or below the approved industry average. The increases are applied unilaterally and are,23
not age related.,23
I note that the petition calls upon the Government to set a maximum premium increase to those,23
"policies that are unchanged from the previous year. However, as the cost pressures from items such as",23
the higher costs of treatment and services and the increased utilisation of privately insured treatment are,23
"variable, it would not be feasible to instigate a capped premium system.",23
"Nevertheless, the petitioners may rest assured that all requests for premium increases are individually",23
scrutinised by the Australian Regulation Prudential Authority and my Department to ensure that the,23
amount sought represents the lowest increase possible while still allowing the continued sustainability,23
of the insurer.,23
"Finally, it is the Government's view that the conducting of a premium review on an annual basis is",23
sufficient to achieve the above goal and random audit checks are therefore not necessary.,23
Thank you for bringing this matter to my attention.,23
"from the Minister for Health and Aged Care, Ms Ley",23
Mobile Black Spots: Funding to improve,23
Dear Mr Vasta,23
"Thank you for your letter of 23 November 2016 to Senator the Hon Mitch Fifield, Minister for",23
Communications and the Arts regarding a petition (PN0023) asking the Government to consider further,23
funding for the improvement of mobile phone black spots and commit to a deadline by which all,23
identified mobile black spots will receive mobile coverage. Your letter has been referred to me as the,23
matter falls under my responsibility as Minister for Regional Communications.,23
I note the concerns raised by Ms Katherine Marsh regarding mobile phone coverage and the,23
implications of being unable to contact emergency services via a mobile phone in a mobile black spot,23
"area. I also acknowledge the petition initiated by Ms Marsh, presented in the House of Representatives",23
"by the Member for O'Connor, and the organisations and people who have provided their support. The",23
experience described by Ms Marsh in her correspondence clearly demonstrates the importance of,23
"mobile phone coverage, particularly in regional Australia.",23
"While mobile carriers claim to provide coverage to 99 per cent of Australia's population, there are",23
"still many parts of Australia where there is no coverage, particularly in regional and remote locations.",23
"Expanding mobile coverage has clear economic and social benefits, as well as public safety benefits for",23
"people living, working and travelling in regional and remote areas of Australia.",23
This is why the Australian Government has committed $220 million through the Mobile Black Spot,23
Program to invest in telecommunications infrastructure to address mobile black spots along major,23
"regional transport routes, in small communities and in locations prone to experiencing natural disasters.",23
"The program has also been highly successful in maximising co-contributions from third parties,",23
including state and local governments and local communities. Together rounds 1 and 2 are delivering,23
almost $600 million in new investment towards improving mobile coverage in regional and remote,23
Australia.,23
"Under rounds 1 and 2 of the program, 765 new or upgraded mobile base stations will be deployed",24
"across regional and remote Australia - 114 Optus, 577 Telstra and 74 Vodafone base stations.",24
"Nationally, the funded base stations will provide new and upgraded handheld coverage to 86 300 square",24
kilometres and new external antenna coverage to over 202 300 square kilometres of regional and remote,24
"Australia. In addition, over 7 600 kilometres Of major regional transport routes will receive new",24
handheld or external antenna coverage. Indicative rollout schedules for round 1 can be found on the,24
carriers' websites and will be regularly updated as the rollout progresses. The carriers will release,24
indicative round 2 rollout schedules shortly.,24
While mobile phones enable individuals to call the Emergency Call Service from most places in,24
"Australia, given the size and geography of the Australian continent, there will always be areas without",24
"mobile coverage. Even in areas of coverage, local factors including terrain such as hills and foliage, and",24
the type of mobile handset or device being used can impact mobile reception.,24
"As part of effective emergency preparation and planning, it is strongly recommended that people do",24
not rely on a single form of communication or source of information in the event of an emergency.,24
"Even in areas where mobile coverage is available, despite best planning and preparation, any",24
communication system can be affected by adverse and/or varying conditions. It is important to realise,24
"that if living, working or travelling in areas where there is poor or no mobile coverage alternative",24
"devices, such as low cost satellite personal location beacons (PLBs) and/or satellite phones, should be",24
considered. These devices are readily available from a number of providers and can operate across the,24
entire Australian landmass.,24
The Government is committed to educating the public and providing information on emergency call,24
services. The Attorney-General's Department runs the Triple Zero website at www.triplezero.gov.au,24
and this is the primary source of information to the public. I note that the Triple Zero website already,24
contains information to inform the public that if there is no mobile coverage from any network in the,24
"area they are trying to call from, then they will be unable to reach the Emergency Call Service by",24
mobile phone. The Department of Communications and the Arts website at,24
www.communications.gov.au/what-we-do/phone/emergency-call-services and the Australian,24
Communications and Media Authority website at,24
www.acma.gov.au/Citizen/Phones/Mobile/Emergency-calls-from-mobiles also provide complementary,24
information.,24
Further information about the Mobile Black Spot Program is available on the Department's website,24
at www.communications.gov.au/mobile_coverage.,24
"from the Minister for Regional Communications, Senator Nash",24
National Capital Plan: Amendment to replace West Basin Precinct Code,24
Dear Mr Vasta,24
Thank you for your letter of 23 November 2016 regarding Petition No. PN0028. I understand that the,24
petition seeks an amendment of the National Capital Plan to replace the existing West Basin Precinct,24
Code with revised code that re-establishes Acton Park in West Basin.,24
The National Capital Plan (the Plan) is a legislative instrument prepared by National Capital,24
Authority (NCA) and approved by the Parliament under the Australian Capital Territory (Planning and,24
Land Management) Act 1988 (the PALM Act).,24
The process for amending the Plan is described in the PALM Act. It involves preparation of a draft,24
"Amendment by the NCA, thorough public consultation and the approval of the final Amendment by the",24
responsible Minister. The amended Plan is then tabled in both Houses of Parliament as a disallowable,24
instrument. Through this process the Parliament is afforded the opportunity to scrutinise the policies,24
that guide the character and quality of Australia's National Capital.,24
"The provisions that this petition seeks to amend were subject to peer review, extensive public",25
consultation and consideration by the relevant Minister and the Parliament in 2006 and again in 2016.,25
The West Basin Precinct Code is based on the research and investigation by the NCA into the,25
character of the National Capital. The work builds on the legacy of Walter Burley Griffin and includes,25
protections for the heritage values of West Basin. The Griffins' plans for Canberra envisaged a range of,25
"different relationships between the city, its landscape and the lake. The Griffins intended that some",25
"locations would provide a very direct and intimate relationship between urban areas and the lake, whilst",25
in other areas they imagined a parkland setting.,25
The West Basin waterfront extends for less than 800 metres of Lake Burley Griffin's 40.5 kilometre,25
"shoreline. In any future development at West Basin, the NCA will require continuous public access",25
"around the West Basin lakeshore, including a waterfront promenade of a minimum 55 metres in width.",25
Thank you for bringing this petition to my attention.,25
"from the Minister for Local Government and Territories, Senator Nash",25
Halal certification,25
Dear Mr Vasta,25
Thank you for your letter of 1 December 2016 regarding a petition on halal certification presented in,25
"the House of Representatives by the Member for Dawson, Mr George Christensen MP on 29 November",25
2016. I apologise for the delay in responding.,25
I have reviewed the petition and believe that any legal or policy adjustments are best considered in,25
the context of the government response to the Senate Economics References Committee's inquiry into,25
"third party certification of food, which I anticipate being tabled in the Senate in early 2017.",25
I am aware that a number of Australians are concerned about the practice of halal certification in,25
Australia and would like to affirm that the government respects the religious needs of all community,25
"sectors, including those of the Islamic faith. Australia has a well-earned reputation as one of the most",25
successful and cohesive multicultural societies in the world today. This success is based on respect for,25
"one another's human rights, the law and core values. Australia's approach to cultural diversity",25
recognises that our multicultural character gives us a competitive edge in an increasingly globalised,25
world.,25
I note the petition calls for goods subject to halal certification to be clearly marked. Food safety is,25
the overarching principle for guiding decisions about food labelling regulation in Australia. This,25
ensures consumers have access to sufficient information to enable them to make informed choices about,25
"the safety and nutritional quality of the food they purchase. The decision by a food company to obtain,",25
display or pay for halal certification is a voluntary commercial decision and does not alter the safety of,25
the food. Food businesses such as local butchers are also able to market meat from animals that have,25
"not been slaughtered in compliance with religious requirements, in line with consumer preferences.",25
Evidence received by the Senate Committee as part of the inquiry also overwhelmingly suggested that,25
halal certification does not result in increased food prices.,25
The Australian Government only has a role in halal certification for red meat and red meat products,25
for export-a trade which is valued in excess of $1 billion. Currently 22 Islamic Organisations are,25
"approved by the Department of Agriculture and Water Resources to perform this certification, which",25
"supports market access of Australian red meat to export markets that require halal certification, such as",25
Indonesia and Malaysia. These are significant markets for the meat industry and meeting their,25
"requirements is instrumental in providing exporters access to these markets, which allows our exports to",25
continue to grow and increase returns to the farm gate.,25
I also note the petition calls for no discrimination on gender or religious grounds to be practiced in,25
"Australian workplaces, unless the employer is a recognised religious organisation. The Fair Work Act",25
"2009, the Racial Discrimination Act 1975 and the Sex Discrimination Act 1984 already provide",26
protections against unlawful discrimination and provide avenues for redress to be sought. The role of,26
Department of Agriculture and Water Resources role in export abattoirs is limited to the employment of,26
government officers for animal health and food safety purposes and all Australian Public Service,26
"employees are employed in accordance with the Public Service Act 1999, which also sets out",26
protections against unlawful discrimination.,26
I understand that when the Standing Committee on Petitions has considered this response it will be,26
presented in the House and be posted on the Committee's website.,26
Thank you for bringing this petition to my attention. I trust this information will be of assistance to,26
you.,26
"from the Minister for Agriculture and Water Resources, Mr Joyce",26
Cashless Debit Card,26
Dear Mr Vasta,26
Thank you for your letter of 23 November 2016 advising that the Standing Committee on Petitions,26
has received a petition (petition number EN0037) in relation to the Cashless Debit Card (CDC).,26
The CDC is trialling a different way to deliver welfare payments that seeks to reduce the significant,26
"social harm in communities caused by welfare-fuelled gambling, alcohol and drug abuse. Limiting the",26
"amount of cash available to pay for these products aims to promote human rights, including the rights of",26
children by assisting participants to use their welfare payments to purchase food and other necessities,26
for their children.,26
"The Ceduna and East Kimberley trial sites were chosen based on a range of factors, including strong",26
"community interest and support, high welfare dependence and high social harm indicators. After",26
"extensive co-design with leaders and people of Ceduna, the Australian Government signed a",26
Memorandum of Understanding with the local Ceduna community leaders in August 2015.,26
The Government has worked extensively with communities on the ground to co-design the,26
"parameters of the trial. To support the implementation of the trial, the Government has invested over $1",26
"million in each trial site for additional support services including drug and alcohol services, 24/7 mobile",26
"outreach, mental health services, family support services and financial counselling services. The",26
Department of Social Services (DSS) continues to work closely with the leaders and the community in,26
the trial sites and is monitoring the trial closely.,26
"The CDC is provided by Indue, an Authorised Deposit-Taking institution. CDC accounts are fee-free",26
and trial participants do not incur any associated bank fees. While merchants can impose fees when,26
"using EFTPOS which apply regardless of the type of card used, as far as possible the Government has",26
worked with merchants in the trial sites to have EFTPOS fees removed for recipients using the CDC.,26
"More information about CDC accounts, including the Conditions of Use, is available on the Indue",26
website at indue.com.au/dctl.,26
"In October 2016, the Government released the CDC Trial Progress Report outlining the key results",26
"for the first six months of the CDC trial. For example, in Ceduna, poker machine revenue for the region",26
was 15.1 per cent lower between April 2016 and August 2016 than for the equivalent period in 2015.,26
Monthly apprehensions under the Public Intoxication Act 1984 (SA) were 54 per cent lower between,26
March 2016 and June 2016 compared to the same period in 2015.,26
The CDC Trial Progress Report and media release can be accessed at www.mhs.gov.au/mediaMONICA,26
releases/2016-10-31-joint-media-release-cashless-debit-card-trial-half-way-point-and-communities-areMONICA,26
seeing.,26
"There will be a full independent evaluation of the trial, which will inform decisions by the",26
Government about the future of the CDC beyond the current trials.,26
Thank you again for raising this matter with me.,27
"from the Minister for Human Services, Mr Tudge",27
Gambling: Prevention of Advertising,27
Dear Mr Vasta,27
"Thank you for your letter of 23 November 2016 to the Attorney-General, Senator the Hon George",27
"Brandis QC, concerning a petition requesting legislation be introduced to prevent gambling advertising.",27
"As the matter raised falls within my portfolio responsibility, your letter has been forwarded to me for",27
reply.,27
The Australian Government believes it is important to ensure that advertising for gambling services,27
is presented in a responsible manner. I note that the petitioners' proposal is intended to benefit the,27
"community in general, however television broadcasters are already subject to significant restrictions on",27
when gambling advertisements can be scheduled and the content of these advertisements. These,27
protections aim to strike a balance between legitimate commercial interests and appropriate community,27
safeguards.,27
Broadcasting services,27
Broadcasting services are provided under a co-regulatory legal system established by Parliament,27
where the Broadcasting Services Act 1992 sets an overarching framework for the delivery of,27
broadcasting services but where specific rules relating to program standards are set by broadcasting,27
sectors in consultation with the public and the Australian Communications and Media Authority,27
(ACMA). This recognises the importance of ensuring that television content reflects community,27
standards and provides a means by which the community can formally express its views to broadcasters.,27
"Rules relating to the classification, placement and amount of advertising are set out in industry codes",27
of practice. The ACMA registers codes once it is satisfied that broadcasters have undertaken public,27
consultation and the codes contain appropriate community safeguards. Neither the Government nor my,27
Department have any formal role in the code review and registration process. My Department has,27
provided your petition to the ACMA for their consideration in future code-making processes.,27
Existing restrictions on gambling advertisements - general,27
"On 10 November 2015, the ACMA registered a revised Commercial Television Industry Code of",27
Practice which took effect from 1 December 2015.,27
The revised code provides that gambling advertisements may not be shown during:,27
" G (General), P (Pre-school) or C (Children) rated programs broadcast between 6.00 am and",27
"8.30 am, or 4.00 pm and 7.00 pm",27
 any program that is broadcast between 5.00 am and 8.30 pm and which is principally directed,27
at children.,27
"These prohibitions do not apply to advertisements broadcast in a news, current affairs or sporting",27
program during those time periods. They also do not apply to advertisements relating to such things as,27
"lottery, keno or contests, or to advertisements for entertainment or dining facilities where gambling may",27
take place.,27
The Subscription Broadcast Television Industry Codes of Practice 2013 requires subscription,27
broadcasters to take into account the intellectual and emotional maturity of the audience when,27
scheduling advertisements relating to betting or gambling.,27
Existing restrictions on promotion of odds and gambling advertisements - during a live sporting,27
event,27
In 2013 rules regulating the promotion of betting odds and betting advertisements in connection with,28
"a live sporting event were introduced into the commercial television, subscription television and",28
commercial radio codes of practice.,28
"During live sports broadcasts, the rules:",28
 prohibit the promotion of betting odds from the start until the end of play (there are limited,28
 exceptions including for the broadcast of multi-day sports and overseas live sport);,28
" prohibit commentators from promoting betting odds during play, and for 30 minutes before",28
and 30 minutes after the game;,28
" restrict generic gambling advertisements to before and after play, scheduled breaks in play and",28
when play is suspended;,28
 require gambling representatives to be clearly identified at all times;,28
" prohibit gambling advertising that involves a gambling representative at or around, or",28
"appearing to be at or around, the ground at any time; and",28
" prohibit gambling representatives appearing as part, or a guest, of the commentary team at any",28
time.,28
Commercials relating to betting or gambling or a promotion of odds during live sporting events must,28
conclude with a responsible gambling message.,28
Broadcast complaints process,28
"The codes include procedures for dealing with complaints. In the first instance, complaints about",28
matters covered by a code must be submitted in writing or by electronic complaints form to the relevant,28
broadcaster within 30 days of the broadcast at issue.,28
"For commercial free-to-air television services, the Free TV Australia website provides access to the",28
electronic complaints form at www.freetv.com.au/Content_Common/OnlineComplaintStepl.aspx.,28
"For commercial radio services, information about procedures for dealing with complaints is available",28
from the website of peak industry body Commercial Radio Australia (CRA) at,28
www.commercialradio.com.au/legal/complaints.,28
