text,pageNumbers
tially augmenting the role of Parliamentary,11
"Secretaries. Mr Speaker, you were a benefi- The motion I have moved is seen as desirMONICA",11
ciary of that in the last Parliament. I have able in this context so as to remove any doubt,11
been delighted to note that the Opposition has that may apply to the status of the Hansard,11
taken a similar approach to the Parliamentary report when it is distributed externally in an,11
Secretaries on its side of the House. So I electronic form such as is proposed. The,11
suspect that this process will have some motion is cast in broad terms and will authorMONICA,11
longevity to it. ise the publication of the official Hansard,11
"report whether in printed or electronic form,",11
Mr HOWARD (Bennelong-Manager of although I recognise that the traditional,11
Opposition Business) (10.02 a.m.)-The printing of Hansard by the Government,11
Opposition has no objection to this motion. Printer is protected by virtue of the ParliaMONICA,11
mentary Papers Act. I commend the motion,11
Question resolved in the affirmative. to the House.,11
Mr HOWARD (Bennelong-Manager of Mr HOWARD (Bennelong-Manager of,12
Opposition Business) (10.04 a.m.)-The Opposition Business) (10.06 a.m.)-The,12
Opposition facilitates the passage of this coalition will not oppose this motion. In the,12
"motion as well. circumstances, the explanation of the Leader",12
Question resolved in the affirmative. of the House ( Mr Beazley) appears to be,12
common sense. Certainly we would be anxious,12
ROUTINE OF BUSINESS to ensure that no ad hoc alterations to the,12
Mr BEAZLEY (Swim-Leader of the procedures of the House in any way abrogated,12
House) (10.05 a.m.)-I move: the position of private members business. I,12
That so much of the Standing Orders be suspendMONICA,12
"find the Minister's explanation convincing, so",12
ed as would prevent the routine of business for the I will not have a fight about it. There will be,12
"sitting tomorrow being as follows, unless otherwise plenty of times when his explanations are not",12
ordered: convincing where we will.,12
1. Presentation of petitions. Question resolved in the affirmative.,12
"2. Notices and orders of the day, government",12
business (to be interrupted at 12.30 p.m. in,12
SALES TAX LEGISLATION,12
order that the grievance debate can be called Mr BEAZLEY (Swan-Leader of the,12
on): House) (10.07 a.m.)-I move:,12
"Provided that: That, in relation to the proceedings on any Sales",12
"(a) if a division is in progress at the time fixed Tax Bills, so much of the Standing Orders be",12
"for interruption, the division shall be comsuspended as would prevent:",12
"pleted and the result announced, and (1) the presentation and the first readings of the",12
(b) the Speaker shall fix the time for the re- Bills together;,12
sumption of the debate on any business (2) one motion being moved and one question,12
"under discussion ""and not disposed of at the being put in regard to, respectively, the second",12
"time of the interruption. readings, the committee's report stage, and the",12
"3. Grievance debate. third readings, of all the Bills together; and",12
4. Members' statements (at approximately 1.45 (3) the consideration of all the Bills as a whole,12
p.m.). together in a committee of the whole.,12
5. Questions without notice (at 2 p.m.). Mr Howard-Could I just inquire of the,12
6. Presentation of papers. Minister precisely what the procedural reason,12
for this is. I am not immediately seized of it.,12
"7. Ministerial statements, by leave.",12
"I am not saying that it lacks reasonability, but",12
8. Matter of public importance. what is it? Why are we doing it?,12
"9. Notices and orders of the day, government Mr BEAZLEY-This is basically a machiMONICA",12
business.,12
nery motion so that when the sales tax Bills,12
"This is a breach from what is desirable, made come forward we do not debate them in tiny",12
necessary by the fact that the appropriate little bits and pieces but in one job lot. We,12
committees to order private members business are required to do wool tax Bills this way.,12
"on Thursday are only just in place and have Generally speaking, we do this sort of thing",12
"not had the opportunity to, in their normal when we debate cognately Bills of a different",12
"fashion, collect the materials that would variety. For some reason or other, I am",12
normally preoccupy us on a Thursday morn- advised that the sales tax Bills require a,12
ing. I suspect that the section that is devoted special motion.,12
to government business as a result of this,12
Mr Howard-Is the Minister suggesting,12
motion will in all probability be the AddressMONICA,12
that there will not be a capacity to vote,12
"in-Reply, so to all intents and purposes it will",12
separately on each Bill? Is that a problem?,12
be close to the sort of morning that honourMONICA,12
able members would expect on a private Mr BEAZLEY-It is our intention to do,12
"members day. Of course, it impacts neither on that.",12
the grievance debate which will take place Mr Howard-How can you stop and force,12
"nor on members' statements. us to vote-all in, all out?",12
Mr BEAZLEY-The Opposition is entitled normally rise for the winter break. In those,13
"to amend them. The Opposition can move circumstances, it is going to be necessary to",13
amendments to any particular set of proposi- sit the Parliament longer of an evening than,13
"tions on sales taxes, but the Constitution we would normally do. The only comfort in",13
"requires them, unless this sort of proposition that is that the period only lasts for a few",13
"is put forward, to be voted on separately. As weeks, as opposed to all year, so it should not",13
the honourable member for Bennelong ( Mr unduly exhaust members and it will give a,13
"Howard) would be well aware, if we actually little bit more time for considering a fairly",13
"voted on each sales tax measure separately, extensive legislation program.",13
we would be here from now until kingdom Mr HOWARD (Bennelong-Manager of,13
come. We are considering them separately to Opposition Business) (10.11 a.m.)-The,13
conform to that constitutional requirement. If Opposition will not agree to this. We believe,13
the Opposition wants to move amendments to that the Parliament should be sitting on more,13
"particular parts of the sales tax legislation, days. The Opposition is utterly opposed to the",13
"those amendments will be voted on separate- arrogant, presidential manner in which this",13
"ly, but not the initial government propositions. Parliament is being treated by the GovernMONICA",13
Mr HOWARD (Bennelong-Manager of ment. It is an outrage that this Parliament is,13
"Opposition Business) (10.08 a.m.)-In the going to sit for only two weeks, and then",13
spirit of reasonableness which has so far presumably we will get up and come back,13
"prevailed, could I perhaps request the Leader later for the Budget session. I want to say to",13
of the House ( Mr Beazley) to postpone this the Leader of the House ( Mr Beazley) that,13
item and the following item of government one of the things the coalition will be doing,13
business to a later hour of this day. I would is endea-ouring to ensure that the Parliament,13
"like to take some advice on this matter. If the sits for a greater number of days, but during",13
"Minister is unwilling to do that, we will have civilised hours on those greater number of",13
to have a division. days. What we should be doing is sitting for,13
Mr BEAZLEY (Swan-Leader of the more days and not for a shorter number of,13
House) (10.09 a.m.)-in reply-I suppose if days for longer hours.,13
one has about 80 votes one might as well use I can almost see the wheels ticking over in,13
them. Can I facilitate these until the end of the Minister's mind. He is going to get up,13
"notice No.7, just to take a look at them? This and say, 'Well, this happened in the past' and",13
is a standard practice at the beginning of each quote some precedent that stretches back into,13
"parliament. I seek leave to continue my the dim, dark recesses of the parliamentary",13
remarks on this matter later. experience. But whatever may have happened,13
"Leave granted; debate adjourned. in the past, and as this is the first time we are",13
saying something about the way we run our,13
"NEW BUSINESS AFTER 11 P.M. own business, I think there is an overwhelmMONICA",13
ADJOURNMENT OF THE HOUSE ing view in the community-irrespective of,13
Mr BEAZLEY (Swan-Leader of the whether people voted for the Government or,13
House) (10.10 a.m.)-I move: for the coalition-that the job of parliamentaMONICA,13
rians is first and foremost to attend to their,13
"That standing order 48A, adjournment of the obligations as legislators. That means we",13
"House, and standing order 103, 11 o'clock rule, be",13
"suspended for the remainder of this period of ought to spend more time in the Parliament,",13
sittings. but we ought to do so during civilised hours.,13
"Mr Speaker, I so move because we have a I quite like this place, and there are a lot of",13
"very abbreviated sitting period for Parliament people on both sides who quite like this place,",13
at this time of the year. We have had an but it really does become a bit farcical at 12,13
election and the formation of a new govern- o'clock and one o'clock in the morning. It is,13
"ment as a result of that election, and we are just ridiculous. We ought to be saying, and I",13
"not going to be in a position to have a normal say to the Government, that if it wanted to sit",13
run of sittings between now and when we for a longer period of time it would have our,13
enthusiastic support-absolutely-and if the We should look at the disaster of the,14
Minister could do it within civilised hours he Government's sal- tax legislation. It is funny,14
"could make himself a real parliamentary hero, that the Government wants some special",14
and we would help to ensconce him. arrangements for sales tax at this time. We,14
He could become the real father of parlia- should look at the disaster that occurred when,14
"mentary reform in this place, and he would the Government put 1,500 pages of legislation",14
have my very enthusiastic support. I mean into this place under the guillotine and gave,14
"this very genuinely because, although I us two hours to talk about it. The whole thing",14
"engage in robust debate with the Minister became a disaster for the Government, the",14
"opposite, I do recognise the genuine contribu- people of Australia and the Australian TaxMONICA",14
"tion that he often brings to debates. Can I ation Office, simply because the thing could",14
please very genuinely say to him at the outset not be administered in the time and this,14
that the Opposition is interested in Parliament resulted in an outrageous period out in the,14
sitting more frequently but during civilised business community.,14
hours. I think there are a few people opposite,14
We know what the Government is up to. It,14
"who, if they felt able to do so, would nod",14
might have 80 votes here on its electoral,14
their heads to that particular proposition.,14
"boundaries, but on a representative basis,",14
We cannot agree to this proposition and we when the people of Australia voted State by,14
"will vote against it, and in the process of State, they did not give the Government a",14
voting against it we will entreat the Govern- mandate at all. The Government's mandate,14
ment to look at sitting. more frequently but expires on 30 June. It is trying to push,14
giving us more civilised hours. We will all through a lot of legislation that we do not,14
"gain and, most importantly, we will gain a bit need. Every year that the Government has",14
"of public esteem in the process. been in power, weeks before the end of the",14
Mr TUCKEY (O'Connor) (10.15 a.m.)- session it comes up with about 50 or 60 Bills,14
"Mr Speaker, we have to look a little further in this place. It makes a mockery of this",14
than at the remarks so easily made by the place. The Government has made this House,14
Leader of the House ( Mr Beazley). He has the second chamber. It has allowed the Senate,14
"claimed that if the Government has 80 votes, to be the only place where people can get",14
it will want to use them. That has very little proper debate and proper adjustment. It has,14
to do with this debate. This debate is all about made a joke of this place. Senators were,14
the votes the Government is about to lose in laughing at us yesterday. They laugh at us,14
the Senate. We know what the Government is because of what this Government has done to,14
up to. We have had an election. The Govern- this chamber.,14
ment won the election in only one House; it,14
won it through the vagaries of the boundaries The simple fact is that the Government is,14
that this Government has been able to organ- at it again. If it can bring in 70 Bills at the,14
"ise over time. end of one session, most of which are not of",14
"great consequence, why does it not bring",14
The simple fact is that this Government did them in at the beginning of the next session,14
not win the election on the representative six or seven weeks later. I stand with the,14
votes of all Australians. The Government Manager of Opposition Business ( Mr HowMONICA,14
"knows that. It has no chance of getting some ard), when he says, 'If you want this place to",14
"of this legislation through after 30 June. It is regain its reputation, let it function for reasonMONICA",14
practising a fraud on this Parliament by trying able periods of time'. We will find the time.,14
to keep people here until 2 o'clock or 3 We talked about it yesterday. We have a,14
"0' clock in the morning, so that its retiring situation where Question Time is clogged up",14
mates in the Senate can push through legisla- with 20-minute answers. The Government,14
tion which the Australian people have now knows that every extra dayMONICA,14
elected other representatives to consider. It is,14
"wrong; it is wrong to be bringing people here Mrs Crosio-Six minutes, you said yesterMONICA",14
at 3 or 4 o'clock in the morning. day.,14
"Mr TUCKEY -I quoted eight occasions, Opposition Business ( Mr Howard) and then",15
five of which were by the Prime Minister ( Mr a piece of ranting lunacy for about five,15
Keating) when he took 20 minutes to answer minutes. Let me pick up on a couple of pieces,15
a question. The Government clogs Question of that ranting lunacy and defend a few,15
"Time quite deliberately. It does not want a reputations around the place; firstly, the",15
few extra days in this place with a few extra reputation of the Australian Electoral ComMONICA,15
days of Question Time; someone might ask mission. We established the commission,15
"something that it would rather keep secret. independent of government, and many on our",15
The simple fact is that we can have extra side of the House advised us at the time that,15
days. We can deal with these matters proper- that was a foolish thing to do-that we ought,15
ly. There is nothing special about sitting in to have engaged in the sort of boundary,15
"June. Let us get on and do it, but give people rigging that had been representative of the",15
the chance to have their wits about them. It performance of parliaments up to that time.,15
gets pretty difficult at 2 o'clock in the mornAfter acting for a fairly lengthy period in,15
"ing. Do not be silly about it. opposition, we decided that we should make",15
We know what the Government is up to. It the electoral commissioner independent. As a,15
is pushing through legislation. Last night the result of having made the electoral commisMONICA,15
Government was frantic. It kept us here until sion independent we now get a fair distribuMONICA,15
midnight so that the Minister for Finance ( Mr tion.,15
Willis) could get it some extra money that the What that fair distribution produces is an,15
Government has to borrow because it cannot outcome that reflects the votes. Contrary to,15
even balance its books. The Government what the second half of the double act has,15
"comes in here and tells us that it needs to had to say in the course of his remarks, the",15
borrow $13.5 billion. Now it is $16 billion. fact of the matter is that the Government was,15
When will it be $18 billion? How many more returned with a majority of votes-that is all,15
of these sorts of Bills does the Government there is to it. No-one can escape that fact.,15
"want to pass while it still has some support in That happens to be the simple arithmetic-or,",15
"the Senate? If it does not think that is the as Bob Menzies used to say, the simple",15
"case, take a risk on it; bring some of these English-of the outcome. That is something",15
Bills in after 30 June and see how the new that the honourable member for O'Connor has,15
Senate votes-a Senate elected on a propor- to get used to.,15
tional basis.,15
I cannot be too hard on the honourable,15
Mrs Crosio-Is that a threat? Blackmail? member for O'Connor. I know that lowe my,15
Mr TUCKEY -How many supporters does seat to the honourable member for O'Connor,15
the Government have left in the Senate? Tell because of his truly outstanding performance,15
"us. The answer is very few. at the Ascot racecourse, where he tried to",15
convince the collective racing industry how,15
Mr BEAZLEY (Swan-Leader of the good a GST was for it. I have. been receiving,15
House) (10.20 a.m.)-in reply-It seems that calls ever since from people who said they,15
we are going to have a Mutt and Jeff act were normally Liberal voters and who now,15
every time these issues come before the tell me that lowe Wilson Tuckey my seat.,15
chamber. It -ppears that Mutt is going to There are features of that which are unsatisMONICA,15
speak second. The problem that- factory but there are other features of it which,15
Mr Thckey- Mr Speaker- are really quite nice.,15
Mr MCGauran-Withdraw! Of course we are not concerned about the,15
Mr BEAZLEY-I withdraw. Sit down. numbers in the Senate in the context of this,15
at all. The proposition that the honourable,15
Mr SPEAKER-The honourable member member puts forward is absurd. UnfortunateMONICA,15
"for O'Connor will resume his seat. ly, at this time of the year, we have been",15
Mr BEAZLEY-We heard a reasonably virtually obliged to move this proposal for the,15
sensible presentation from the Manager of entirety of the period in which we have been,15
"in office. For those of us who have been in the morning, move that the motion be put. At",16
opposition before-the number on this side of that stage the entirety of the Parliament was,16
the House is becoming fewer and fewer as the on its knees to whichever Minister was in the,16
"length of service of the Government proceeds chamber, begging him to do precisely that.",16
"but, at the moment at least, it still includes We obviate that by letting everyone know",16
me-this has been a regular experience. exactly when they are going to be voting and,16
"Indeed, as I recollect, this time of the year not simply moving at some point in time that",16
was not a bad time of the year for a suspen- the motion be put.,16
"sion of the 11 o'clock rule. In opposition, the There will be an introduction of a substanMONICA",16
only really decent winter I can recall operat- tial number of Bills. The only Bills for which,16
ing under the suspension of the 11 o'clock passage will be sought will be Bills requiring,16
rule was one which coincided with the events start-up dates in the very near future-before,16
of this winter-an Ashes tour of the United the next block of sittings of the Parliament.,16
Kingdom. I can recolleCt sitting in the Caucus They are not going to be inessential legislaMONICA,16
"room until one, two, three in the morning tion, in the way described by the honourable",16
waiting to come on to debate a piece of member for O'Connor. This is a necessary,16
"legislation in the House at 3.15, getting into proposition.",16
the chamber and finding ourselves alone and,16
"sitting through, effectively, till breakfast. I take on board what was said by the",16
Opposition spokesmen on the requirement for,16
Mr Cadman interjecting- more days of sitting. The schedule for the,16
"Mr BEAZLEY-You, at least, ought to next session is set. I think when honourable",16
recollect those days. members see that schedule they will see that,16
Mr SPEAKER-The honourable member there is a fairly extensive array of sittings in,16
for Mitchell will not interject out of his place. that period. Since going over to the pattern of,16
"Mr BEAZLEY-These days the Liberal two weeks on, two weeks off, it is not easy",16
Party has decided that the honourable member to schedule additional days. It was much,16
"for Mitchell is personally responsible for its easier when we had a three-week sitting, even",16
defeat in the last election. When looking at though the hours are technically the same.,16
"the analysis the Liberals said, 'By and large Both sides of the House were in agreement",16
we had an excellent campaign but we had a when the former honourable member for,16
"problem with the old and bold in New South Perth, Ric Charlesworth, brought in those",16
Wales'. One of the advantages of being the reforms and we effectively sat seven days in,16
old and bold in New South Wales is that the a two-week block as opposed to nine days in,16
honourable member can recollect exactly what a two-week block. That was seven days over,16
went on in the period of time that he was in two weeks as opposed to nine days in a,16
"office, and he would recollect that Malcolm month. Technically, we sit the same number",16
Fraser acted virtually permanently under the of hours.,16
"operation of the 11 o'clock rule. In practical terms, it was always available",16
There is a difference. We do guillotine to the Government to quite substantially,16
more legislation in government than was the increase the days of sittings when it had three,16
case when those on the other side of the weeks worth of sittings and it could extend,16
House were in government. They operated three weeks by an extra day as opposed to,16
more extensively on the closure. If one goes two weeks effectively only by one extra day.,16
back over the records one will find that we We cannot really sit through the five days of,16
"have definitely guillotined more legislation the week. So, assuming four days of the week",16
"than they did, but one would also find that is acceptable, we have effectively obviated",16
they have closed debate on legislation more only the first week for a four-day sitting,16
frequently than we have. As they did not period.,16
"legislate as much as we do, their general I go into this in some detail because I",16
method was to suspend the 11 o'clock rule assume there is a degree of interest around the,16
"and then, somewhere around 3 or 4 o'clock in place. So far, very few people have expressed",16
"an objection to me about the two weeks on, AYES",17
"two weeks off framework in providing a Henzell, M. Holding, A. C.",17
"Hollis, C. Home, R.",17
"much more common sense approach in our Howe, B. L. Humphreys, B. C.",17
"relationships with the electorllte. Having Jenkins, H. A. Johns, G. T.",17
"decided to go on that course, it is very diffi- Kelly, R. J. Kerin, J. C.",17
"cult for the Government to increase the days Kerr, D. J. C. Knott, M. P. J.",17
"of sittings. Langmore, J. V. Lavarch, M. H.",17
"Lee, M. J. Lindsay, E. J.",17
"The break between sittings is really only the MCHugh, J. MCLeay, L. B. *",17
"winter months of June and July and we are Melham, D. Morris, A. A.",17
"back by the middle of August. At the end of Newell, N. J. O'Connor, G. M.",17
"the year, we rise effectively only a few days O'Keefe, N. P. Price, L. R. S.",17
"before Christmas, and we are back normally Punch, G. F. Quick, H.",17
"in mid-February. So one cannot say that the Sawford, R. W. Sciacca, C.",17
"Scott, L. J. Simmons, D. W.",17
"breaks in parliamentary terms are terribly Smith, S. F. Smith, S. J.",17
"excessive. The breaks are no different from Snow,J. H. Snowdon, W. E.",17
"what they have been historically. It is the Staples, P. R. Swan, W.",17
"ability to manipulate the timetable within that Tanner, L. S. Theophanous, A. C.",17
"period that is the problem. But it is a problem Tickner, R. E. Walker, F. J.",17
"that we have imposed upon ourselves. The Willis, R.",17
procedures in this place will undoubtedly NOES,17
"come under the review of the Standing Com- Aldred, K. J. Anderson, J. D.",17
"mittee on Procedure, and I will take up those Andrew, J. N. Andrews, K. J.",17
"Atkinson, R. A. Beale, J. H.",17
"views with whoever is appointed as chairper- Bradford, J. W. Braithwaite, R. A.",17
"son of that committee. I would suggest, too, Cadman, A. G. Cameron, E. H.",17
"that the Manager of Opposition Business Carlton, J. J. Charles, R. E.",17
"ought to take up his concerns in that regard Cleary, P. Cobb, M. R.",17
"with the chairperson of that body as well. Connolly, D. M. Costello, P. H.",17
"Dobie, J. D. M. Downer, A. J.G.",17
"Question put: Evans, R. D. C. Filing, P. A. *",17
"That the motion ( Mr Beazley's) be agreed to. Fischer, T. A. Forrest, J. A.",17
"Gallus, C. A. Hall, R. S.",17
"The House divided. [10.30 a.m.] Hawker, D. P. M. Hicks, N. J. *",17
"( Mr Speaker-Hon. Stephen Martin) Howard, J. W. Jull, D. F.",17
"Ayes . . . . . . . . . . . . . . . 73 Katter, R. Kemp, D. A.",17
"Lieberman, L. S. Lloyd, B.",17
"Noes . . . . . . . . . . . . . . . 64 Mack, E. C. MacKellar, M. J. R.",17
"MCArthur, F. S. MCGauran, P. J.",17
"Majority ......... 9 MCLachlan, I. M. Miles, C. G.",17
"Moore, J. C. Moylan, J.",17
"AYES Nehl, O. B. Neville, P.",17
"Adams, D. Baldwin, P. J. Nugent, P. E. Peacock, A. S.",17
"Beazley, K. C. Beddall, D. P. Prosser, G. D. Pyne, C. M.",17
"Bevis, A. R. Bilney, G. N. Reith, P. K. Rocher, A. C.",17
"Blewett, N. Brereton, L. J. Ronaldson, M. J. C. Ruddock, P. M.",17
"Brown, R. J. Campbell, G. Scott, B. C. Sharp, J. R.",17
"Chynoweth, R. L. Cleeland, P. R. Sinclair, I. MCC Slipper, P. N.",17
"Crawford, M. C. Crean, S. F. Somlyay, A. M. Sullivan, K. J.",17
"Crosio, J. A. Cunningham, B. T. Taylor, W. L. Truss, W. E.",17
"Deahm, M. Dodd, P. Tuckey, C. W. Vaile, M.",17
"Duffy, M. J. Duncan, P. Wakelin, B. H. Williams, D. R.",17
"Easson, M. Elliott, R. P. Wooldridge, M. R. L. Worth, P. M.",17
"Fatin, W. F. Ferguson, L. D. T. PAIRS",17
"Fitzgibbon, E. J. Free, R. V. Dawkins, J. S. Reid, N. B",17
"Gear, G. Gibson, G. D. Morris, P. F. Halverson, R. G.",17
"Gorman, R. N. J. Grace, E. L. *",17
"Griffin, A. Haviland, C. D. * denotes teller",17
Question so resolved in the affinnative. ment saw very different futures for NBEET.,18
The coalition undertaking to abolish NBEET,18
SALES TAX LEGISLATION was of particular significance.,18
"Debate resumed. Against that background, I decided that the",18
Mr BEAZLEY (Swan-Leader of the review should be deferred so that the incomMONICA,18
House) (10.39 a.m.)-I had sought leave to ing government could detennine the tenns of,18
continue my remarks. I understand that the reference in a way that would make the,18
situation is now satisfactorily explained from review forward looking rather than simply,18
the Opposition's point of view. I will not say retrospective. The deferral also removed any,18
anything more. possibility of the review becoming involved,18
Mr Howard-That is correct. The Opposi- in the election process. It is clear that an,18
tion will facilitate the passage of this. adequate review cannot be established and,18
carried to completion in the period currently,18
Question resolved in the affinnative. prescribed by the Act. In these circumstances,18
WOOL TAX AMENDMENT it is necessary to amend the Act to provide,18
LEGISLATION for the review to be carried out in six rather,18
than five years. The Bill before the House,18
Motion (by Mr Beazley) agreed to:,18
amends the principal Act by extending the,18
That so much of the Standing Orders be suspend- review period to 1 July 1994.,18
ed as would prevent 5 Wool Tax Amendment Bills:,18
(1) being presented and read a first time together,18
The Bill has no financial impact. I expect,18
and one motion being moved without delay to announce the tenns of reference and the,18
"and one question being put in regard to, person to head the review in the near future.",18
"respectively, the second readings, the I present the explanatory memorandum to this",18
"committee's report stage, and the third read- Bill and commend the Bill to the House.",18
"ings, of all the Bills together; and",18
Debate (on motion by Dr Wooldridge),18
(2) the consideration of the Bills in one committee,18
adjourned.,18
of the whole.,18
"EMPLOYMENT, EDUCATION AND GREAT BARRIER REEF MARINE",18
TRAINING AMENDMENT BILL 1993 PARK AMENDMENT BILL 1993,18
First Reading First Reading,18
"Bill presented by Mr Beazley, and read a Bill presented by Mrs Kelly, and read a",18
first time. first time.,18
Second Reading Second Reading,18
Mr BEAZLEY (Swan-Minister for Mrs KELLY (Canberra-Minister for the,18
"Employment, Education and Training) (10.41 Environment, Sport and Territories) (10.43",18
a.m.)-I move: a.m.)-I move:,18
That the Bill be now read a second time. That the Bill be now read a second time.,18
"The Employment, Education and Training Act The Great Barrier Reef is one of the world's",18
1988 requires a review of the National Board greatest natural assets and was one of,18
"of Employment, Education and Training, Australia's first World Heritage areas. SuccesMONICA",18
"NBEET, and related bodies within five years sive Commonwealth and Queensland governMONICA",18
of the commencement of the Act. The five- ments have worked together to support the,18
year period ends on 30 June 1993. As a protection and wise use of the Great Barrier,18
consequence I gave consideration in the latter Reef Marine Park through the Great Barrier,18
part of 1992 to the tenns of reference for the Reef Marine Park Authority.,18
review and the selection of a person to under- The reef is critically important to Australian,18
"take it. However, at that time it was clear that industries such as tourism and fishing. It",18
an election was pending and that the policy supports a domestic and international tourism,18
"statements of the coalition and the Govern- industry that contributes more than $1,000",18
"million to our economy each year and a wealth-managed fisheries since the mid-1980s,",19
commercial fishing industry that contributes and we intend to apply the same concept to,19
$300 million a year-both employ thousands the Great Barrier Reef Marine Park. Since,19
of Australians. The Commonwealth and commercial operators using the marine park,19
Queensland governments have invested are dependent on the reef as their principal,19
"significant resources in managing the reef, resource it is fair that they contribute finanMONICA",19
and industry has invested heavily in develop- cially to the management of this priceless,19
ments that rely for their sustainability on the resource and the research necessary to ensure,19
integrity of the reef ecosystem. its survival.,19
"In the last five years, use of the marine Under present arrangements, commercial",19
"park, especially for tourism, has been increasactivities including tourist operations, infraMONICA",19
"ing at about 10 per cent per year. In spite of structure construction, and mariculture require",19
"the recession, the Government has increased permits from the Great Barrier Reef Marine",19
"its appropriation for management of the park Park Authority. In 1988, the Great Barrier",19
"by an average of 2.9 per cent per year in real Reef Ministerial Council, on which the",19
"terms. Despite this increase, the funds avail- Commonwealth and Queensland governments",19
"able for environmental management of the are represented, approved a study of the",19
Great Barrier Reef have not kept pace with feasibility of an environmental management,19
the increasing level of use of the marine park. charge scheme. Extensive consultations have,19
The Great Barrier Reef Marine Park is a been conducted with the commercial operators,19
model for ecologically sustainable use of who have held permits to operate in the,19
marine resources which has captured the marine park since that time. Operators have,19
interest of marine resource managers through- acknowledged that management of the marine,19
"out the world. It is a model which has very park, including relevant research, is essential",19
successfully combined a wide variety of to the continued viability of their industries.,19
economic activities with the conservation of The proposed charges are in accordance with,19
the unique natural and cultural resources that views of most of the operators affected by the,19
attract economic activities to the region. Bill. Details of the charging scheme will be,19
"-creasing pressures caused by tourism,",19
dealt with by regulations. Following represenMONICA,19
"infrastructure development, mariculture, and tation by operators, I have agreed to exempt",19
human settlement are beginning to affect the all direct transfers between parts of QueensMONICA,19
"reef. We need to find a way to make more land, such as between Queensland islands and",19
"resources available for management at a level the mainland, when operators are merely",19
guaranteed to match the increasing use. transiting the marine park.,19
The purpose of this Bill is to amend the A significant advantage for the industry in,19
Great Barrier Reef Marine Park Act 1975 to this scheme is that transferability of pennits,19
"provide for the collection of charges imposed under specified conditions will be possible,",19
by the Great Barrier Reef (Environmental enabling improved flexibility in commercial,19
Management Charge-General) Bil11993 and decision making. The charges on commercial,19
the Great Barrier Reef (Environmental Man- tourism operators included in the regulations,19
agement Charge-Excise) Bill 1993. The that I intend to submit to the Executive CounMONICA,19
introduction of environmental management cil for approval are equivalent to only about,19
charges on commercial users will help offset $1 per person per day for most tourist operMONICA,19
increasing demands placed on management of ations-this is less than one per cent of the,19
the marine park. price of a ticket for a day trip to the outer,19
The Keating Government is committed to Great Barrier Reef.,19
the underlying principle of this Bill-that a This legislation package imposes charges on,19
commercial operator using a community asset those commercial operations in the Great,19
for profit should contribute to the cost of its Barrier Reef Marine Park which presently,19
management and conservation. We have need a pennit from the authority. Activities,19
applied the user-pays principle in Common- which do not currently require a pennit-for,19
"example, private recreational activities like priations, in line with present practice. The",20
boating and general access to beach and reef environmental management charges will,20
areas-will not be subject to environmental contribute to offsetting the additional costs of,20
management charges. Commercial fishermen the increasing commercial use of the marine,20
other than those engaged in aquaculture will park.,20
not be subject to the charges. They do not Successive Commonwealth governments,20
require permits from the authority and already have enjoyed bipartisan support for their,20
pay substantial charges to fisheries manage- initiatives in the Great Barrier Reef Marine,20
ment agencies for managing that resource. Park-from the time the legislation was,20
