text,pageNumbers
"Downer, Alexander John Gosse, Mayo, New South Wales",11
"South Australia Holding, Allan Clyde, Melbourne Ports,",11
"Dubois, Stephen Cairfield, St George, New Victoria",11
"South Wales Hollis, Colin, Throsby, New South Wales",11
"Howard, John Winston, Bennelong, New Nehl, Garry Barr, Cowper, New South",12
South Wales Wales,12
"Howe, Brian Leslie, Batman, Victoria Newell, Neville Joseph, Richmond, New",12
"Hulls, Rob Justin, Kennedy, Queensland South Wales",12
"Humphreys, Benjamin Charles, Griffith, Nugent, Peter Edward, Aston, Victoria",12
"Queensland O'Keefe, Neil Patrick, Burke, Victoria",12
"Jakobsen, Carolyn Anne, Cowan, Western O'Neil, Lloyd Reginald Terrence, Grey,",12
Australia South Australia,12
"Jenkins, Henry Alfred, Scullin, Victoria Peacock, Andrew Sharp, Kooyong, VictoMONICA",12
"Johns, Gary Thomas, Petrie, Queensland ria",12
"Jones, Barry Owen, Lalor, Victoria Price, Leo Roger Spurway, Chifley, New",12
"Jull, David Francis, Fadden, Queensland South Wales",12
"Keating, Paul John, Blaxland, New South Prosser, Geoffrey Daniel, Forrest, WestMONICA",12
Wales ern Australia,12
"Kelly, Roslyn Joan, Canberra, Australian Punch, Gary Francis, Barton, New South",12
Capital Territory Wales,12
"Kemp, David Alistair, Goldstein, Victoria Reid, Nicholas Bruce, Bendigo, Victoria",12
"Kerin, John Charles, Werriwa, New South Reith, Peter Keaston, Flinders, Victoria",12
"Wales Riggall, John Peter, MCMillan, Victoria",12
"Kerr, Duncan James, Denison, Tasmania Rocher, Allan Charles, Curtin, Western",12
"Langmore, John Vance, Fraser, Australian Australia .",12
"Capital Territory Ronaldson, Michael John Clyde, Ballarat,",12
"Lavarch, Michael Hugh, Fisher, Queens- Victpria",12
"land .. . Ruddock, Philip Maxwell, Dundas, New",12
"Lee, Michael John, Dobell, New South South Wales",12
"Wales Sawford, Rod!1ey Weston, Port Adelaide,",12
"Lindsay, Eamon John, Herbert, Queens- South AustralIa",12
"land Scholes, Gordon Glen Denton, Corio,",12
"Lloyd, Bruce, Murray, Victoria Victoria",12
"MCArthur, Fergus Stewart, Corangamite, Sciacca, Con, Bowman, Queensland",12
"Victoria Scott, Bruce Craig, Maranoa, Queensland",12
"MCGauran, Peter John, Gippsland, Vic- Scott, John Lyden, Hindmarsh, South",12
toria Australia,12
"MCHugh, Jeannette, Phillip, New South Scott, Leslie James, Oxley, Queensland",12
"Wales Shack, Peter Donald, Tangney, Western",12
Australia,12
"MacKellar, Michael John Randal,",12
"Sharp, John Randall, Gilmore, New South",12
"Warringah, New South Wales Wales",12
"MCLachlan, Ian Murray, Barker, South Simmons, David William, Calare, New",12
Australia South Wales,12
"MCLeay, Leo Boyce, Grayndler, New Sinclair, Ian MCCahon, New England,",12
South Wales New South Wales,12
"Mack, Edward Carrington, North Sydney, Smith, Warwick Leslie, Bass, Tasmania",12
"New South Wales Snow, James Henry, Eden-Monaro, New",12
"Martin, Stephen Paul, Macarthur, New South Wales",12
"South Wales Snowdon, Warren Edward, Northern TerMONICA",12
"Melham, Daryl, Banks, New South Wales ritory",12
"Miles, Christopher Gordon, Braddon, Somlyay, Alexander Michael, Fairfax,",12
Tasmania Queensland,12
"Moore, John Colinton, Ryan, Queensland Staples, Peter Richard, Jagajaga, Victoria",12
"Morris, Allan Agapitos, Newcastle, New Sullivan, Kathryn Jean, Moncrieff,",12
South Wales Queensland,12
"Morris, Peter Frederick, Shortland, New Taylor, William Leonard, Groom,",12
South Wales Queensland,12
"Theophanous, Andrew Charles, Calwell, Mr Dobie-Yes, Mr Clerk, I do.",13
Victoria The Clerk-Is there any further proMONICA,13
"Tickner, Robert ,Edward, Hughes, New posal? There being no further proposal, I",13
South Wales now call on the honourable member for,13
"Truss, Warren Errol, Wide Bay, Queens- Kingsford-Smith to address the House.",13
land,13
"Tuckey, Charles Wilson, O'Connor, West- Mr BRERETON (Kingsford-Smith)-A",13
ern Australia personal friendship begun 25 years ago in,13
"Walker, Francis John, Robertson, New Young Labor politics makes it especially",13
South Wales pleasurable today to propose the nominaMONICA,13
"Webster, Alasdair Paine, Macquarie, New tion of the honourable member for",13
"South Wales Grayndler, Mr Leo Boyce MCLeay, to the",13
"West, Stewart John, Cunningham, New high office of Speaker of this House. Our",13
South Wales respecti ve careers have taken us down difMONICA,13
"Willis, Ralph, Gellibrand, Victoria ferent parliamentary paths in the interMONICA",13
"Wilson, Ian Bonython Cameron, Sturt, vening years until my own swearing in as",13
South Australia a member here today. Some would say I,13
"Woods, Harry Francis, Page, New South have been slow to catch up. As my first",13
"Wales act in this House, it is both an honour",13
"Woods, Robert Leslie, Lowe, New South and a privilege to propose this nominaMONICA",13
Wales tion.,13
"Wooldridge, Michael Richard Lewis, Since his first election some 10 years",13
"Chisholm, Victoria and 10 months ago the honourable memMONICA",13
"Wright, Keith Webb, Capricornia, ber for Grayndler has demonstrated a deep",13
Queensland commitment to the parliamentary instiMONICA,13
The Deputy withdrew from the chamber. tution-a commitment to its workings and,13
to its traditions. His efforts as Chairman,13
ELECTION OF SPEAKER of the House of Representatives Standing,13
"The Clerk-Honourable members, the Committee on Expenditure were marked",13
next business is the election of a Speaker. with distinction. The Government's home,13
Mr BRERETON (Kingsford-Smith)-I and community care program wasdevelMONICA,13
move: oped as a result of his urgings and the,13
That the honourable member for Grayndler do,13
persuasiveness of his Committee's report,13
take the chair of this House as Speaker. into nursing homes. He has always beMONICA,13
lieved in the value of the committee sysMONICA,13
Mr Punch-I second the motion. tem as being vital to the workings of an,13
The Clerk-Does the honourable mem- effective democracy.,13
ber for Grayndler accept the nomination? As Chairman of Committees and DepMONICA,13
"Mr Leo MCLeay-1 do. uty Speaker, the honourable member for",13
The Clerk-Is there any further pro- Grayndler played a pivotal role in the,13
posal? development of the first comprehensive,13
Mr REITH (Flinders)-I nominate the committee system for this House. As a,13
"honourable member for Cook, Mr Dobie, result, members on both sides have a",13
as Speaker and move: greater opportunity to participate in the,13
"affairs of our nation. In turn, the citizens",13
That the honourable member for Cook do take of Australia have a parliament more,13
the chair of this House as Speaker.,13
closely in touch with their needs and their,13
The Clerk-Is the motion seconded? aspirations.,13
Mr Hicks-I have much pleasure in The honourable member for Grayndler,13
seconding the nomination of the honour- has demonstrated representational skills,13
able member for Cook to the position of of the highest order. He has represented,13
Speaker. this Parliament both at home and overMONICA,13
"The Clerk-Does the honourable mem- seas, and he has done so with considerMONICA",13
ber for Cook accept the nomination? able success. He enjoys the responsibility,13
of office and he is an excellent ambassa- to this institution. He will continue to,14
dor for this House. In the months since serve it with dignity and with distinction.,14
"his election as Speaker, he has already I commend the nomination to the House.",14
demonstrated the qualities that will see Mr REITH (Flinders)-It is a great,14
his term recorded as that of an outstand- pleasure to nominate James Donald,14
"ing speakership. He will continue to strive Mathieson Dobie, the honourable memMONICA",14
"at all times to apply the Standing Orders ber for Cook, for the position of Speaker.",14
"and the practices of this House with sound He would make an excellent Speaker, and",14
"judgment, with common sense, with fair- we need an excellent Speaker in this instiMONICA",14
"ness, with firmness, with authority and tution. I urge all honourable members,",14
with impartiality. His commitment to inclvding some of the new faces on .the,14
protecting the rights of individual memMONICA,14
"bers is, of course, well known. However, other side, to put aside party political",14
I trust that his concern for our well-being motivation. They ought for once to take,14
will not see him injured again while test- the benefit of a secret ballot to decide this,14
ing the Parliament's sporting equipment. issue on its merits.,14
I know that all honourable members ap- Mr Dobie was first elected to the House,14
preciate the new maintenance program for of Representatives for the seat of Hughes,14
"the Parliament's pedal cycles since last in 1966, which, I might add, was a vinMONICA",14
month's unfortunate collapse and the re- tage year for Liberal politicians. He was,14
sultant broken elbow. re-elected as the member for Cook in 1969,14
"One cannot reflect on the qualities of and, except for the dark years of 1972 to",14
"Leo MCLeay without acknowledging his 1975, has been re-elected at every subseMONICA",14
very great warmth and the dryness of his quent election. I add that to lose one's,14
sense of humour. They are strengths that seat is a salutary experience that I have,14
have assisted him in winning the admira- shared; I recommend it to many honourMONICA,14
tion of honourable members on both sides able members on the other side of the,14
of the chamber and they will serve him House. It is one of the experiences that,14
well in maintaining the respect that un- help honourable members to keep their,14
derpins the authority of the Speaker. The feet on the ground.,14
"honourable member for Grayndler has a The tasks of Speaker are, of course,",14
great knowledge of the workings of this many. I believe that Don Dobie's experiMONICA,14
institution. He will continue to deeply in- ence would qualify him well for the posiMONICA,14
volve himself in improving the standards tion.. Prior to his entry into the Federal,14
"of management of the Department of the Parliament, he was a management conMONICA",14
House of Representatives; the efficiency sultant. For many years he· was on the,14
and the effectiveness of its bureaucracy staff of the Bank of New South Wales. He,14
will occupy his close attention.,14
holds a bachelor of commerce and an,14
In his first remarks as Speaker on 29 MBA from Columbia University in New,14
"August 1989, Leo MCLeay noted that his York. This background lends itself to the",14
"appointment demonstrated that in Aus- position of Speaker, which, of course, inMONICA",14
tralia it is still possible to be whatever cludes the important responsibilities of,14
"one wishes to be. The people of Grayndler, running the parliamentary departments",14
so .many of whom hail from countries and the efficient running of the ParliaMONICA,14
where there is no such thing as parliamen- ment itself.,14
"tary democracy, are proud of him and of",14
his achievements. It is characteristic of Don Dobie has an excellent and wellMONICA,14
the honourable member to demonstrate a earned reputation as an active parliamenMONICA,14
very real modesty and to share generously tarian. I first came in contact with him as,14
his successes. High office has never seen a new member back in December 1984,14
"him forget his origins; rather, it has seen when he was the Opposition Whip-and",14
him work even harder to improve the a good Whip he was. The sense that I got,14
"lives of his constituents. His personal from Don Dobie, which is important on",14
"qualities complement a deep commitment today's occasion, is that he has. a real feel",14
"for the institution, which is a very impor- able member for Cook as the next Speaker",15
tant quality in a Speaker. of this House.,15
His parliamentary contributions have Mr PUNCH (Barton)-It is a pleasure,15
been many and varied. He has served as and an honour for me to second the nomMONICA,15
an Assistant Minister. He has given great ination of the honourable member for,15
service to many of the committees of the Grayndler ( Mr Leo MCLeay) for his reMONICA,15
House. On three occasions he has been election as Speaker of the House of RepMONICA,15
"Deputy Chairman of Committees, from resentatives. In nominating the honourMONICA",15
"1970 to 1971, from 1979 to 1983 and able member for Grayndler some four",15
during the last Parliament. He has been years ago for the position of Chairman of,15
"Chairman of the Joint Standing Commit- Committees, I put to this House that his",15
"tee of Public Accounts, a member of the record of involvement and achievement",15
House of Representatives Standing Com- in the activities of this House unquestionMONICA,15
"mittee on Environment, Recreation and ably qualified him for that post. In enMONICA",15
"the Arts, a member of the Joint Standing dorsing those sentiments, this House obMONICA",15
Committee on Foreign Affairs and Def- viously felt that its judgment was,15
"ence and a member of the Joint Standing vindicated because some 3112 years later,",15
"Committee on the Australian Capital Ter- on 29 August last year, it bestowed upon",15
"ritory. All honourable members will re- him its highest honour; that is, the speakMONICA",15
member the work done by Don Dobie ership.,15
and other members on the Joint Standing,15
"Committee on the New Parliament House. Then, as now, the honourable member",15
for Grayndler displayed a record that has,15
One of the more difficult tasks as a lived up to those expectations. The,15
"committee man is to be on the Arts Ad- administration of the Parliament, toMONICA",15
"visory Committee for the new Parliament gether with the President of the Senate,",15
House. Honourable members will see from and the control of this House are vital to,15
the Parliamentary Handbook that he has the health of our democratic system. The,15
"participated in a number of parliamentary speakership, like the presidency of the",15
"delegations and contributed to interna- Senate, however, is a lonely and demandMONICA",15
tional forums and meetings of the Com- ing position. It is certainly not a cere-on­,15
"monwealth Parliamentary Association. In ial sinecure, especially given that at tlmes",15
addition to his long and distinguished re- this House does not offer up an image as,15
"cord as a member of the Parliament, he a host of angels.",15
"is an active electorate person, testified to",15
"by the fact that he had a good swing in Since 29 August last year, the honourMONICA",15
the last election. able member for Grayndler has shown,15
"Lastly, and perhaps most importantly, I diligence, dignity and strength in the poMONICA",15
think we do need a Speaker who can com- sition of Speaker. I submit to this House,15
mand the respect of both sides of the that his record speaks for itself: his quick,15
Parliament and who can enforce the au- and thorough command of the rules and,15
thority of the House. We need a Speaker procedures of the House; his tireless dedMONICA,15
"who will command respect by the quality ication to the committee system, the curMONICA",15
"of his decisions as Speaker. Our great rent form of which, I might add, owes so",15
institution of Parliament needs people of much to his development on a previous,15
"calibre, people who can see beyond party occasion; and his dignity in representing",15
political interests and work for the system this House and indeed the Parliament as,15
"as a whole. I nominate Mr Dobie in that a whole, which, I submit to honourable",15
"spirit of healthy competition in politics members, is now so much more imporMONICA",15
"which we on this side believe in. It is no tant than ever, given the age of cynicism",15
reflection on the other candidate in this in which we live.,15
"race, as I am sure that in due course Finally, I submit that the honourable",15
reflections will be made on his perform- member for Grayndler's accessibility and,15
ance. I therefore have great pleasure in his maintenance of a genuine and friendly,15
commending to all members the honour- disposition to all members of this House,15
"regardless of their politics, as symbolised him in good stead. He has added to the",16
"by his opening up of the Speaker's way, dignity and the standing of these delegaMONICA",16
is of itself merit enough. I commend to tions.,16
this House the candidature of the honour- To be a member of parliament reMONICA,16
able member for Grayndler. I know that quires-I know most of us would agreeMONICA,16
all in this House will not be disappointed that one keep one's sense of humour. To,16
with his performance from here. be Speaker requires a great sense of huMONICA,16
Mr HICKS (Riverina-Darling)-It .is a mour. When all around seems to be fallMONICA,16
great privilege and honour to stand here ing apart the Speaker has to keep it all,16
and second the nomination of the together and sometimes a sense of huMONICA,16
honourable member for Cook ( Mr Dobie) mour helps. I believe that the honourable,16
for the position of Speaker of the House. member for Cook has all the attributes to,16
As I look around the House I see many fill the often lonely position of Speaker. I,16
new faces. I think most honourable mem- have much pleasure in seconding his,16
bers realise that this is a transient place nomination by the honourable member,16
and that many of us are here for only a for Flinders for election to the position of,16
short period. As most members would Speaker.,16
"agree, it is a great honour to be elected to Mr TUCKEY (O'Connor)-I support",16
this House. For the honourable member the nomination of the honourable memMONICA,16
for Cook to have been a member of this ber for Cook ( Mr Dobie) to the position,16
"House since 1966 says something for the of Speaker. I take this opportunity, also",16
ability of the man and the trust that the recognising the large number of new faces,16
"people of the electorate place in him. He that we see on the Government benches,",16
has been absent from the House for only to give them some advice and assistance,16
a short time over that period. that they may need in representing their,16
We have all grown to know the honour- own electorates.,16
able member for Cook and appreciate his If they cast a vote for the Government's,16
ability. The honourable member for nominee they are going to discover that,16
Flinders ( Mr Reith) has spoken of his they will have the opportunity to ask colMONICA,16
service to the Parliament through the var- lectively somewhere between five and six,16
"ious committees and many of us have questions a day-less, of course, the dorMONICA",16
served under him on these committees. othy dixers that Ministers will hand to,16
"He has been a Deputy Speaker, a Deputy them. Their nominee has historically alMONICA",16
Chairman of Committees and an Assist- lowed Ministers to take up to 20 minutes,16
ant Minister. to answer a single question. They will,16
One of the strongest attributes of the discover that their Prime Minister will,16
honourable member for Cook would be keep a very close hold on the 45 minutes,16
the fact that he was once a Whip. We all allowed in this Parliament for Question,16
know how tough these Whips are. The Time of which they as backbenchers of,16
training he has had as Whip will stand their Party will get half. If they vote for,16
him in good stead. their nominee they can rest assured that,16
Many of the members who have been their chances of asking a question in the,16
here before and those who have served in interests of their electorates will be very,16
other places and other parliaments know limited.,16
"what the position of Speaker entails. It is On the other hand, were honourable",16
a very lonely position on many occasions. members opposite to vote for the nomi··,16
"One has to take resolute action that some- nee of the Opposition they would find,",16
"times does not please one's own party. I based on past experience, that he would",16
know that the honourable member for take a very firm position regarding the,16
"Cook would take that action if it were more loquacious of their Ministers, such",16
"necessary. He is a fair and just man, as as the Treasurer ( Mr Keating). He often",16
"we all understand. His experience as a gives us 1,800-word answers. Our OppoMONICA",16
member of overseas delegations will stand sition nominee would tell them to contain,16
their answers to a respectable two or three that it has been kind enough to bestow,17
"minutes, which would guarantee members upon me.",17
a chance to represent their electorates,17
properly. Mr Speaker having seated himself in the,17
chairMONICA,17
Their electorates expect them to ask,17
"questions of the Government, the same Mr HAWKE (Wills-Prime MinisMONICA",17
as our electorates expect the Opposition ter)-Allow me to be the first to congratMONICA,17
"to ask questions of the Government. If ulate you, Mr Speaker, on your re-election",17
members opposite were doing their job to the post of Speaker of this House. I,17
properly they would be demanding of their note with some pleasure that some people,17
"front bench that they do not waste time, on the other side took the advice of their",17
that they give proper and simple answers Deputy Leader and put politics aside in,17
"containing only information and that they the vote. Mr Speaker, again you take on",17
"get on with the job. But if they cast their a very responsible and, at times, difficult",17
"vote in the way I expect they will, they position. This House is indeed very forMONICA",17
should remember my words when day tunate to be able to call again on someone,17
after day they stand and do not get the of your proven and long parliamentary,17
call. experience and expertise.,17
"They will stand only one at a time, By definition, politics, which is essenMONICA",17
because they are regimented and required tially reflected in the business of this,17
"to ask questions only when told. It will House, is partisan, but your position as",17
not make ·much difference anyway be- Speaker must be above that. It requires,17
"cause they will not get a chance to ask the fullest exercise of the virtues of skill,",17
"questions. Their Ministers will use Ques- integrity, judgment and fairness. It also",17
"tion Time, as history has shown, to an- requires a deft hand and, when the cirMONICA",17
"swer 10 or 11 questions because their cumstances warrant it, a strong hand. In",17
nominee will not control their answers to your previous service to this House as,17
"a reasonable length. Chairman of Committees, as Deputy",17
"Speaker and then of course as Speaker,",17
"In closing, let me say again that the you have shown a notable ability to meet",17
only person who can give honourable those high standards and high requireMONICA,17
members the opportunity to represent ments.,17
their electorates properly and get numerMONICA,17
ous questions asked of the Government is We on this side of the House and those,17
the honourable member for Cook-a man opposite must straightforwardly concede,17
who has authority and who is not afraid that we have not always made your task,17
of the front bench. He is just the person easy. Both Government and Opposition,17
who can ensure that they will get a chance can lift their standard of behaviour and,17
in this place to ask a few questions. I the resulting quality of debate in this,17
consequently request that when this secret place. I commit this Government at this,17
ballot goes forth honourable members op- time to work for such an improvement.,17
posite give themselves a chance and vote Such a commitment will prove difficult to,17
for the honourable member for Cook. implement in practice unless there is coMONICA,17
The Clerk-In accordance with the operation on all sides.,17
"Standing Orders, the bells will be rung There is on us all a responsibility which",17
and a ballot taken. we have not met as often as we should,17
The bells having been rung and a ballot have. That responsibility is to give to this,17
having been taken- Parliament its proper status as a forum,17
which commands respect within the comMONICA,17
The Clerk-The result of the ballot is: munity. We can expect that respect only,17
"Mr Dobie, 67 votes; Mr Leo MCLeay, 79 if we earn it through the relevance of",17
votes. Mr Leo MCLeay is declared elected. what we discuss and conduct those disMONICA,17
Mr SPEAKER (HoD. Leo MCLeay)-I cussions in a positive and constructive,17
thank the House for the very high honour spirit.,17
"I do not mean that this chamber should and Standing Orders, their attitude will",18
become a place where differences between be reflected in the community.,18
"us fail to gain active, forceful and, at",18
"times, even colourful expression; on the An important reason for the cynicism",18
"contrary, it is not only proper but also we see can be traced back to this very",18
vital that the exchanges between us both chamber and to the performance of this,18
elucidate and emphasise the undoubted Parliament. I believe that the standard of,18
"differences that exist between us. I do, parliamentary conduct has continued to",18
"however, mean that some of the judgment decline and possibly reached its lowest",18
"which we could exercise, particularly those level in memory during the last ParliaMONICA",18
"of us on the front benches, in advocating ment.Members of the public, rightly, are",18
our policies or in criticising perceived appalled by the personal attacks and by,18
"failures on the other side, should be ex- the bad language that so frequently mark",18
ercised for the purpose of lifting the re- debate in this chamber. They have seen,18
"spect with which the nation views this Question Time, which is one of the most",18
"place. Should it prove of value to this important features of the Parliament, corMONICA",18
process for certain reforms to be intro- rupted by longwinded answers which have,18
"duced, we should be prepared to look at no re-evance to the questions. They have",18
"them. Once again, on behalf of both my- seen It corrupted by dorothy dixers being",18
"self and the Government, I extend our used as a device for making what in efMONICA",18
"congratulations and our best wishes to fect, are ministerial statements. '",18
you. As an illustration of how Question Time,18
"Dr HEWSON (Wentworth-Leader of has been degraded, during the Budget sitMONICA",18
the Opposition)-Honourable members on ting an average of just over 10 questions,18
both sides of this Parliament have comwere asked each day-the lowest on reMONICA,18
"mented during the recent election camcord. By contrast, in 1970 the average was",18
"paign on the public cynicism, sometimes almost 17 questions and rose to 19 quesMONICA",18
"bordering on contempt, for politics and tions in 1976. Under the Whitlam GovMONICA",18
"politicians in Australia today. Indeed, in ernment, the number of questions asked",18
"seconding the nomination of the Speaker, during each Question Time averaged",18
the honourable member for Barton ( Mr about 15; and under the Fraser GovernMONICA,18
"Punch) echoed some of those sentiments ment it averaged 16. Mr Speaker, you",18
in his remarks. personally are on the record as supporting,18
that Question Time be extended to allow,18
In rising to congratulate you on your 16 questions to be asked. It is worth reMONICA,18
election to the high office of Speaker. I calling in this regard that in 45 minutes,18
"believe it is important that you, the pa-ty an average of about 40 questions, includMONICA",18
"leaders and honourable members should ing supplementary questions, can be dealt",18
take. action to raise the standing of the with in the Canadian House of ComMONICA,18
Parhament. The public attitude to politics mons.,18
and politicians is best described as a,18
"plague on both our Houses. This attitude C?f course, there are many other issues",18
is bad: .it. is bad for our parliamentary WhICh need to be addressed if we are to,18
system; It IS bad for democracy; it is bad -estore the Pa-liament to its proper dignMONICA,18
for Australia. The former Speaker Mrs Ity and to regam the respect of the public.,18
"Joan Child, in her farewell comme-ts as Many of the recommendations in the third",18
Speaker of this chamber pointed to this report on the Standing Orders and pracMONICA,18
"danger, arguing: t-ces w-ich govern the conduct of QuesMONICA",18
!lOn TIme could make a significant,18
Anything that lowers respect for the democratic Improvement to the functioning of this,18
parliamentary system leaves that system vulnerMONICA,18
able. chamber. The House of Representatives,18
Standing Committee on Procedure should,18
"She went on to say that, if honourable be provided with all the resources necesMONICA",18
members by their attitude appear to lack sary to facilitate this work. As Speaker,18
respect for the institution of Parliament you may have some views as to how the,18
work of this Standing Committee can be and impartiality. May I respectfully sugMONICA,19
"advanced. gest, Mr Speaker, that in some of your",19
Not all the problems I have referred to rulings it has been strongly argued that,19
can be corrected by amending the Stand- you have not fully exercised the authority,19
ing Orders. I am strongly of the view that that Standing Orders and traditions have,19
"you, Mr Speaker, the Prime Minister ( Mr vested in you.",19
"Hawke), as he acknowledged, and I can We congratulate you, Mr Speaker, on",19
do more to raise the standard of this your election to this high office. We will,19
House than any set of standing orders. By give you every support in seeking to imMONICA,19
"its actions, the Government can contrib- prove the standards of the Parliament. It",19
ute significantly towards helping restore should be a matter of bipartisanship.,19
"public respect for Parliament. Manage- However, I should make it plain that the",19
ment of Government business must en- Opposition will make its views heard if it,19
sure that sufficient time is allowed for appears that proper standards are not,19
debate on important pieces of legislation. being maintained. We will have failed as,19
"Notwithstanding the election, I think it is an Opposition if we do not insist on GovMONICA",19
a matter of some concern-it certainly is ernment accountability and that this ParMONICA,19
"to members on this side of the Parlia- liament, including the conduct of Question",19
"ment-that the Parliament will meet for Time, fulfil its proper institutional roles.",19
only seven days in the first seven months I finish my remarks by offering my,19
of 1990. The Government will present a commiserations to my colleague Don,19
very large number of detailed and very Dobie. A great opportunity has been lost,19
"complex Bills, without adequate notice. It by this House. But I can assure the House",19
is little wonder we are seeing an increas- that next time we will get our nominee,19
ing tendency for the Government to make for Speaker.,19
significant policy statements outside of this,19
chamber. The Government itself must Mr TIM FISCHER (Farrer-Leader of,19
show more respect for the Parliament. I the National Party of Australia)- Mr,19
"invite the Prime Minister to join me in Speaker, on behalf of the parliamentary",19
"making a commitment to ensuring the National Party, I extend congratulations",19
