text,pageNumbers
"            ADDRESS-IN-REPLY.                            myth, and various other matters of that",15
"      Debate resumed from n t h July (vide character, whenever the opportunity oc-",15
page 404) on motion by Senator Lt -Col. curred. The work of the Navigation Con-,15
"CAMERON-                                                ference was, in my opinion, much the more",15
"     That the following Address-in-Reply be              valuable of the two, because it dealt with",15
"agreed to :-                                            direct and practicable questions, whereas,",15
"      To His Excellency the         Governor-General.    perforce, the Imperial Conference dealt",15
     MAY rr PLEASE YOUR EXCELLENCY-                     very largely with questions which are at,15
"       We, the Senate of the Commonwealth of present in the air. I venture to say that",15
"Australia, in Parliament assembled, desire to there is not an honorable senator who re-",15
express our loyalty to our Most Gracious,15
"Sovereign, and to thank Your Excellency for gards preferential trade as a practicable",15
the Speech which you have been pleased to question to-day; it cannot be so regarded.,15
address to Parliament.                                   I t is an academic question.,15
      Senator PEARCE (Western Australia)                     Senator Col. NEILD -Doe s the honorable,15
 [10.40] - I have listened to all the senator regard it as an impracticable ques.,15
"speeches on this motion, and I think i t tion ?",15
 may be said that they have maintained                       Senator PEARCE -Fro m the stand-,15
 a high standard of interest.                I do not point of the dominant party in the .Com-,15
share the belief which is held by some permonwealth-an d that is the Protectionist,15
 sons that the debate on the Address-inParty-i t is a most impracticable proposal.,15
" Reply is a waste of time, especially in a I do not believe that in Australia there is a",15
 new Parliament.                                         protectionist who is willing to give Great,15
      Senator KEATING  - I t never is after a Britain that preference in trade which the,15
 general election.                                       preferentialists in that country desire.,15
    . Senator PEARCE - Exactly.                  I t is     Senator Col.. NEILD -The n Mr Deakin,15
 highly desirable that honorable senators must have been beating the air?,15
 should define their position on leading                     Senator PEARCE  - N o ; the protection-,15
" questions, and that any change of position ists of Australia are prepared to give to",15
 should also be declared at the first opporGreat Britain what they regard as prefer-,15
 tunity.      There is no better opportunity ential trade; but that is an entirely differ-,15
 afforded to honorable senators to define ent thing from what the Chamberlainites,15
 their general attitude than' at this stage. regard as preferential trade from their point,15
 I t is also an opportune time for honorof view.,15
 able senators to express the opinions they                  Senator BEST -No t at all. Mr Cham-,15
 hold on the work of the representatives berlain recognised that preference could,15
" of the Commonwealth at the two imporonly be given, having due regard to the",15
  tant Conferences recently held in Engprotection of our industries.,15
  land.      I suppose that we shall have                    Senator PEARCE -Yesterda y Senator,15
" no other opportunity of dealing in Trenwith-who , I regret, owing'to his in-",15
"  general terms with those Conferences, and disposition, was unable to complete his.",15
"  that is one of the reasons which impel me speech, which, I am sure, would have been",15
" to speak at the present time, because I beinteresting-sai d that we must deal with the",15
"  lieve that on most other questions my general principles; but, at the outset of his",15
"  opinions are fairly well known. I regard speech, he stated that i f there are any",15
"  the work done by Mr Alfred Deakin and lines on whicb preference is desirable,",15
   Sir William Lyne at the Conferences as then the principle should be affirmed. I n,15
  work of a very high character indeed.                I laying down that proposition he negatived,15
 consider that their speeches in England f o r his other proposition. Before we can de-,15
  the most part did much to assist Australia. termine whether there are any lines on,15
  I by no means agree with the position that which preference is desirable we must come,15
,15
   down to details ; we must say in what                  thirds of them absolutely prohibited. I t,16
  matters i t is desirable ; and that is where            does not matter to the consistent protec-',16
   we shall meet with a difficulty straight               tionist whether they are English or Ger-,16
  away.     Are there any protectionists here             man goods. I f he wants to protect the,16
"  who are prepared to say- "" We will give                  local manufacturer, he must treat the",16
  the boot manufacturers of Great Britain a               English and the German manufacturer in.,16
"  preference?""     Are there any protectionists,          the same way. That is the practical diffi-",16
"  either here or outside, who are prepared to             culty that stares the preferential .trader in*",16
"  sav-""W e are willing to allow the boot                  the face.. Preferential trade is, therefore,",16
  manufacturers of England to compete on                  not a practical question. I come now t o,16
"  even terms with our boot manufacturers?""                another phase of the subject to which I",16
     Senator GUTHRIE  - N o ; but the Naviga-     desire to draw the particular attention o f,16
  tion Conference gave preference to English              the membersj of my own party. This,16
  ship-owners.                                            Chamber has already carried a measure,16
     Senator PEARCE -Presentl y I shall                   of preferential trade. What has become-,16
  bring that to a practical issue. Are there              of it ?      I n the last session of the-,16
"  any protectionists here who are prepared                last Parliament we raised the duties,",16
  to' say in the matter of iron manufac-                on agricultural machinery and a number,16
"  tures or machinery manufactures- "" We are              of other articles to foreign manufacturers-",16
"  willing to allow British manufactur-                  by TO per cent, above British manufac-",16
  ers . to compete on even terms in our                  tures. The members of my party insisted,16
" markets?"" Of course, they will not say                  that that preferential treatment should be",16
" so, and yet those are the principal lines on            given not only to the British manufac-",16
" which Great Britain desires preference-i f              turer, but to the British ship-owner and to-",16
 she desires it at all.            I f my honorable      white seamen. They have found by bitter,16
 friends are not willing to give preference to           experience that the preferential proposals-,16
" her machinery manufacturers, her woollen                of the present Government stop short at",16
" manufacturers, and her clothing manufac-                the British manufacturer, and that the",16
" turers, then in what cases are they willing              Government are not prepared to extend",16
 to give preference to British manufacturers ?           that preference to the British seaman or,16
"     Senator' LYNCH -Tha t will entirely de-            ship-owner. That is a pretty sweeping,",16
" pend upon the degree of preference which                charge to make, but subsequent events",16
they are willing to grant.                               have proved it up to the hilt. What was-,16
     Senator PEARCE  - I f it is going to be       the reason why that Bil l did not receive,16
of any value it must be a preference which                the Governor-General's assent? I t was,16
would give British manufacturers our mar-               reserved for the King's assent on the,16
" kets. I f , however, it was to be such                  ground that the preference which we de-",16
a preference that they could not sell their              sired to give to British seamen and,16
"goods in competition with Australian goods,             ship-owners contravened some of the trea-",16
then it would be of no value to them.                    ties entered into by the British Govern-,16
     Senator LYNCH -Ther e was a preference             ment with foreign countries. Is it not a,16
"arrangement fixed up the other day between               fact, which I challenge the members of",16
"Germany and the United States'.                         the Government to deny, that one of those-",16
"     Senator PEARCE -Yes , in respect of                treaties was entered into by Queensland",16
"certain articles which are of no value to               prior to Federation, and could be de-",16
Germany.                                                nounced by the present Government at any,16
     Senator LYNCH  - I t is a preference          time? I refer to the protocol to the pre-,16
against the outside world.                              sent treaty with Japan. Have the Govern-,16
"    Senator PEARCE -Th e point is that                  ment taken any steps to denounce it?""",16
Germany cannot supplv those articles to the             There has not been a word from them.,16
United States. I will guarantee that no                 There is published in the Melbourne Age',16
German manufacturer in Germany would                    this morning a little whisper from the Im-,16
agree to give the United States manufac-               perial Conference on this subject. I t is.,16
"turers a preference on any article which                headed "" T h e Anti-Preference Treaties..",16
"they could manufacture themselves. That                 Are they Binding?"" I t begins thus-",16
is the whole protectionist position. Sen-                  The British Preference B i l l passed by the-,16
ator E. J. Russell yesterday stated it ex-             last Federal Parliament was reserved by the-,16
                                                        G-overnor-General for the King's Imperial Min-,16
"actly when he said that the imports into                isters' consideration, on the ground that it vio-",16
this ountry were estimated at a value of                lated a number of British treaties with foreign-',16
"£50,000,000,. and that he wanted two-                  powers, said to be binding on Australia. When:",16
                                                                               1,16
,16
".the Prime Minister went to England it was as I have heard, Mr Deakin did not press",17
 announced that he would make representations the question at the late Imperial Con-,17
"of an important nature to the British authoriference, when he had a most favorable",17
" ties with regard to these treaties. Since his opportunity for pressing i t , and when i t",17
 return Mr Deakin has been silent on the mat-,17
" ter, and in none of his speeches or interviews",17
                                                      was the proper time to press it. He has,17
" would give information on the subject.               accomplished nothing in. this regard, so",17
  Then here is Mr Lloyd George's statement far as we can gather from all the state-,17
  of the position-                                   ments he has made of what he did at the,17
      I t is purely the Australian proposal with reConference. I ask my honorable friends,17
" gard lo British ships and white labour that inin the Labour Party to bear in mind, be-",17
" terferes with treaties, but I gathered from Mr fore giving their adhesion to the proposal",17
  Deakin's speech that he did not consider that for preferential trade as put forward by,17
"  an essential part of his proposals.                 the Deakin Government, the fact that, so",17
  Did Honorable senators hear that? I t far as Mr Deakin has made any state-,17
"  means that the party who stand for prement on the subject, the Government are",17
"  ferential trade in this country, and put in favour of preferential trade to the",17
  it in the forefront of their political proBritish manufacturer without preferential,17
"  gramme, do not consider it an essential treatment for white seamen or British",17
  part of their proposals to extend the same ship-owners.              So far as the Government,17
"  preferential treatment to white seamen and are concerned, those British goods can be",17
"   British ship-owners.                               brought here in foreign ships, manned by",17
         Senator FINDLEY -Tha t is only Mr lascar or coolie crews.,17
   Llovd George's statement.,17
         Senator PEARCE - Mr Deakin was                 Senator GIVENS -Preferentia l trade is,17
"   present, and did not contradict i t . Here dead now.",17
   is what Mr Deakin said in reply-                    Senator PEARCE  - I think it is.,17
"        Not to that particular proposal, but I regard    Senator GIVENS -W e cannot force pre-",17
   it as important to have our relations to all ferential trade on people who do not want,17
   treaties determined; and I wish to submit the it.,17
"   considerations which have led my colleague,           Senator PEARCE -Bu t we should be",17
"   the Attorney-General, to contend that we are",17
    not at present bound by any of the treaties honest to ourselves before Ave find fault,17
    referred to.                                       with the British people. We should say,17
          Senator FINDLEY -The y are not referwhat we are prepared to offer them. The,17
    ring to our white seamen proposal.                 British Government and the British people,17
          Senator PEARCE -Th e whole discuswere very wise in refusing their assent,17
    sion was about the B i l l passed in the last to a principle until they knew all its de-,17
     Federal Parliament to extend the prefertails. I t is entirely a business proposi-,17
"    ential treatment to white seamen and Brition, and in dealing with business pro-",17
     tish ships. The treaties which interfered positions men are not content with general,17
     with the carrying out of that B i l l are principles.            I n this case they want to,17
"     twelve in number, and nine of them could know what is in the B i l l , and in whose",17
"     be denounced, so far as they relate to this interests the Bil l             is introduced. My",17
"     particular subject, at any time by the I m - voice and vote in this Parliament will be",17
"     perial Government. They only need to be used to tell the British ipeople ""We have",17
"     denounced so far as they apply to our nothing to offer you, and our protective",17
"      trade.      The United States, when they barrier is to be raised against you in the",17
"      took over the Philippines and Porto Rico, same way as it is<ro be raised against the",17
"      met the self-same difficulty, and overGerman or American manufacturer."" The",17
      came it by declaring that their trade with British worker should not be faced with,17
      the Philippines and Porto Rico was coastal the position of having the statements of his,17
"      trade, thus placing it completely outside compatriots in Australia used by his",17
       the scope of any of the treaties affecting opponents in Great Britain for his un-,17
       it. I have information that the late Right doing.          We may disagree with the atti-,17
       Honorable R. J. Seddon approached Mr tude taken up by the British Labour,17
"       Deakin and urged him to make joint reParty, we may think they are wrong, but",17
       presentations to.the Imperial Government it would be very strange i f we in Aus-,17
       to have the trade between the Colonies and tralia possessed more wisdom and knew,17
       the Home country declared to be coastal better what was right for Great Britain than,17
       trade.     I have asked a question to elicit all the able men who have been elected,17
        from the Government what part they as members of the great Labour Party in,17
"        played in those negotiations, but, so far the British House of Commons. As a",17
,17
    member of the Australian Labour Party          That is something to be thankful for; but,18
    I heartily sympathize with the attitude         very few honorable senators will wade,18
"    the British Labour Party have adopted,         through those reports.",18
     and I shall do nothing by voice or vote          Senator GUTHRIE -Why ?,18
    to make their task more difficult for them        Senator PEARCE -I f the honorable,18
    in their Parliament.                           senator had seen them he would not need,18
        Senator LYNCH -W e have never pre-        to ask why. I t is unmistakable that Aus-,18
    sumed to teach them.                           tralia has declared with no uncertain voice,18
       Senator PEARCE -T o state that Aus-        for an increased protective Tariff. Hon-,18
    tralia intends to offer Great Britain any-    orable senators know that if I had the,18
"    thing tangible in the way of preferential      choice of a really free-trade Tariff, I",18
"    trade is to mislead them.                      would vote for it, because they have learnt",18
       Senator STEWART -I s it not possible        my inclinations in that direction in the past.,18
"   for Great Britain to give us preference,           Senator W. RUSSELL - Would the honor-",18
   even i f we can give her nothing in re-        able senator go for the single tax to make,18
   turn ?                                         up the revenue?,18
       Senator PEARCE -Th e only pre-                Senator PEARCE - I would not.             I,18
"   ference Great Britain could give us of          would get the revenue by land taxation,",18
"   any value would be to put a tax on foreign      probate and succession duties, and Cus-",18
"   wheat, wool, wine, or other articles of that   toms and Excise duties on such articles as",18
"   character.                                     liquor and tobacco. I have, however, no",18
"       Senator STEWART -O r meat, or butter.      choice of a really free-trade Tariff. Hon-",18
   Would it not be an advantage to Britain        orable senators opposite would not help me,18
   to have her food supplies produced in her      to get such a Tariff.,18
"  own Colonies, and not by foreign countries ?        Senator WALKER - I am not so sure of",18
       Senator PEARCE -On e argument              that.,18
  that I know will appeal to Senator                  Senator PEARCE -Honorabl e senators,18
   Stewart with greater force than to many        opposite are in favour of a Tariff which,18
"  other honorable senators, is the fact that      will produce a revenue of £9,000,000 per",18
  under the present land system in England        annum.,18
  anything that will shut out the foreign             Senator WALKER - I have never been in,18
  competiition of wheat means so much            favour of such a high Tariff.,18
  more for the landlord. I t means an in-           Senator PEARCE -Ther e is no honor-,18
"  crease of rents to the landlord, but it        able senator opposite who would support a",18
"  means absolutely nothing for the farmer,        Tariff that would bring in less revenue than",18
  because in 99 cases out of 100 he is a         the present one.,18
  tenant farmer.                                     Senator GUTHRIE -An d at no price will,18
      Senator GIVENS -Ther e is no reason        they support a land tax.,18
  why the landlord should always be al-             Senator PEARCE -Thei r object is to,18
  lowed to flourish there.                       stave off a land tax.,18
      Senator PEARCE - I quite agree with            Senator MACFAR'LANE -W e must have,18
" the honorable senator, but we must re-         revenue.",18
" member that even to-day the landlord                Senator PEARCE -Tha t is so, and the",18
" lives and flourishes in Australia, in spite     attitude of honorable senators opposite",18
 of the efforts of the Australian Labour        shows that they are not free-traders. Con-,18
" Party, just as he does in Great Britain, in    sequently, I find myself in this Chamber on",18
 spite' of the efforts of the British Labour     this question without any party support at,18
 Party.                                          al!.,18
      Senator GIVENS - I hope that will not          Senator GIVENS -Splendi d isolation !,18
" alwavs be so.                                     ' Senator PEARCE -Yes , it may be",18
      Senator PEARCE -Ou r experience           called splendid isolation. But what am I to,18
 in the late election taught us that we are     do under the circumstances? My Tariff,18
not yet able to cope with the local land-      opinions have always been secondary to my,18
" lord, so that we have enough to do here         fiscal opinions. I use the word "" fiscal """,18
 without attempting to teach the people         there as including all taxation. The Tariff,18
of Great Britain anything on that sub-         is only one part of the fiscal question. I,18
 ject. We are told in the Governor-Gen-        put the question of direct taxation far be-,18
eral's speech that-                            fore the question of Tariff taxation for this,18
     Trie Reports of the Royal Commission upon  reason. Tariff taxation is only financial in,18
"the Tariff already forwarded are under re-     its operation, whereas direct taxation has",18
view.,18
,18
"'two operations; it is financial, and it i's        confirmed it at the next general election, I",19
 economic.        The taxation of land values       would vote for its continuance on the statute-,19
" would not only bring in revenue, but would         book ; but i f , on the other hand, the elec-",19
" also have an effect upon the labour market,        tors negatived it after two and a half vears'",19
"  would open up a demand for labour, and            experience, I would be prepared to give",19
 would open up the land for those who want          effect to their will by going back to the,19
" to use it.                                         present Tariff. Subject to that qualification,",19
"      Senator STEWART -Tarif f taxation has         I am absolutely free to vote as I like, un-",19
  an economic effect also.                          hampered by any pledge to my constituents.,19
"      Senator PEARCE -Yes , it operates be-        The only pledge that I have made, there-",19
"  yond its revenue-producing effects; that is       fore, is that i f the party with which I am",19
"  to say, when ""the Tariff has such an effect       associated will support me in endeavouring to",19
"  that it prevents importation, it has an eco-     gee the amended Tariff referred to the",19
"  nomic effect in stimulating industry.             people, I pledge myself to give my vote",19
      Senator MACFARLANE -B y raising prices.       to increase present duties; but i f 1 can-,19
"      Senator PEARCE -I t must raise prices,        not obtain what I desire in that re-",19
"  or it would not stimulate industry. Now,           spect I am free.             Holding the con-",19
  I am in this position. We have appealed            viction that direct taxation would bring,19
"  to the people of Australia to give us, in the      about greater prosperity than high protec-",19
"   Federal Parliament, a majority in favour          tion, still, I admit that I would rather have",19
"  of direct taxation. We have failed to get          prohibition than the present revenue Tariff,",19
  that majority. How am I to achieve the             which means that the largest burden of,19
  object I am working for ? Here is a party          taxation is placed on the shoulders of those,19
   which will oppose the Tariff proposals of         people who can least afford to bear it.,19
"   the Government, but which will not do any-           Senator WALKER  - I suppose the hon-",19
   thing to alter the present Tariff except in       orable senator knows that we have direct,19
   the direction of increasing the volume of         taxation in some of the States now ?,19
"   revenue derived from i t . Can I support               Senator PEARCE  - I t is very light,",19
   that party? By that means I should be             and is probably of a decreasing character;,19
   continuing the present condition. On the          because I notice that sinoe the States have,19
   other hand there is a protectionist party          found themselves in a position to pay their,19
"   which would so raise duties as to prevent          way honestly, there has arisen a strong",19
"   imports, and would therefore kill revenue.         agitation to knock off the income tax.",19
   By so doing it would compel the                        Senator ST. LEDGER -Ther e are six-,19
   States Governments-compe l every State             teen forms of direct taxation in Queensland,19
"   Government in Australia, in my opin-              now.",19
   ion-t o     impose     direct taxation.      If        Senator PEARCE - Not taxation,19
   the     present 'Government       is    genuine    through the State Government.,19
   in its protestations-i f it is really go-             Senator ST. LEDGER -Mostl y through,19
"   ing to bring in a protectionist Tariff-ever y      the municipalities; but still, the burden",19
    State Government in Australia will have to        is on the land all the same.,19
"    impose direct taxation; and it is on that             Senator PEARCE -Now , I have a",19
"    account that, subject to one qualification,        word or two to say as to the proposals o f",19
"    which I will explain later, I shall vote for a    the Government with regard to bounties:",19
"   prohibitive Tariff rather than for a revenue       I trust that, remembering their unfortun-",19
"    Tariff, for the purpose of compelling the         ate experience in the last Parliament, whero",19
    States Governments to do what the people          the Government again bring forward,19
"    of Australia have not given us authority in        bounty proposals, they will furnish Par-",19
    the Federal Parliament to do directly. I am        liament with all the information at then-,19
"    all the more free to say this because, at the      disposal. We have a right to ask that",19
"   last election, I never on any occasion pledged      the fullest information shall be fur-",19
"    myself to a protectionist Tariff, subject to       nished to us; and I warn Ministers that",19
"    one qualification, and that was, that I told       I do not intend to vote in the dark on any",19
    the people of Western Australia that i f the       such question.      I want to know on what,19
    party with which I was associated would            grounds the Government intend to bring,19
     agree to submit the Tariff as passed this         forward their proposals; I want to know,19
"     session to a referendum of the electors-         what reason they have for supposing that,",19
"     the amended Tariff remaining operative            in consequence of the granting of bounties,",19
    during the interregnum- I would vote for           any particular industrv is likely to succeed!,19
"     every item in the Tariff, and i f the electors     I also think that the time has arrived",19
,19
"  when, if the Federal Government and the ally put in a word for the Federation, it",20
  Federal Parliament are genuine in their seems to me that the Conference in Bris-,20
"  belief in the policy of a White Australia, bane simply resulted in one long screech",20
"  another industry, that has hitherto been against the Federal authorities. And",20
"  looked upon, as the coloured man's perthen, as if to caip the whole farce, and",20
" quisite, should be treated ini the same way make the proceedings doubly ridiculous,",20
  as the sugar industry has been treated. the Premiers appointed a man at £300 a,20
"  I allude to the pearl shelling industry, year to watch the proceedings of the Fed-",20
"  which in the past has been given eral Government and Parliament, and to",20
 over to the coloured man. I t is time report i f we venture to overstep the,20
  that industry was brought under the inmark 1 Although the amount paid is but,20
"  fluence of a bounty in order that the small, this action of the Conference can",20
" coloured man might be deported gradually, only be stigmatised as a disgraceful",20
 and that by-and-by it might become a waste               of publicmoney. Yet these people,20
 white man's industry.         I believe from are       always howling against Federal ex-,20
                                                   travagance ! A High Court has been es-,20
 what I have heard that a bounty would tablished                to safeguard the rights of the,20
" enable that result to be brought about.          States, and to prevent the Commonwealth",20
"     Senator GIVENS -I t was a white man's from overstepping its authority. Yet, on",20
" industry in Torres Straits at one time.           the top of that, these Premiers-includ -",20
"     Senator PEARCE - I believe it was. ing Mr Evans, the man who is always",20
" Even i f the output of the industry bewailing about the poverty of Tasmania,",20
 comes lessened as a consequence of the and saying that his State cannot afford,20
" deportation of the coloured man, it would another penny piece because of the in-",20
 be far better to have half the present justice that it has suffered-vote d for this,20
" number of people engaged in it, and those appointment of a man at £300 a year to",20
 all white people resident in the Comrevise the doings of the Federal Parlia-,20
" monwealth, than have it exploited by colment. I f the taxpayers do not take the",20
oured men who are really a source of matter in hand it is high time they,20
"danger, menace, and evil to Australia.            should.        Personally, I intend to treat",20
    Senator GIVENS -I t would be a good the resolutions arrived at by the Confer-,20
"job if, in the interest of the industry itself, ence with absolute indifference. As re-",20
the pearling grounds were shut up for ten gards the linking up of old-age pensions,20
"years.                                           with the financial relationships, I agree",20
    Senator PEARCE -Tha t may be so. most cordially with Senator de Largie,20
As to the financial relationships between and Senator Henderson.' I do not intend,20
" the Commonwealth and the States, the to go over the same ground which they",20
 references in the Governor-General's have traversed.,20
speech are vague and non-committal. In,20
" that respect, however, they are indicative           Senator DE LARGIE -Di d the honor-",20
of the helplessness which the Federal able senator read what the Age and,20
Government has displayed from the beArgus reported?,20
"ginning in dealing with this question in              Senator PEARCE -I t is, of course, of",20
a tangible fashion. Why should we wait no use to refer to the newspapers to find,20
upon the decision of the State Premiers' out what the honorable senators said.,20
Conference? Certain definite powers were With regard to the defence question- I,20
"embodied in the Constitution, to be exeram sorry that Senator Cameron is",20
cised by this Parliament. Surely we have net present-th e mover of the Address-,20
as much knowledge of the financial needs in-Reply took the opportunity of snowing,20
of the Commonwealth as the State Prehis enthusiasm.                     But although that is,20
"miers have.       Surely we have as much boundless, it must be admitted that he",20
authority to deal with the question as gave the Senate no practical proposals as to,20
"they have-indeed , we have more. Why how he would provide for the expendi-",20
should the Federal Treasurer be continuture that he advocates on defence materiel.,20
al 1- - dancing attendance upon these He outlined a scheme of additional ex-,20
"Slate Treasurers, who change their perpenditure amounting to £800,000, ignor-",20
sonnel and their opinions almost every ing the fact that the Commonwealth has,20
"time their Conference meets, and who            o n",20
                                                    } y £ 3 > ° per annum left to play,20
                                                            0 0   0 0,20
are only united by the one bond of antiwith. He was also careful to say that,20
Federalism? With the exceptions of Mr he would vote against any proposal for,20
"Price and Mr Peake, who did occasiondirect taxation. The difficulty with regard",20
,20
to Australian defence is that nearly every         Senator WALKER  - I think that that is,21
"senator has some pet scheme of his own,         being done in some cases already.",21
but that they do not indicate where the             Senator PEARCE  - I t is in a few in-,21
money is to come from to pay for it.         I  stances.,21
agree with those who say that the time has          Senator DE LARGIE  - I t is easier to get,21
arrived when we should get out of the           guns than ships for the boys.,21
"agreement to pay £ 2 0 0 , 0 0 0 a year to the",21
                                                    Senator PEARCE -Bu t there are in the,21
British Admiralty. I opposed that scheme,21
                                                eastern States facilities for training the,21
"when the Bill was before us, and am glad'",21
                                                toys as naval cadets. There are gunboats,21
"to see that the Government, and certainly",21
"                                                in Brisbane, and other vessels available in",21
"public opinion, have come into line with my",21
"                                                Adelaide, Melbourne, and Sydney. The",21
way of thinking.,21
"                                                Protector, for instance, could be used for",21
    Senator WALKER -No t in New South           the purpose.     I am satisfied that for about,21
"Wales.                                          the same money as we now pay, these boys",21
    Senator PEARCE  - I believe that the  could be trained as naval cadets with al-,21
"same is the case in New South Wales also,       most as much ease as they are now trained",21
"with the possible exception of Sydney,          for the drill sheds ashore. I agree with",21
"where, I suppose, a certain number of           those who say that any immigration pro-",21
people think it would be advantageous to        posal must be preceded by proposals to,21
"have £ 2 0 0 , 0 0 0 spent every year in their  deal with the land monopoly in Australia.",21
"harbor.                                         I n this connexion, I should like to give",21
"                                                the Senate an amusing, and, at the same",21
"    Senator GRAY -Som e of the members of       time, an interesting experience which came",21
the Ministry seem to throw doubt on what        under my notice during the recent dispute,21
 the honorable senator assumes to be its        in the timber trade in Western Australia.,21
policy.                                         There was involved in that dispute a num-,21
"     Senator PEARCE -Well , I think that        ber of Norwegians, and we ascertained",21
 the Prime Minister made his position            from papers in the possession of these,21
 very clear in England. I f he had no in-      men that they had been brought to Western,21
"tention to revoke the Naval Agreement, why      Australia through the State Agent-Gene-",21
"did he seek to induce the Admiralty to agree    ral, but, on the initiative of the Timber",21
" to that course being taken ?                   Combine, Millar Brothers Company. These",21
     Senator ST. LEDGER -Ther e was always      men possessed newspapers in the Norwe-,21
" power to terminate it.                         gian"" language, containing leading articles",21
"     Senator PEARCE -No , the honorable          which had had the effect of inducing them",21
 senator is wrong. I t could not be termi-     to come to Australia. They were country,21
" nated until after a certain number of years'   newspapers, and in every one of them there",21
notice.                                          appeared' a large advertisement by Millar,21
     Senator ST. LEDGER -Excep t for that.       Brothers Company calling for immigrants.,21
                                                 The leading article followed the advertise-,21
"     Senator PEARCE  - I t was provided    ment in every one of these newspapers, and,",21
" that the agreement should run f or ten years,   singular to say, the same article, word for",21
" and that two years' notice of termination       word, appeared in each. Another impor-",21
" should be given to the Admiralty.         The   tant point in connexion with the matter,",21
" Prime Minister, in inducing the Admiralty       which I commend to Senator St. Ledger,",21
"  to agree to terminate it, must have            is that one of the strongest arguments used",21
" had something in his mind.          The only    to induce these men to come to Australia,",21
  thing that could have been in his mind was     was that in Australia the labour unions,21
  the possibility of terminating the agreement   were dominant-tha t they held the chief,21
  at an early date. I think the time has ar-    political power to such an extent that the,21
  rived when we should commence with a           States Governments and the Federal Go-,21
                                                        1,21
"  navy of our own, and I venture to say that     vernment were practically working-men's",21
