text,pageNumbers
                                                   principles of undue hardship may well be,18
on this issue. It is a dispute that I note is now,18
                                                   taken advantage of by some education au-,18
"well over 10 years old, and it is yet another",18
                                                   thorities where they have failed to meet their,18
example of the difficulties that we face in,18
                                                   commitments in the past. We know that is the,18
building an education system based on,18
"                                                   case because there are legal precedents for it,",18
"equality and justice. Nonetheless, I strongly",18
                                                   whereby some particular school authorities,18
take exception to the proposition that the,18
                                                   have taken the view that some students,18
Commonwealth has now put to this parlia-,18
                                                   should not be enrolled in a school because it,18
"ment. I support the measure, but it has not",18
                                                   would place an undue hardship on that,18
provided the resources to back up the,18
                                                   school. The measures in this bill extend the,18
changes that it is now proposing to intro-,18
                                                   right of schools to take an attitude that says,18
duce.,18
                                                   that undue hardship may be inflicted after a,18
                                                   student is enrolled. I am concerned that that,18
,18
may cause a problem where the attitude of        to change their attitude in that regard and to,19
some school authorities is fundamentally         make it the case that this government are,19
based on discrimination.                         able to ensure that human rights and equality,19
"   This is particularly important, given that    of opportunity for all Australians, particu-",19
"the state education systems are obliged to       larly our disadvantaged citizens, are able to",19
take all comers. That is one of the fundamen-   be exercised. Labor support the Disability,19
tal principles of our public education system    Discrimination Amendment (Education,19
in this country. That is not to say that some    Standards) Bill 2004 [2005]. We strongly,19
school authorities are without blame in this     believe that the Commonwealth must imme-,19
matter. I know that some state authorities       diately undertake negotiations with the,19
"have sought in the past to avoid their respon-  states, territories and education authorities",19
"sibilities. Nonetheless, the fundamental prin-  about improving the resource base to support",19
ciple remains that it is more difficult for pubthese new standards. (Time expired),19
lic education authorities to deny enrolment         Senator GREIG (Western Australia),19
opportunities to students with disabilities.     (9.38 a.m.)-It is a very rare event that a bill,19
The same cannot be said for the private sys-    seeking to constructively and positively ad-,19
"tem, which is much more able to act in a dis-   dress the imbalance experienced by people",19
criminatory way in its new enrolments and        with disabilities comes before the Senate. We,19
continuing enrolments of students with dis-     are much more used to seeing the govern-,19
"abilities. With that in mind, I strongly urge    ment, particularly in recent years, introduc-",19
the Commonwealth to take the opportunity         ing legislation in this place that tends to limit,19
"with this particular disability standard to de- the income, reduce the support and add to the",19
"velop a new, enlightened approach to profes-    overall disadvantage faced by many people",19
"sional development for teachers, lecturers,      with a disability and by their carers. Sadly,",19
school principals and those who make deci-      we are likely to see more of that in coming,19
sions with regard to the requirements placed     months.,19
on them by these new standards. It is impor-       Rather than focusing on discrimination,19
"tant that the theory of educational equality is  and other systemic barriers, the government",19
matched with the practice of educational         continues to pursue a policy direction that,19
equality.                                        can only punish those with a disability by,19
   There could be no more fundamental hu-       effectively blaming them for their predica-,19
man right with regard to a social democratic     ment. By restricting access to the disability,19
society than the capacity of each and every      support pension and forcing people with dis-,19
"citizen to share in the resources of that soci- abilities into the Job Network, and by limit-",19
"ety, particularly when it comes to education.    ing income and using coercion, the govern-",19
So I take the view that if we are to be serious  ment seems to feel that it can ‘fix' the people,19
about removing discrimination towards peo-      it sees as ‘bludgers with bad backs'-that is,19
ple with disabilities then we have to make       the perception. Never mind that many people,19
sure that the education system is genuinely      with a disability and their carers are less,19
inclusive. In that context we take the view      competitive in the open market because of,19
"that the government have a particular re-       discriminatory employment practices, in-",19
"sponsibility at the Commonwealth level to        flexible workplaces, restricted access to",19
"support professional development, and I am       quality education, and particular needs which",19
disappointed that that opportunity has not       are often viewed by employers as little more,19
been seized by the government. I urge them       than added hassle or extra cost. This is the,19
,19
"approach we have come to recognise and          stream government, Catholic and other non-",20
"expect from the government, and that is why,    government schools has increased, and more",20
when a bill of this nature comes before the     are participating in higher education. These,20
"Senate, we should warmly welcome it and         same students are also attaining higher levels",20
"embrace it enthusiastically.                    of education, with more completing secon-",20
"   The education standards have taken a very    dary school and further education. However,",20
long time to reach this threshold. It is well   these improvements have not been uniform,20
over 10 years since the Disability Discrimi-   across all education sectors or for people,20
nation Act came into effect and almost 10       with different and multiple disabilities.,20
years since the then Attorney-General re-         While many students with disabilities are,20
"quested that a range of standards be devel-    staying in education longer, they are still not",20
oped-the education standards being              up to the levels of students without a disabil-,20
"amongst them. In that time, only one group      ity. They are far less likely, for example, to",20
"of standards-that relating to accessible pub-  complete year 12, postgraduate degrees or",20
lic transport-has come into effect. Under-     higher level TAFE accreditation than their,20
"standably, the repeated delays have been the    able-bodied peers. Additionally, students",20
"subject of some criticism, and we Democrats     with a disability in higher education also",20
"have shared that frustration to some small      tend to be located within specific fields, such",20
"extent. Nine years is a very long time in any- as the arts and humanities, and are far less",20
"one's estimation. This is especially so for     likely to undertake careers, for example, in",20
people who have lacked suitable information     accounting or engineering. Clearly we still,20
about what their right to an accessible educa- have some way to go before we can confi-,20
tion actually means and for education pro-     dently claim that students with disabilities,20
"viders who, uncertain about their obligations,  are receiving the same quality education and",20
have faced the possibility of discrimination    results as their peers. Students with disabili-,20
complaints being made against them.             ties seeking to enter higher education have,20
   While it has taken some time to get to this  also been disadvantaged by the same funding,20
"point, the standards development process has    cuts, reduced and withdrawn income sup-",20
"facilitated a great deal of fruitful discussion ports, and increasing fees that have plagued",20
about accessible education for people with      all higher education students. When we con-,20
"disabilities, and we have moved forward as a    sider the other barriers faced by students",20
community. Along with the Senate inquiry        with a disability it can be argued that these,20
into the education of students with a disabil- policies have had a disproportionately harder,20
"ity, the report having been tabled in 2002,     effect on them.",20
and the Productivity Commission's review of        The Senate inquiry report further high-,20
"the DDA, the report having been tabled in       lighted significant issues in relation to the",20
"2004, we now have a much clearer picture of     delivery of primary and secondary education",20
education access issues for people with a       programs. These issues are underpinned by,20
"disability than at any previous time. As a      an overall lack of funding, inappropriate and",20
"result, there have been many improvements       inconsistent targeting of existing funds, and",20
in the education experience of people with      poor staff training and development in some,20
disabilities in the years since the DDA was     areas. These problems have left many teach-,20
introduced. According to the Productivity       ers ill-equipped to cope with the diverse,20
"Commission's report, the number of students     learning needs of their pupils. The result is",20
"with a disability who are attending main-      that many students with disabilities, their",20
,20
"parents and, in many instances, their teach-   ing the unjustifiable hardship provisions of",21
"ers, feel poorly supported. Many also face      the act; thirdly, making discrimination in the",21
the double disadvantage arising from multi-    development or accreditation of curricula or,21
"ple disabilities and/or economic disadvan-     training courses unlawful; fourthly, requiring",21
tage. According to the HILDA survey of          education providers to develop strategies and,21
"2002-03, families caring for a child with a     programs to prevent harassment and victimi-",21
"disability have a net worth of up to 42 per     sation; and, finally, clarifying that reasonable",21
"cent less than comparable families, pushing     adjustments may be required. While we De-",21
many well below the poverty line. Many          mocrats fully support the principle of the bill,21
families caring for children with a disability  and are really keen to see the standards pass,21
"face enormous hardship in maintaining ade-     quickly, we have also been concerned to en-",21
"quate and stable incomes, with carers being     sure that this process occurs with full and",21
"far less likely to be employed and, for those   proper consideration. This is why we re-",21
"who are, far more likely to be working part-   ferred the bill to a quick inquiry at the end of",21
"time. Meeting regular daily costs, let alone    last year.",21
"any costs associated with a child's disability,    Although the process for developing the",21
is a major difficulty for many families. These  standards has been a lengthy one and the,21
"difficulties have been made worse by a his-    subject of much consultation, there were and",21
tory of reduced access to carers payments       continue to be a number of outstanding is-,21
that have failed to keep up with the rising     sues. While there is broad agreement about,21
"costs of ordinary living.                       the principles underpinning the standards,",21
"   There can be little doubt, though, that all  state and territory education ministers have",21
of these factors make accessing quality edu-   been unable to agree about what costs might,21
cation and staying in it much harder for        be associated with their implementation.,21
many people with disabilities. While the dis-  Throughout the course of the standards' de-,21
"ability standards for education will not di-   velopment, the states and territories provided",21
rectly resolve many of these broader issues     widely divergent estimates as to how much,21
"or have any impact on the harsh, unnecessary    the standards might cost to implement, rang-",21
"and unfair policy directions taken in that re- ing from that of the ACT and Tasmania,",21
"gard, they will assist to remedy and reduce at  which believed costs would be negligible, to",21
"least some of the barriers to education that    that of New South Wales, which cited costs",21
people with a disability encounter in their     in the order of $1.8 billion. As a consequence,21
"contact with schools, universities, TAFEs       of these concerns, conditional support was",21
"and other training providers. The standards     given by the states in July 2003, provided the",21
"clarify and elaborate on what education pro-   Commonwealth committed to providing new,",21
viders must do in order to meet the require-   non-recurrent funding for all professional,21
"ments of the DDA, thereby assisting them to     development costs and the sharing of unfore-",21
eliminate discrimination and maximise op-      seen costs arising from the standards. Cost,21
"portunity, access and engagement of students    estimates are not uniform across sectors ei-",21
with a disability in a learning environment.    ther. The higher education sector believes it,21
   According to the explanatory memoran-       is already a long way towards ensuring that it,21
"dum, the bill prepares the DDA for the sub-    meets the requirements of the DDA and does",21
"sequent introduction of the disability stan-   not expect substantial additional cost, while",21
"dards for education by, firstly, defining the   the non-government primary and secondary",21
"term ‘education provider'; secondly, extend-   education sector have aired concerns about a",21
,21
disproportionate impact on their sector be-     ered in an appropriate professional develop-,22
"cause, as they argue, the number of students     ment training environment.",22
within their systems is increasing at a rate far     Another area of significant concern to the,22
greater than funding growth.                     Democrats at the time of the inquiry referral,22
"   The flip side of those arguments, however,    was the extension of unjustifiable hardship",22
has come from a range of organisations           provisions within the act to all post-,22
within the disability sector as well as the      enrolment situations. The Attorney-General,22
Human Rights and Equal Opportunity Com-         asserted quite correctly that this extension is,22
mission and others. They are of the view that    consistent with recommendations contained,22
the standards do not create any additional       in the Productivity Commission's review of,22
"requirements for education providers but,        the DDA, but he failed to mention that this",22
"rather, describe existing obligations in         was conditional on the inclusion in the act of",22
"greater detail. Therefore, they argue, there     the concept of reasonable adjustment. Such",22
should be no additional costs attributable to    an inclusion would act as a check and bal-,22
the standards' introduction. Independent con-   ance by expressly requiring education pro-,22
sultants engaged by DEST as part of the          viders to ensure that all reasonable adjust-,22
regulation impact statement process agreed       ments are made to the point of unjustifiable,22
with this position and dramatically revised      hardship to remedy discrimination on the,22
"and reduced cost estimates. They did ac-        grounds of disability. In effect, the govern-",22
"knowledge, however, that costs associated        ment proposes in this bill to dramatically",22
with professional development were legiti-      extend the circumstances in which education,22
mate. They recommended one-off and new           providers can claim a defence to discrimina-,22
"funding to help meet those costs. We Democ-     tion and, in the process, severely restrict the",22
"rats have sympathy for that view.                rights of students, without providing the cor-",22
"   As a matter of basic principle, we do not     responding check and balance of reasonable",22
accept that the provision of accessible educa-  adjustment as recommended by the Produc-,22
tion to students with a disability should boil   tivity Commission.,22
"down to an argument about funding. Acces-           Disability groups, it must be said, were",22
sible education ought to be a fundamental        split on this issue. Although unanimous in,22
right. It should be freely available and non-   their philosophical opposition to such a,22
"discriminatory in its approach. Additionally,    move, many had come to a position that the",22
we agree that the standards only clarify exist- extension was a concession they were will-,22
"ing obligations on education providers, so       ing to make for the greater comparative",22
"they should have no real cost impact. We do,     benefit of the standards. Many others, espe-",22
"however, support the need for an education       cially disability law experts such as the Pub-",22
"program accompanying their introduction.         lic Interest Advocacy Centre, People With",22
"Such a program should not be financed by         Disability Australia, Australian Lawyers for",22
"schools already starved of program and pro-     Human Rights and Family Advocacy, main-",22
"fessional development funding. We welcome        tained their concern. They argued that, while",22
the government's stated commitment to con-      the concept of reasonable adjustment is re-,22
"tinuing the development of professional de-     ferred to in the amending bill, it is not de-",22
"velopment materials, but we call on it to        fined. Also, while it is referred to in the draft",22
"quantify this commitment and ensure that         standards, it is not expressly linked to unjus-",22
funding is also provided to make sure that       tifiable hardship provisions. The failure to,22
these materials are comprehensively deliv-      include and link the concept of reasonable,22
,22
adjustment to unjustifiable hardship is fur-   this bill and the speedy introduction of the,23
"ther compounded, they argue, because the        disability standards for education.",23
amending bill does not expressly require that      Senator        TROETH             (Victoria-,23
any avoidance of discrimination must neces-    Parliamentary Secretary to the Minister for,23
"sarily impose an unjustifiable hardship. It is  Industry, Tourism and Resources) (9.53",23
simply enough to demonstrate that unjustifi-   a.m.)-I am very pleased to speak on the,23
"able hardship is present, without exploration   Disability Discrimination Amendment (Edu-",23
of alternative methods that might avoid that    cation Standards) Bill 2004 [2005]. As a,23
hardship. We Democrats share these con-        former teacher and former member of the,23
"cerns and believe these issues represent seri- Senate Employment, Education and Training",23
"ous limitations in the bill.                    References Committee, it is always a subject",23
   Since these issues were raised late last     in which I have taken a great interest. This,23
"year, however, the government has released      bill amends the Disability Discrimination Act",23
its response to the recommendations of the      1992 in minor ways to ensure that the draft,23
Productivity Commission review of the           disability standards for education are fully,23
"DDA. In part, it has accepted the commis-      supported by the act. The standards will pro-",23
sion's recommendation that a definition of      vide greater certainty and clarity for educa-,23
‘reasonable adjustment' be included in the      tion providers as to their obligations under,23
substantive act. The government's commit-      the act. The development of these standards,23
"ment to a broader review of the DDA, espe-     has involved ongoing and extensive consul-",23
"cially in this regard, has been accepted by     tation with key education, training and dis-",23
"disability advocates and satisfied their im-   ability stakeholders. Indeed, I note that the",23
mediate concerns relating to this bill. To that instigation of the work on the development,23
"end, we Democrats will not seek to amend        of the standards was a request in 1995-10",23
the current bill to deal with these limitations years ago-from the then Attorney-General,23
"but join with the disability sector in calling  to the then Minister for Employment, Educa-",23
"on the government to ensure the Productivity    tion and Training, seeking advice on the",23
Commission's recommendations for im-           creation of disability standards which would,23
provement to the DDA are a matter of prior-    make rights and responsibilities in the field,23
ity.                                            of education and training easier to under-,23
   We commend the introduction of this bill.    stand.,23
"It is an important and positive step towards       In December 1995, the Ministerial Coun-",23
"dramatically improving the experience of        cil on Education, Employment, Training and",23
"many students with a disability in education,   Youth Affairs agreed to establish a task force",23
"by improving their access and reducing the      to oversee this task. Accordingly, in 1996, a",23
discrimination they may suffer. The bill and    task force led by the Australian government,23
subsequent standards represent the culmina-    and comprising representatives of state and,23
tion of many years of work by a great num-     territory and non-government education and,23
"ber of people across disability, education and  training authorities and providers, as well as",23
"training, and government and non-              the university sector and the DDA standards",23
"government sectors, whose input cannot be       project representing the disability sector,",23
underestimated. Having noted our concerns       commenced work on the development of a,23
for improvement to the DDA and the need         discussion paper that canvassed the feasibil-,23
for additional funding for the standards' in-  ity and desirability of disability standards for,23
"troduction, we look forward to the passage of   education. This paper was endorsed by the",23
,23
ministerial council as the basis for consulta- final draft of the standards. While the minis-,24
"tion in 1997 with education, training and       terial council endorsed the form and content",24
"disability stakeholders. Importantly, the con- of the standards, the states, other than Tas-",24
"sultations found that 80 per cent of respon-   mania and the ACT, indicated that their en-",24
dents favoured the production of standards      dorsement was subject to Australian gov-,24
"but wished to be consulted on any standards     ernment agreement to provide new, non-",24
produced.                                       recurrent funding for professional develop-,24
   Work on drafting the disability standards    ment transition costs and to share unforeseen,24
for education commenced in 1998. Their          costs arising from the standards. The Minis-,24
"development involved an iterative process to    ter for Education, Science and Training of-",24
"define essential concepts, operational princi- fered to make a contribution to the develop-",24
"ples and performance measures. In 2000, the     ment of professional development materials",24
ministerial council agreed that the draft stanto support the implementation of the stan-,24
dards as then developed should be used as       dards.,24
the basis for broad consultation with educa-      As the meeting did not collaboratively en-,24
"tion, training and disability stakeholders.     dorse the standards, and consistent with the",24
"Twelve thousand copies of the standards and     Australian government's position, Minister",24
"guidance notes, as then drafted, accompanied    Nelson announced that, having exhausted all",24
"by a consultation paper, were released for      options for collaborative endorsement of the",24
"comment in August 2000. Following those         standards, the Australian government would",24
"consultations, the draft standards were fur-   move unilaterally to implement the stan-",24
"ther amended to take account of the feedback    dards, and the minister issued a media re-",24
received.                                       lease to this effect. The decision was also,24
"   In July 2001, the ministerial council re-   consistent with the recommendation of the",24
"ferred the standards to its senior officials    Senate Employment, Workplace Relations",24
"committee, the Australian Education Systems     and Education Committee when it released",24
"Officials Committee, for agreement on           its unanimous report, Education of students",24
"amendments and clarifications to the stan-     with disabilities, in December 2002. The",24
dards and development of a regulation im-      committee was strongly critical of the failure,24
"pact statement. A working group, which was      of ministerial council to reach agreement on",24
established to assist the senior officials      the standards and urged the Commonwealth,24
committee and covered the stakeholder           to act unilaterally to bring the standards into,24
"groups, produced further drafts of the stan-   force.",24
"dards. At its meeting in July 2002, the minis-    We may well ask: to whom will the stan-",24
terial council expressed concern over the       dards apply and how will they operate? The,24
delay in finalising the draft standards and     disability standards for education will apply,24
requested resolution of remaining legal and     to government and non-government provid-,24
"financial issues. Legal issues raised by edu-  ers in all education sectors-preschool,",24
"cation providers and other stakeholders were    school, vocational education and training,",24
"systematically addressed by Australian gov-    higher education, and adult and community",24
"ernment officials, in consultation with the     education-as well as to organisations whose",24
Australian Government Solicitor.                purpose is to develop and accredit curricula,24
"   In July 2003, the ministerial council con-  and courses. The standards clarify and elabo-",24
sidered the outcomes of this analysis and the   rate on the existing obligations of education,24
                                                providers under the DDA in five key areas:,24
,24
enrolment; participation; curriculum devel-     justifiable hardship beyond the point of en-,25
"opment, accreditation and delivery; student      rolment to also apply to the areas of partici-",25
"support services; and the elimination of har-   pation, curriculum development, accredita-",25
"assment and victimisation. They also set out     tion and delivery, and student support ser-",25
the rights or entitlements of students with      vices.,25
"disabilities, consistent with those of the rest     Now that this long process has come to an",25
"of the community, to access and participate      end, the government has publicly stated its",25
in education and training. The standards are     commitment to formulating and tabling the,25
"accompanied by guidance notes, which pro-       education standards when the bill has passed",25
vide additional explanatory material to assist   both houses. Once the amendments con-,25
"the reader in interpreting and complying with    tained in the bill are passed, the Attorney-",25
"the standards.                                   General will formulate the standards, which",25
"   The standards recognise that, to overcome     will trigger the statutory process in section",25
"the disadvantage arising from their disability,  31 of the act. Subject to a notice of motion to",25
students with a disability need to be treated    amend the standards being given in either,25
"differently in order to remove or reduce bar-   house of parliament, the date of commence-",25
riers to their participation in education. This  ment of the education standards is not less,25
"is achieved through an adjustment, a measure     than 15 sitting days after they are tabled by",25
or action that enables the student to enrol and  the Attorney-General. Clause 2 of the bill,25
participate in education on the same basis as    provides that the amendments to the act will,25
students without disabilities. To identify and   commence on a date to be fixed by procla-,25
make an adjustment appropriate to a stu-        mation. This will allow the commencement,25
"dent's disability, providers are required to     of the amendments and the education stan-",25
consult with the student or their associate.     dards to be coordinated.,25
"The consultation may also involve an inde-         Beyond the parliamentary process, of",25
"pendent expert opinion.                          course, the general public need to know what",25
   An adjustment is only required to be ‘rea-   the education standards entail. The standards,25
"sonable'-that is, to balance the interests of    particularise positive steps that education",25
"all parties affected, including the student      providers will have to take, but implementa-",25
"with the disability, the education provider,     tion is a matter for individual education pro-",25
"the staff and other students. In addition, an    viders. To assist education providers to un-",25
education provider will not be required to       derstand their obligations under the stan-,25
"comply with the standards if, and to the ex-    dards, plain English guidance notes have also",25
"tent that, compliance would cause it ‘unjusti-  been developed. As noted earlier, the draft",25
fiable hardship'. Through the concepts of        education standards were negotiated with,25
‘reasonable adjustments' and ‘unjustifiable      education providers and the disability sector,25
hardship' the standards seek to balance the      in great detail over many years. Their devel-,25
needs of students with a disability against the  opment has been a collaborative effort in-,25
"obligations on providers. At present, it is      volving representatives of state and territory",25
only possible for an education provider to       governments and stakeholder groups within,25
"claim unjustifiable hardship at the point of     the education and training sector, including",25
enrolment of a student with a disability. The    non-government education and training pro-,25
"Disability Discrimination Amendment (Edu-       viders, universities and the disability sector.",25
cation Standards) Bill 2004 [2005] includes,25
an amendment to extend the defence of un-,25
,25
"    Following formulation of the education          Yesterday, apparently, the Victorian Minister",26
"standards, the Minister for Education, Sci-        for Education Services announced that extra",26
ence and Training will write to all schools         money would be made available. This is a,26
"across the country, informing them of the           notable backflip and one that I am delighted",26
education standards and providing them with         to note. The Department of Education and,26
copies of the standards and accompanying            Training in Victoria is to contact every,26
guidance notes. Letters will also be sent to        school with students who have been affected,26
disability organisations to inform them about       to make arrangements to adjust their budget,26
the education standards. The education stan-       as necessary. Although the education de-,26
dards and guidance notes will be made elec-        partment in Victoria reckons an extra $7 mil-,26
"tronically available to the public by publish-     lion will be needed, some estimates have put",26
"ing them on relevant web sites, including           the funding shortfall at $14 million, and it",26
"those of the Attorney-General's Department,         will be extremely interesting to note what, if",26
"the Department of Education, Science and            any, further measures the Victorian education",26
"Training, and the Human Rights and Equal            department and minister are going to take to",26
Opportunity Commission. In line with his            rectify this situation.,26
"offer at the 2003 ministerial meeting, the             The Association for Children with a Dis-",26
"Minister for Education, Science and Training        ability and its Chief Executive Officer, Mr",26
"will contribute to the development of profes-      Michael Gourlay, cautiously welcomed this",26
"sional development materials to support the         change, but Mr Gourlay also said:",26
implementation of the standards. This has           We will need to see the detailed workings of the,26
"taken a very long time, and I am simply de-        formula, and the department's costings, before",26
lighted that it has now happened.                   we're reassured that $7 million is enough to,26
"    On a more parochial note, I would like to       achieve the objectives the Government has stated.",26
note in this morning's press an article by the      So it is interesting that it has taken a great,26
"education editor of the Age, which notes:           deal of outcry by those groups affected to",26
"The-                                               make this change, and in response the gov-",26
"Victorian-                                         ernment has, some three months later, made",26
                                                    a change which will at least restore some,26
State Government has backed down on effective,26
"education funding cuts for children with disabili- funding to students with disabilities, al-",26
ties by preparing to spend an extra $7 million per  though it remains to be seen whether this is,26
year.                                               enough.,26
The article continues that last December:              It is significant that the article notes that,26
"... two days before school ended, eligibility rules until yesterday the government's solution",26
for new students with disabilities were altered-   was to tinker with eligibility rules rather than,26
"                                                    to increase funding because, although in the",26
by the Victorian state government-,26
                                                    last four years the state government has in-,26
"so that those entering specialist or mainstream     creased funding in the area by $111 million,",26
schools this year would receive $6000 to $12000,26
less than they would have received last year.,26
                                                    this has failed to match the growth in the,26
                                                    number of students diagnosed with a disabil-,26
This is an absolute outrage. The article con-      ity. Now that the Commonwealth govern-,26
tinued:                                             ment has at last brought down the disability,26
"Less funding meant fewer teachers and therapists    standards, it will be interesting to see if the",26
and also threatened the viability of some special- state government proceeds to match those in,26
ist schools.,26
,26
moneys provided for students with disabili-     needs to consult with a student with a dis-,27
"ties.                                            ability. For example, a parent might accom-",27
"   Senator ELLISON (Western Australia-          pany a child with a disability to school, and",27
Minister for Justice and Customs) (10.08         the school might need to assess with the par-,27
"a.m.)-I would like to thank senators for         ent what, if any, adjustment would be neces-",27
