text,pageNumbers
this most vital matter.                      the Department of Customs and Excise but,13
   Petition received and read.               also to the general public?,13
                                                Senator SCOTT-Th e warrants to which,13
  DEPARTMENT OF CUSTOMS AND the honourable senator refers are issued,13
                   EXCISE                    only to a relatively small number of ex-,13
"   Senator MURPHY-M y question is perienced officers in each State. However,",13
"directed to the Minister for Customs and because of recent incidents, I have directed",13
Excise. I refer to another house search by that a critical review be made of the num-,13
customs officers several months ago in ber of warrants on issue and the qualifica-,13
Newcastle. I shall not refer to the name of tions of the officers who hold them. When,13
"the person, but the Minister will be aware officers are issued with these warrants they",13
of this from representations made to him are carefully instructed in their use and,13
"by Mr Charles Jones, MP. Will the Mintheir responsibilities. I have also directed",13
"ister tell the Senate now, or will he underthat further instructions regarding the use",13
"take to tell the Senate, why this search of of warrants be issued reminding officers",13
,13
"of their important responsibilities in this    which persists in much of Queensland,",14
"regard. Sometimes, of course, with the best    would the Department of the Army make",14
"of precautions, errors do occur. The Col-     the Shoalwater Bay training area north of",14
lector of Customs for Queensland has           Rockhampton available for temporary,14
already apologised to Miss Mayo for the        agistment purposes for large numbers of,14
incident and I should like to add my own       starving cattle?,14
apology for the inconveniences caused.,14
                                                   Senator MCKELLAR- I am not in a,14
                 BANKING                       position to say whether the Department of,14
"   Senator. DEVITT- I address a question       the Army would be prepared to do that, but",14
to the Minister representing the Treasurer.    I shall convey the honourable senator's,14
Is the Minister aware that the services pro-  suggestion to the Minister for the Army in,14
vided in several departments of the Com-      the hope that it will be sympathetically,14
monwealth Bank are inferior to those           received.,14
offered by private banks? Is this situation,14
brought about by the failure of the Com-                 MR G. C. HOFFMANN,14
monwealth Bank Board to ensure that the            Senator O'BYRNE- 1 ask the Minister,14
Bank at least matches the facilities avail-   for Customs and Excise whether he has,14
able in other banks in Australia? Is the       seen a statement          made by Gerard,14
"Government content to permit this situa-       Hoffmann, and 1 quote:",14
"tion to continue? Would it not be realistic,      This whole mishandling of tbe case by the",14
"in the light of the events of history, to      Department of Customs and Excise has success-",14
"assert that the Commonwealth Bank, as a        fully blackened my reputation and has ruined my",14
"                                               career in thc Public Service, in which 1 had",14
"national institution, could and should out-   excellent prospects.",14
match its competitors in service to the,14
                                               Does this statement not belie the charge,14
community? Why does not the Government,14
                                               that the Opposition was crucifying Mr,14
take immediate steps to see that the Com-,14
                                               Hoffmann?,14
monwealth Bank fulfils the function for,14
which it was established and to replace the        Senator SCOTT- I regret that I have,14
Board with one alive to the great benefits     not seen the article as mentioned by the,14
which would flow from a removal of the         honourable senator. But I would say that,14
fetters which now bind the Bank's activities?  if any person's character has been,14
                                               blackened by anybody in Australia it has,14
   Senator ANDERSON-I t would be very,14
                                               been done by the left wing of the Aus-,14
difncult to make any comment with relation,14
                                                tralian Labor Party in this Senate.,14
to conditions that might apply in a certain,14
branch of the Commonwealth Bank at a,14
                                                   DEPARTMENT OF CUSTOMS AND,14
"certain location. I suppose, in reality, there",14
                                                                    EXCISE,14
would be circumstances where the facilities,14
offered by the Commonwealth Bank in one            Senator MILLINER- I ask the Minister,14
area would be inferior to those offered by     for Customs and Excise a question. In,14
"another bank. Conversely, 1 personally         reply to a question asked by Senator Gair",14
"know, as 1 am sure we all do, of instances     yesterday, the Minister said:",14
where the facilities offered by the Com-         As to that part of his quesiion which relates,14
monwealth Bank are superior to those           lo the precautions Customs officers take before,14
                                               they search a House. 1 point out that in,14
offered by some of the private banks. The      Queensland-,14
facilities offered at the various branches,14
and the banking conditions provided are the        The PRESIDENT-Order ! 1 ask the,14
responsibility of the Commonwealth Bank         honourable senator to frame his question.,14
Board. I shall certainly ask the Treasurer         Senator MILLINER- I preface my,14
whether he will bring the honourable sena-    question by saying that it relates to a reply,14
tor's comments to the notice of the Board.     given to Senator Gair yesterday. I now ask:,14
                                                1. Are preventative officers issued with a,14
                 DROUGHT                       warrant which lasts for a period of 6,14
   Senator LAWRIE- I address a question        months or does each raid require a warrant,14
to the Minister representing the Minister      for the specific case? 2. How many,14
"for the Army, ln virw of the severe drought    warrants are current in Queensland at the",14
,14
present time? 3. Is it a fact that preventation? What are the facts about an,15
tive officers may search premises as they Australian-British feasibility study to manu-,15
did in the recent case of Miss Mayo withfacture jointly within Australia a super-,15
out reference to higher authority? 4. Is it sonic trainer aircraft which could be used,15
"a fact that Mr Reid, the Queensland Colin a strike capacity also? Finally, are these",15
"lector, had no prior knowledge on the raid proposals, or any other project, likely to",15
"on Miss Mayo's home? 5. Will the Minister revive, the Australian aircraft manufactur-",15
table a copy of the warrant issued to ing industry during 1969?,15
customs officers?,15
                                                  Senator ANDERSON-Th e honourable,15
    Senator SCOTT- A lot of the questions senator has asked me a fairly com-,15
that the honourable senator now asks are prehensive series of questions. In brief the,15
answered in a reply to a question that I answer is that there has been an exchange,15
"propose to give to Senator Gair at a later of views between the Government, myself",15
hour this day. I would ask the honourable as Minister for Supply and the Common-,15
"senator to note the replies that I give to wealth Aircraft Corporation which, as",15
"Senator Gair and put on notice for further honourable senator know, has a board",15
attention any of his questions that are not which came into existence during the,15
" answered at the time.                         critical years of the last war, on this possi-",15
                                               bility of some rationale or some amalgama-,15
                                               tion. An exchange of letters has taken,15
"                   SUGAR                       place. As I have indicated here before, it",15
    Senator LAUCKE- I ask a question of is not something that can be resolved,15
 the Minister representing the Minister for easily as a level must be found at which,15
Trade and Industry. What are the cost even exploratory discussions may begin. I,15
" implications to the Australian fruit juice, cannot give any further information at this",15
fruit canning and jam making industries point in time. However I will be happy to,15
arising from the new International Sugar keep the Senate informed if any develop-,15
 Agreement? Will these industries be subject ments emerge.,15
" to higher sugar prices and, if so, what",15
 steps will be taken to protect the viability     The feasibility study that is going on wilh,15
of these industries?                           the British Aircraft Corporation goes back,15
                                               for some considerable time. It is a study,15
    Senator ANDERSON- I am informed on the possibility of producing an advanced,15
 from the Department of Trade and Industry trainer. It must always be remembered that,15
and by the Minister for Trade and Industry our Service requirements would not be suf-,15
that there are no direct cost implications ficient to warrant launching the manu-,15
"for the domestic processing industries menfacture of a single type of aircraft, but it",15
tioned by the honourable senator arising Ls fell that not only could there be a,15
from the new International Sugar Agreerequirement in the future for i l but also,15
ment. These industries will continue to that there is a possibility in the order book,15
obtain their supplies of sugar from domestic for an aircraft of this type being required,15
sources in Australia at the domestic price by other middle level nations as distinct,15
"and, as appropriate, will continue to receive perhaps from the big or leading nations.",15
the special rebates provided for under the The Commonwealth joined with BAC in a,15
Sugar Agreement between the Commonfeasibility study for this purpose and certain,15
wealth and Queensland Governments.             Commonwealth funds have been put to it.,15
                                               Discussions are taking place with BAC,15
         AUSTRALIAN AIRCRAFT                   following my visit overseas when this matter,15
     MANUFACTURING INDUSTRY                    was first discussed in the United Kingdom.,15
    Senator BISHOP-M y question is I. am not in a position to say anything,15
directed to the Minister for Supply and it more at this time other than that discussions,15
concerns the Australian aircraft manuare at a very critical stage.,15
 facturing industry. What is the current posi-   As to what the building of this type of,15
 tion relating to ministerial comments during aircraft would mean to the air service indus-,15
" 1968 about rationalisation and/or mergers try or our own aircraft factories, it would",15
affecting the Government Aircraft Factories be understood that this would be a joint,15
and the Commonwealth Aircraft Corporaproject with certain work being done in,15
,15
Australia and certain work being done overthink that it was advisable to make a minis-,16
seas. The work would be helpful to the terial statement lo the House at that time,16
industry here. All honourable senators no rather than to have the information probed,16
doubt have heard me say on other occasions out of him at question time?,16
that we are looking for every opportunity,16
to provide work for the work force in the           Senator SCOTT- I advise the honour-,16
Australian aircraft industry.                    able  senator and the Senate that these inves-,16
                                                 tigations began back in 1967. They are the,16
                                                 result of new methods adopted by the,16
               PUBLIC SERVICE                    Department of Customs and Excise which,16
    Senator GREENWOOD-M y question have enabled the Department to find certain,16
 to the Leader of the Government in the instances of evasions of duty. I think that,16
"Senate follows Senator O'Byrne's question the honourable senator, instead of criticising",16
" to him. I ask the Minister whether he has the Department, should congratulate it",16
 seen a statement reported in the 'Age' of because we are stopping the leaks which,16
 12th March 1969 by Mrs Hoffmann in have occurred in previous years.,16
 which she said:,16
    Someone-an d it was certainly neither Gerard             TOURIST INDUSTRY,16
 nor I-plotte d to misuse knowledge they had        Senator RAE - Did the Minister-in-,16
 gained to create a political storm.             Charge of Tourist Activities see in a news-,16
 If he has seen the statement I ask: Does paper published today a report of a state-,16
" he consider that the Labor Party has ment by Captain Birch, the marketing",16
" occupied the time of the Parliament for the manager of Qantas Airways Ltd, criticising",16
 last 3 weeks for that reason rather than tourist facilities and attitudes of Australians,16
" because of any suggested and subsequently to tourists? If so, will the Minister comment",16
" proved unsustained allegations against the on the matter, indicating whether he believes",16
 Department of Customs and Excise?               that the criticisms are well founded? Will,16
     Senator ANDERSON- I must admit he indicate what increase there has been in,16
 that I did not see the statement mentioned. recent years in good standard accommoda-,16
 I have no doubt that it was made. The tion available in Australia? Will he indicate,16
 views I have expressed on this matter-         whether he believes that Australians,16
 it seems for an interminable time-hav e         generally   are rude to tourists?,16
 been clearly along the lines that this affair      Senator WRIGHT-I n answering the,16
" has become a political issue. Frankly, I am honourable senator's question let me abstain",16
" hoping that we have reached the time when at once, on the basis of either experience or",16
" we can get on with the business of governtheory, from being a critic of rudeness. 1",16
 ment and can put this behind us. I am sure did see the article on the statement made,16
 that the people of Australia expect the by Captain Birch. I suppose that everybody,16
  Senate to get on with the business of would agree that a critical element in this,16
  government.                                     area is very good. But because of the way,16
"                                                  that that article has been displayed, it",16
    DEPARTMENT OF CUSTOMS AND undoubtedly lays undue emphasis upon some,16
                     EXCISE                       adverse aspects of the industry. With regard,16
"     Senator MCCLELLAND-I n directing my to the attitude of Australians to visitors,",16
 question to the Minister for Customs and it should be remembered that we have,16
  Excise I refer to his answer to me yesterreceived fairly high commendation for the,16
 day in which he said that duty amounting welcoming attitude and courtesy with which,16
"  to $808,000 was shortpaid in respect of visitors are greeted when they come to",16
" cigars, that duty amounting to $1,165,000 this country. That is illustrated by a recent",16
"  was shortpaid in respect of cigarettes, and tionassembly of a no less authoritative associa-",16
                                                        in this area than the Pacific Association,16
 that the Attorney-General's Department of Travel Agents.,16
  was examining evidence in relation to other,16
 possible offences involving further short-         In the tourist industry there are areas,16
"  payments of $1,165,000. When did this of accommodation that are sadly disappoint-",16
"  information first come to the Minister's ing. But, on the other hand, we should be",16
  knowledge? Did not he or his Department encouraged by the improvement being made.,16
,16
"As reported in the 'Canberra Times' today,        than Australians can? Will the Minister",17
a visiting delegation was complimentary of       agree that in our schools children should,17
the general standard of accommodation. In        be taught to enunciate a little more clearly?,17
"reply to Senator Rae's inquiry, I am happy",17
to inform him that the effort that is being         Senator WRIGHT-Agai n I am naturally,17
made to extend the accommodation facilities      reticent about posing as anything of an,17
can be illustrated by one or two figures         authority on enunciation. I have no know-,17
which I have obtained. An amount of              ledge of the employment of Japanese per-,17
 $200m has been spent in this country            sonnel as travel guides in Australia. How-,17
"on new hotels in the last 5 years. Our own       ever, if that is the case I would not think",17
State of Tasmania has added no fewer than        it is of any significance as to the numbers or,17
" 3,500 motel units in the last 5 years. Queens- instances. Although some guides are not",17
"land has no fewer than 500 motels either         impressive, there are many travel guides of",17
operating or in the course of construction.      whom one has had recent experience and to,17
Perth has plans for another eighteen hotels      whom one feels a particular debt. I believe,17
and motels costing $25m and representing         that as the tourist industry comes to realise,17
"an addition of 2,000 rooms to the accom-        itself as an entity, educational processes will",17
modation available at present. I believe that    gradually build up a level of expertise that,17
to people interested in the tourist industry     will make the services of travel guides much,17
thesefiguresare quite encouraging.               more attractive than at present.,17
                                                    DEPARTMENT OF CUSTOMS AND,17
       REPATRIATION CANTEENS                                         EXCISE,17
   Senator MCMANUS- I direct a question             Senator KENNELLY-Wil l the Minister,17
to the Minister for Repatriation. Who for Customs and Excise explain to the,17
operates the canteens at repatriation estabSenate why no mention at all was made in,17
lishments? Does the Repatriation Departhis Department's latest annual report of the,17
ment exercise any supervision over the fact that twenty-four officers were charged,17
prices charged to patients by such canteens? with offences relating to cigars and ciga-,17
"                                                rettes, involving evasion of duty of nearly",17
   Senator MCKELLAR-T o the best of my $2m? Was the Department concealing this,17
knowledge the position with regard to caninformation from Parliament in the hope,17
teens at repatriation establishments is that that maladministration would be concealed?,17
they are operated by people in the employ What is the use of having annual reports,17
of the Repatriation Department. The by departments to Parliament when such,17
information that has been given to me when reports do not supply members with infor-,17
"1 have inquired regarding prices is that mation, whether unfortunate or otherwise?",17
they are at a reasonable level and that the,17
"profits usually go to some of the activities        Senator SCOTT-Firstly , I would like to",17
connected with the staff of the Repatriation    refute   any suggestion that there was mal-,17
Department or activities connected with the administration of the Department of,17
patients while they are at the establishments. Customs and Excise. I would like to say-,17
                                                right here and now that the reason why,17
                                                we found there was evasion of duty was,17
          TOURIST INDUSTRY                      because of a change in the systems brought,17
                                                in by the Department of Customs and,17
   Senator BUTTFIELD- I ask the MinisterExcise whereby this type of procedure could,17
"in-Charge of Tourist Activities a question be located. Having located' it, we then took",17
which is supplementary to the question the necessary action and charged the,17
asked by Senator Rae. Did the Minister also officers concerned. Having charged the,17
see in the Press report of the statement by officers concerned we are now taking to,17
Captain Birch that that gentleman comcourt the people who were evading the,17
plained about an inability to understand duty. I ask the honourable senator to put,17
Australian guides? Is it a fact that Japanese on the notice paper the part of his question,17
people are being employed as guides in relating to the reason why the details were,17
some firms in Australia because they can not included in the Department's annual,17
"enunciate the Australian language better report, and I will obtain an answer for him.",17
,17
"               MERINO RAMS                       a travel film costing some $100,000, it was",18
   Senator YOUNG- I direct my question           decided that Canberra is to feature quite,18
to the Minister representing the Minister for    significantly. When one takes into account,18
"Primary Industry. Has not the Australian         the generality of visits by travel agents, it",18
"Wool Industry Conference, which is repre-       could not be said that any lack of apprecia-",18
"sentative of the whole of the Australian         tion is accorded to Canberra. Mr President,",18
"wool industry, recommended to the Federal        to show the degree to which these visitations",18
"Government that the ban on the export of         take place, 1 mention that in the next 6",18
merino rams should be lifted subject to          months eighty travel agents and writers,18
certain conditions? Is this recommendation       from eleven different countries will be,18
                                                 visiting Australia.,18
being considered by the Government? If,18
"so, when are the results likcly to be made",18
known?                                                         PUBLIC SERVICE,18
"    Senator MCKELLAR-Yes , as I indi-              Senator COHEN- 1 direct a question to",18
"cated earlier, the Australian Wool Industry the Minister for Customs and Excise. 1 refer",18
Conference did make the recommendation to an answer by the Minister earlier today,18
outlined by the honourable senator. The to another honourable senator concerning,18
"matter is under consideration, or is about a statement by Mr Gerard Hoffmann that",18
"to be considered, by the Government. 1 'This whole mishandling of the case by the",18
cannot say at this stage when a decision Department has successfully blackened my,18
 will be reached.                                reputation and has ruined my career in the,18
"                                                 Public Service', and to the Minister's sug-",18
                                                 gestion that this had happened because of,18
            TOURIST' INDUSTRY                    action taken in this session of Parliament,18
    Senator MARRIOIT- I address my by Opposition senators and members in,18
question to the Minister-in-Charge of another place. I ask this question of the,18
Tourist Activities. Does he feel that any Minister: Was that statement not made by,18
" action should be taken to suggest to Qantas Mr Hoffmann on 12th October 1968,",18
 and to the Australian Tourist Commission months before any question was asked in,18
 that because Canberra is a great tourist this Parliament?,18
 attraction-an d it must continue to be-,18
" this city, the national capital, rates for a       Senator SCOT!""- I do not know what",18
 fairer deal in the allotment of time spent date a statement was made by Mr Hoffmann,18
 here by such important tourist promotion but I would like to advise the honourable,18
 travel agents as the group from the United senator and the Senate that following ques-,18
 Kingdom which yesterday spent here only tions this afternoon about this particular,18
 4 hours out of the total of 10 days for their subject I have now received through my,18
" Australian visit, which has been arranged office a telephone call from Mrs Hoffmann.",18
 by Qantas and the Australian Tourist I will read the message for honourable,18
 Commission?                                      senators:,18
    Senator WRIGHT--Thi s matter was                Mrs Hoffmann just phoned from Sydney. She,18
 featured in that sense in today's 'Canberra has been lisiening to radio. A Labor senator,18
 Times' with a statement headlined 'Canreferred         to a statement by Mr Hoffmann. Mrs,18
                                                  Hoffmann says her husband has made no state-,18
 berra: 4 hours out of 240'. The fact is that ment except the one on TV where he dissociates,18
 this group of visitors had only 10 days in the Department with ASIO. He is very grateful to,18
 Australia. They expressed a wish to spend Senator Scott and has no criticism of the Depart-,18
 3 days in Sydney. Taking account of internal ment or of the Minister.,18
" travelling time and some rest time, the pro-",18
 gramme had to be limited in other places.                          BANKING,18
" For example, l i days were allotted in              Senator YOUNG- I direct a question",18
 respect of the whole of Western Australia. to the Leader of the Government in the,18
    The Australian Tourist Commission and Senate with relation to the statement to the,18
" Qantas take proper regard, I would think, Press of the recently held executive meeting",18
 of the essentially high quality tourist attracof the Australian Labor Party attacking the,18
" tion that Canberra offers. Recently, in merger of two commercial trading banks.",18
 arranging with Pan-American Airways for Does this now mean that the Australian,18
,18
Labor Party no longer has bank nationalhere when I answered a question a few,19
 isation as one of the planks of its Party moments ago. I do not mind repeating the,19
"platform, or is it still just keeping quiet on answer. In reply to a question asked by",19
 this socialistic policy?                      Senator Young regarding the lifting of the,19
                                               embargo on the export of merino rams,19
    Senator ANDERSON-I t is very difficult I said that this was under consideration,19
to know what the policy of the Australian by the Government but I was not in a,19
Labor Party would be in an election year. position to say when a decision is to be,19
    Senator Wheeldon- I take a point of made. Is that clear enough?,19
order. I am not endeavouring to silence the,19
 Minister because 1 am afraid of what he,19
 is about to say. During the last sessional          OVERSEAS INVESTMENT IN,19
"period, I think it was, 1 asked a question                     AUSTRALIA",19
of the Minister for Repatriation concerning       Senator FITZGERALD- I direct a,19
the policy of the Australian Country Party question to the Minister representing the,19
and 1 was ruled out of order on the ground Prime Minister. In view of the great con-,19
 that this was not a matter that fell within cern of all Australians about foreign,19
" the ambit of his ministerial duties. My point interests taking over Australian companies,",19
 of order is that if that was the case on that will the Minister advise what the Govern-,19
occasion the Leader of the Government is ment means when it talks of having in,19
 in no better position to comment on the mind foreign interests taking over 60%,19
 policy of the Australian Labor Party.         of an inefficient Australian company to put,19
"    The PRESIDENT--Th e point of order it on the right road, but it will not have",19
 is not upheld.                                foreigners moving to take over an efficient,19
                                               company? Who decides whether a particu-,19
    Senator ANDERSON- 1 have given my lar company is efficient or inefficient? As,19
" answer.                                       foreigners are not crazy, foreign capitalists",19
                                               are even less so. Who is to say to a com-,19
"                 MERINO RAMS                   pany:   'You are inefficient, you can have",19
"                                               help', or: 'You are efficient, you cannot",19
    Senator O'BYRNE- 1 direct a question have help'?,19
to the Minister representing the Minister,19
for Primary Industry. I refer to an article       Senator ANDERSON-Quit e obviously,19
in the official organ of the New South Wales the honourable senator's question does not,19
"Graziers Association, 'Muster', of 12th lend itself to a response at question time, lt",19
"March, in which the Minister is accused of is true that the Prime Minister and the",19
sidestepping the question of the lifting of Treasurer have made statements in another,19
"the export ban on merino rams. Does the place and, indeed, at various forums about",19
Minister recall telling Senator Cotton on Australia's regard for overseas investment.,19
27th February that the Minister for Primary They have made it abundantly clear that,19
Industry had already made a statement on Australia needs overseas investment. Aus-,19
"the subject? Was tbis statement in fact tralia, with a population of 12 million,",19
made by the Minister? Does the Minister cannot service out of its own resources the,19
also recall having told Senator Poyser on amount of capital needed for the develop-,19
6th March that he thought he had answered ment of the country at the rate presently,19
"the question the previous week, and telling being enjoyed. Indeed, if we are to con-",19
"me that he would endeavour to get further tinue a migration programme, diversifica-",19
information for me? Is it the intention of tion of our industries and a fuM employ-,19
"the Minister to sidestep the question further, ment programme for our people, and if we",19
or will he make an unambiguous and unare to be able to give our people more and,19
equivocal statement on whether or not the more of the necessities of life and the,19
"ban on merino rams for export is to be advantages of our economy, we will need",19
lifted?                                        overseas investment. But tbat does not mean,19
                                               that we do not need to have some reserva-,19
    Senator MCKELLAR-Th e only conclutions about overseas investment. In all the,19
sion that I can reach after listening to the circumstances and in view of the compre-,19
question is that Senator O'Byrne was not hensive nature of the question asked by,19
,19
"   Senator Fitzgerald, I think it would be wise   has now taken over Drug Houses of Aus-",20
   to put the question on notice and I shall      tralia Ltd? Is this the firm that is now,20
"   obtain a comprehensive answer. I finish on     threatening the firm of Paterson, Reid and",20
"   the note that, although Australia's future     Bruce Ltd? Has the Attorney-General any",20
   probably is greater than the future of any     powers to prevent the dismembering of,20
"   country in the world, we still need overseas   established Australianfirms?If so, will he",20
   investment to help us in the work that we      intercede to protect the interests of rhe,20
   are doing for ourselves and for our            many Australian employees concerned?,20
   future.,20
                                                     Senator WRIGHT-I n answer to the,20
                                                  question as to whether I am aware of the,20
"          COMMONWEALTH-STATE                      firm referred to, the answer is no. As to",20
                  RELATIONS                       whether 1 am aware of certain predatory,20
"      Senator COTTON-Wil l the Minister activities attributed to the firm, the answer",20
  representing the Treasurer ask the Treasurer is no. As to whether the Attorney-General,20
"  to give urgent consideration to any claim has certain powers, I advise the honour-",20
 for Commonwealth assistance for the able senator that the Attorney-General has,20
  imaginative plan announced yesterday by limited powers only but that the Attorneys-,20
 the New South Wales State Government General of the States have more significant,20
 for the development of Botany Bay as a new powers under their relevant companies,20
 port and industrial estate?                      legislation. The Commonwealth Attorney-,20
                                                  General has certain powers under the Trade,20
     Senator ANDERSON- I read with Practices Act. I shall ask him to take note,20
" interest, as did other honourable senators, of the honourable senator's question.",20
 the proposals by the New South Wales,20
 Government for the establishment of a,20
 second port facility on Botany Bay and for                      IMMIGRATION,20
 the containerisation provisions implicit in it.     Senator BUTTFIELD-M y question is,20
 1 am sure that the Senate will appreciate directed to thc Minister representing the,20
 that Commonwealth and State relations are Minister for Immigration. Has the Minister's,20
 dealt with at Prime Minister-Premier level attention been drawn to the publicised views,20
 in the first instance and that through that of Professor Hoyle relating to Australia's,20
 avenue financial matters are placed before immigration policy in which he advocated,20
 the Treasurer. I assume that if New South a cessation of our active immigration policy,20
Wales or Victoria were to seek assistance in order to consolidate our population at the,20
 for certain projects it would make the present level of about 12 million people?,20
 approach through the proper channel to Is the Minister aware that one of the reasons,20
 the Prime Minister and to the Commongiven by Professor Hoyle for his view is,20
"wealth Government, and it would be conthat there is at present an undue pressure",20
sidered in that context.                         on housing and other services in Aus-,20
                                                 tralia? Does the Minister agree that the,20
        SLATER WALKER SECURITIES                 recent Labor Government in South Aus-,20
                 (AUST.) LTD                     tralia put a halt to migration into that,20
"                                                 State, with an immediate adverse effect on",20
     Senator GEORGES-Afte r listening to the homebuilding industry and other related,20
the reply that the Leader of the Government industries which has taken until now to be,20
gave to Senator Fitzgerald I am tempted          reversed and which has been achieved,20
     The PRESIDENT-Order ! The honour-          because   of the successful efforts of the pre-,20
able senator will ask his question. He may sent Liberal Government? Will the Minister,20
not make a statement.                            in her capacity as Minister for Housing,20
                                                 indicate her attitude to Professor Hoyle's,20
     Senator GEORGES- I direct a question views? Can she indicate also the attitude,20
to the Minister representing the Attorneyof the Minister for Immigration?,20
General. Is the Minister aware of the,20
activities of a firm known as Slater Walker         The PRESIDENT- I think this is a,20
"Securities (Aust.) Ltd? Is this the firm that political question, but I shall allow it to",20
was responsible for the breakup of Thomas go to the Minister to see whether she will,20
Brown & Sons Ltd? Is this the firm that reply.,20
,20
    Senator Dame ANNABELLE RANKI N                  AUSTRALIAN COUNTRY PARTY,21
- I think I should reply to the honourable         Senator WHEELDON- I address a,21
senator in this way: I was asked first of all   question to the Leader of the Government,21
whether I had seen certain reports in the       in the Senate. Has the Minister seen a,21
Press regarding the number of migrants          statement authorised by the Victorian,21
coming into Australia. I have seen these        Branch of the Australian Country Party in,21
reports and I am quite certain that the         this week's Melbourne Press complaining,21
Minister for Immigration also has seen          about the fact that the Australian Labor,21
them. The honourable senator then com-         Party has declined in future to give its pre-,21
mented on housing accommodation for mig-       ferences to the Country Party and urging,21
rants coming to Australia. This matter          that the Australian Labor Party and the,21
relates jointly to immigration and housing.     Country Party work together in Victoria,21
I inform the Senate that we are making          for the defeat of the Liberal Party? Would,21
 available flats for migrants in which they     the Leader of the Government inform Ihe,21
 can live for up to 6 months. This is tran-    Senate whether tbis indicates a change of,21
sitory accommodation which they may             policy by the Country Party resulting from,21
occupy while they find other accommoda-        the dissatisfaction of the Country Party,21
tion. This is proving to be a very satisfactory with the present administration by Liberal,21
 arrangement in assisting migrants to settle    Party Ministers in the Commonwealth and,21
 happily in this country. It has been found     in rhe States?,21
 that they have been able to. obtain housing,21
 accommodation within this period of 6              Senator ANDERSON-Th e answer is,21
" months. The next point that I mention           no, 1 have not seen the article in question.",21
 relates to the overall picture of housing.,21
 Last year we had a record number of                          DROUGHT BONDS,21
" approvals, commencements and comple-              Senator MAUNSELL-Wil l the Minis-",21
" tions, and these figures show that there       ter representing the Treasurer indicate",21
 should continue to be a healthy trend in       when the drought bond scheme for primary,21
 housing.                                        producers is likely to be implemented?,21
                                                    Senator ANDERSON - I understand,21
   POATINA-LONGFORD IRRIGATION                  that      the   interdepartmental  committee,21
                   SCHEME                       recently completed its report. This will be,21
    Senator RAE-Ca n the Minister repre-       considered by the Government in the very,21
 senting the Minister for National Develop-    near future. That is the only information,21
 ment inform the Senate when the people of       I have.,21
Tasmania may expect to hear whether funds,21
 will be made available for the Poatina-           DEPARTMENT OF CUSTOMS AN D,21
Longford irrigation scheme or some other                             EXCLSE,21
 irrigation scheme in Tasmania?                     Senator CAVANAGH- I address a,21
                                                question to the Minister for Customs and,21
    Senator SCOTT-Ther e have been con-,21
                                                Excise. As Mrs Hoffmann's concluding,21
siderable problems with the national water,21
                                                article in the Press makes a plea for the,21
" resources development programme, because",21
                                                Minister to table in the Parliament thc,21
 it is a national programme. The Common-,21
                                                whole file relating to the termination of her,21
 wealth's idea has been not simply to divide,21
                                                husband's services with the Department of,21
 the money available for this purpose,21
"                                                Customs and Excise, and in view of the",21
 between the various States but to donate,21
                                                phone call this afternoon in which Mrs,21
 it to the project or projects which it is,21
                                                Hoffmann claimed false statements are,21
 believed will achieve the greatest results in,21
