text,pageNumbers
  the Deputy Governor to carry on during       to note how this provision fits into the,21
"  such periods as the Governor is absent       scheme of the measure, the object of",21
 on leave or owing to illness or other         which is to make the bank completely,21
 causes.                                       subservient to the Treasurer of the day.,21
     Senator KEANE (Victoria-Ministe r            Sub-clause 2 provides-,21
  for Trade and Customs) [3.31] -Th e            The Advisory Council shall consist of-,21
  clause enables the Deputy Governor to             [a) the Secretary to the Department or,21
"  take control of the bank if, for instance,              the Treasury;",21
 the Governor dies. I n such circum-               (6) the Deputy Governor;,21
" stances, the Deputy Governor would re-            (o) an additional representative of the",21
"                                                          Department of the Treasury, who>",21
  main in control until another Governor                  shall be an officer of the Public,21
  is appointed by the Governor^General.                   Service of the Commonwealth and,21
" The act of 1911 provided that "" i f the                  shall be appointed by the Gover-",21
 Governor is absent from the Common-                     nor-General ; and,21
" wealth, or is absent from duty on leave,           (d) two officers of the Bank, who shall be-",21
"                                                          appointed by the Treasurer, on the",21
 or is unable by reason of illness or other               recommendation of the Governor.,21
" cause to perform his duty, or i f any            Every one of those officers is subject to",21
" vacancy exists in the office of Governor,",21
" the Deputy Governor shall have and           the Treasurer of the day, and his",21
exercise ail the powers and functions         appointment will depend upon the Trea-,21
" of the Governor during his absence, or       surer of the day. I t is hardly likely that",21
 while the inability continues or the         an Advisory Council so constituted would,21
" vacancy exists "". I n 1924, that section     at any time oppose the wishes of the",21
" was repealed and, in lieu thereof the        Treasurer of the day who holds their",21
 existing section 23 was inserted. The        livelihood in his hand.,21
 reason for the wording of the clause now       . Senator KEANE -Th e Treasury officers,21
 before the committee is that it is more      at present often go against the Trea-,21
 appropriate in relation to statutory         surer's opinion.,21
 appointments.                                    Senator LECKIE -The y might. All,21
     Senator LECKIE (Victoria-Actin g         of the members of the proposed Advisory,21
Leader of the Opposition) [3.32] -Th e        Council w i l l ' be paid officers of the,21
" Minister will realize that probably the      Treasury, and it is not likely that they",21
reason why the section to which he re-       would go against the wishes of the,21
ferred was repealed was that the bank was     Treasurer.,21
"placed under the control of a board, and          Senator     KEANE -The y        are    the",21
the board could immediately grant all        most persistent bull-dogs I have ever met.,21
"necessary powers to the Deouty Governor,         Senator LECKIE -Thi s proposal",21
 f t would seem that the matter I have       seems to me to be like the fifth wheel of,21
raised has been overlooked. An amend-       the coach. I t is merely a trimming to,21
ment should be inserted in order to give     lead the people to believe that the Gover-,21
to the Deputy Governor power to carry        nor will be guided by the Advisory Coun-,21
"on in the event of the illness of the Go-   cil. I t may be better than nothing, but",21
"vernor, or incapacity from other causes      compared with board control it will be",21
to perform his duties.                       practically useless. This proposal is,21
    Senator KEANE - I think that the         designed to lead the people concerned,21
clause is adequate.                          with the bank to believe that they will,21
    Clause agreed to.                        still have some interest in it. The,21
"    Clause 28 agreed to.                     measure as a whole, and particularly this",21
"    Clause 29 (Advisory Council).            clause, reduces the status of the Common-",21
    Senator LECKIE (Victoria-Actin g         wealth Bank to a public department. The,21
Leader of the Opposition) [3.34] -Th e       Government seeks to achieve that objec-,21
Government has decided to substitute an      tive by appointing officers of a govern-,21
Advisory Council for the present board.      ment department to advise the Governor,21
"Apparently, i t deems this method the        of the bank on financial matters. But",21
best way of supplementing any wisdom         such officers will have no responsibilities,21
which the Governor may possess in his        and no powers. The Governor need not,21
,21
"taKf r.he slightest notice of auy advice      re-established. Henceforth, every general",22
they may tender.                              election will be fought on banking. The,22
    Senator KBAKE -The y are not politi-     stability of banking ' depends on the,22
cal; that is the important point.             application of a constant policy. People,22
"    Senator LECKIE -The y should not            -itling with banks, and they are legion,",22
w                                            ought to be able to ascertain exactly what,22
"    Senator KEAXE -Bu t some advisers in the banking policy is, but they will not",22
"the past were political.                     be able to do so, because with every change",22
"    Senator LECKIE -Thes e officers will of government, there will be a change",22
have no responsibility and no power. I t of the banking legislation. That will,22
would be an improvement to provide that destroy stability. At the next general,22
"the Advisory Council shall report to Parelections, the people will be asked",22
 liament in respect of any difference of whether they prefer the Commonwealth,22
opinion with the Governor. That would Bank to be administered by politicians,22
"bt     a safeguard,       but under the or independent men. I have no doubt",22
clause rhe Governor can ignore any what the people will say. The Govern-,22
"advice which the council may give, ment should seriously reconsider this",22
 and he cannot be called to account for extremely dangerous substitution of poli-,22
such action because no one except himself tical control for the independent control,22
 will know what advice the council may of tbe Bank Board.,22
offer. The council will report to him            Senator SAMPSON (Tasmania) [3.43].,22
" alone, and he may simply sweep their -Sub-claus e 5 provides-",22
advice aside. I do not propose to move,22
"an amendment, but I point out the cilEach               of the members of the Advisory Coun-",22
                                                   referred to in paragraphs (a) and (c),22
 uselessness of theproposed council. I t of sub-section (2.) of this section shall be,22
 will be of no value in looking after the paid an allowance by the Bank at the rate,22
affairs of the bank. The Governor with of Six hundred .pounds per annum.,22
 the Treasurer standing over him will The members of the Advisory Council,22
"simply run the bank. Obviously, the proreferred to in that sub-clause are the",22
 posal is intended to lead people to believe Secretao-y to the Treasury and the other,22
 that tbe Advisory Council will have some representative of the Treasury. I assume,22
 responsibility and power. That is not that they are adequately paid by the,22
 the case. The council will not even have Government. I f the are to be addition-,22
 the power to submit its advice to tbe ally remunerated for their work as mem-,22
" Treasurer.                                   bers of the Advisory Council, why is it",22
     Senator J. B. HAYES (Tasmania) not proposed that the other members,22
"  [3.39]- -Tb e Minister, by interjection, of the Advisory Council shall be simi-",22
 said that the members of the Advisory larly remunerated?,22
 Council would be non-political. That is          Senator KEANE (Victoria-Ministe r,22
 probably true; but an earlier clause for Trade and Customs) [3.44] -Th e,22
 passed by the committee provides that in payment of £600 a year to the represen-,22
 the event of disagreement the Treasurer's tatives of the Treasury on the Advisory,22
" view shall prevail. I n effect, that means Council will be in accordance with the",22
 that the council must work under the present practice under which the Secre-,22
"control and direction of the Treasurer of tary of the Treasury, as a member of",22
"  the day. The Treasurer, whoever he the Commonwealth Bank Board, receives",22
"may be, will be distinctly political and it an extra £600 a year. The representa-",22
 is useless to say that the Advisory Countives of the Commonwealth Bank on the,22
"cil will not be political, because the bill Advisory 'Council, I assume, will be",22
 is political from beginning to end. That reclassified for their higher duties and,22
 is indicated by the provision that in the paid accordingly.,22
" event of disagreement, the will of the Go-     Senator HERBERT HAYS (Tas-",22
 vernment shall prevail. The Leader of the mania) [3.45] -A n outstanding feature,22
 Opposition in the House of Representaof this clause is that all the members,22
  tives ( Mr Menzies) has announced that,22
 when the Liberal party gains the treaof the Advisory Council will be nomi-,22
" sury bench, the Bank Board will be nated by the Government. Some provi-",22
                                              sion should be made for an independent,22
,22
"mind to be .brought to bear on the matters    the clause means, or, if he does know,",23
on which the council will be required to      he does not intend to tell us.,23
give advice to the Governor. That is the         Senator KEANE -Th e clause is quits',23
great weakness in the constitution of the     plain.,23
Advisory Council.                                Senator LECKIE -Eve n if we are,23
"    Clause agreed to.                         able to point out faulty drafting, the-",23
"    Clause 30 (Governor to preside at        Minister's attitude seems to be, ""We",23
"meetings of Council).                        have the numbers and, faulty or not, the",23
"    Senator LECKIE (Victoria-Actin g         bill is going through "".",23
Leader of the Opposition) [3.46] -Thi s          Clause agreed to.,23
clause is peculiar in that i t provides that     Clauses 31 to 34 agreed to.,23
 the Governor shall attend and preside           Clause 35 (Agents).,23
at all meetings of the Advisory -Council         Senator LECKIE (Victoria-Actin g,23
 but shall not be entitled to vote. The      Leader of the Opposition) [3.51] -Afte r,23
Deputy Governor will have a vote. The         the outburst by the Minister for Trade,23
 Minister should explain the need for the     and Customs (Senator Keane) in re-,23
" differentiation.                            sponse to my last inquiry, it hardly seems",23
    Senator J. B. HAYES (Tasmania)            worth while asking questions on these,23
" [3.47] -Thi s clause provides that the      clauses. However, I should like to know",23
 Governor shall attend and preside at        if this clause means that the bank may,23
 all meetings. What would be the posi-      arrange with any individual-no t a com-,23
" tion i f he were absent on leave or through pany or an organization, but a single in-",23
 illness ?                                   dividual who is not a member of the-,23
    Senator KEANE (Victoria-Ministe r        bank staff-t o act as its agent? One can,23
for Trade and Customs) [3.47] -The           understand a branch manager acting as,23
"obvious explanation is that the Governor     an agent, but not a person who has no-",23
 is the controller of the whole concern.     connexion whatever with the bank.,23
The members of the Advisory Council              Senator AMOUR -Thi s is done at,23
 are to be his advisers. He will meet        present in regard to post office branches..,23
