text,pageNumbers
abdication and the years that followed.             people and which were capable of engen-,13
                                                    dering tremendous affection.,13
    I would like to inform honourable sena-,13
"tors that the Prime Minister ( Mr MCMahon)              His death marks the passing of an era,",13
has sent a message to Her Majesty conwith changes in the British Commonwealth,13
veying the Government's condolences. At as country after country assumes a different,13
the same time the Prime Minister has also situation in relation to the mother country.,13
"sent to the Duchess of Windsor a message of With the passing of the Duke of Windsor,",13
sympathy in her irreparable loss. Mr Presiwe see the end of a period which was,13
"dent, T move:                                       marked by the great glory of the British",13
   That an address to Her Majesty Queen Elizabeth Empire. Therefore we can look back with,13
II in the following terms be agreed to-            nostalgia on his life and on his participation,13
"        We, the President and members of the in the affairs of his country and of the",13
      Senate of the Commonwealth of Australia in British Commonwealth. On behalf of the,13
"      Parliament assembled, have received with pro-",13
"      found sorrow the news of the death of His Australian Democratic Labor Party, I join",13
      Royal Highness the Duke of Windsor. On in the expressions of sympathy to the Duch-,13
"      behalf of your people throughout the ess of Windsor, who survives the Duke, and",13
      Commonwealth of Australia we express deep the members of the Royal Family. We join,13
      sympathy to Your Majesty and to the members in the motion for the address to Her Maj-,13
      of the Royal Family in the loss which you,13
      have sustained.                               esty the Queen.,13
   14210/72-*-l84. ],13
,13
    The PRESIDENT-Order ! I invite hon-              Does the Minister agree with that state-,14
 ourable senators to signify their assent to the      ment? l f so can he explain to the Senate,14
 motion by standing in their places for a             why there is so much reluctance and pro-,14
 few moments of silence.                             crastination on the part of the Government,14
    (Honourable senators having stood in              in preparing an efficient plan for the com-,14
 their places)-                                      petitive sale of the wool clip on the world,14
                                                     market for the next wool selling season?,14
    The PRESIDENT- I declare the motion                 Senator.      DRAKE-BROCKMAN-M r,14
 agreed to.                                          Maiden holds a very important position in,14
                                                      the International Wool Secretariat. He,14
     MINISTERIAL ARRANGEMENTS                        obviously speaks from a great deal of,14
    Senator DRAKE-BROCKMAN (Western                  knowledge and I will not contradict what,14
"Australia-Ministe r for Air)-b y leave- I            he says. However, I would like to read",14
 wish to inform the Senate that the Minister         all his remarks before I do comment.,14
 for Foreign Affairs ( Mr N. H. Bowen) left           There has been no procrastination by this,14
" Australia on Saturday, 27th May, for dis-          Government. Over the years this Govern-",14
"cussions with government leaders in India,           ment has been in office it has listened very",14
 Bangladesh and Indonesia. Me is expected to         carefully to what the wool industry has,14
"return to Australia on 9th June, During his          put forward by way of suggested changes",14
"absence, the Minister for Primary Industry           in the marketing system and at all times it",14
( Mr Sinclair) is the Acting Minister for             has endeavoured to carry odt the wishes of,14
"Foreign Affairs. I also wish to inform the           the industry. On, I think, 16th March, the",14
Senate that the Postmaster-General ( Sir              industry furnished to the Government a,14
Alan Hulme) is leaving Australia today to            report of the findings of an ad hoc commit-,14
represent the Australian Government at the           tee. That committee made certain recom-,14
Tenth Anniversary Independence Celebra-             mendations which the Australian Wool,14
tions in Western Samoa. He is expected to            Industry Conference endorsed. The Govern-,14
return to Australia on 4th June.                     ment is studying those recommendations at,14
                                                     the present time.,14
              NATIONAL PARK                                SNOWY MOUNTAINS HYDRO-,14
                       Petition                                  ELECTRIC SCHEME,14
   Senator MULVTHILL- I present the                     Senator MCLAREN-Has . the attention,14
following petition:                                  of the Minister representing the. Minister for,14
To the Honourable the President and members of National Development been drawn to an,14
"the Senate in, Parliament assembled.                 article appearing in the Melbourne 'Truth'",14
"   The Petition of the undersigned respectfully of Saturday 27th May, In which it is",14
showeth that a national park as proposed by the claimed that a water explosion causing,14
planning team appointed by the Minister for the damage estimated at $13m Occurred in the,14
Interior in 1970 should be immediately established.,14
   Your petitioners most humbly pray that the,14
                                                     Geehi aqueduct of the SriOwy Mountains,14
"Senate, in Parliament assembled, should call upon Hydro-electric Scheme early in February this",14
the Senate Social Environment Committee to year? Can the Minister say whether the,14
investigate the issue.                               claims made in the article are correct? If,14
"And your petitioners, as in duty bound, will ever they are correct, when will a full report of",14
pray.                                                the disaster be made available to the Par-,14
   Petition received and read.                       liament?                      - -,14
                       WOOL                             The PRESIDENT-Order ! honourable,14
                                                     senators must remember thdt there is a,14
   Senator POKE- I ask the Minister repstanding order which states'' that when sena-,14
                                                                                  1,14
resenting the Minister for Primary Industry tors are quoting from newspapers they in,14
whether his attention has been drawn to a fact are responsible for the accuracy of the,14
statement made by the Managing Director matter quoted. I just make that comment as,14
"of the International Wool Secretariat, Mr a general warning.                     ' ,' '",14
"A. C. B. Maiden, to this effect:",14
                                                        Senator COTTON- I dp; not read the,14
   The fact is that wool ceases to have significance,14
"as a product of primary industry, with all the Melbourne 'Truth'. What I .'would like to",14
political and economic associations which that do is ask somebody who has a copy of this,14
"entails, from the moment it leaves these shores.     newspaper to let me have a look at it. I",14
,14
will direct the honourable senator's ques-            AUSTRALIAN WOOL BOARD,15
 tion to the responsible Minister to see            Senator PRIMMER- I direct a question,15
 whether there is anything in the article        to the Minister representing the Minister for,15
 which requires a response. If there is any-    Primary Industry. How many economists,15
 thing that needs to be drawn to the atten-     have left or have given notice of their inten-,15
 tion of the Parliament I am sure that the      tion to leave the Australian Wool Board's,15
Minister will do so.                            development division over the past 12,15
                                                 months? Have any of these resignations been,15
      NURSES: CLASSROOM HOURS                   brought about by the Government's pro-,15
    Senator HANNAN-I s the Minister              crastination in regard to the wool industry?,15
representing the Acting Minister for                Senator DRAKE-BROCKMAN- I would,15
Health aware tbat the Victorian Nursing         say quite categorically that any resignations,15
"Council has announced a new curriculum,         have not been brought about by any Govern-",15
"accepted by the Victorian Government,           ment procrastination, but to answer the",15
involving the increase of classroom hours       honourable senator's question I will have to,15
" from 400 to 1,600, an increase of              seek information from the Australian Wool",15
300 per cent7 Is the Minister aware that         Board. I will do that through the Minister,15
the private hospital schools of nursing in      for Primary Industry. When I have the,15
" Victoria are at the Mercy Hospital,            information I will let the honourable sena-",15
" Bethesda, the Sacred Heart and Epworth         tor know.",15
 Hospitals of Melbourne and St John of,15
" God Hospital, Ballarat? Is the Minister               'OUR MAN IN CANBERRA'",15
aware that these hospitals are all church,15
"run. non-profit making surgical hospitals?         Senator      CARRICK-M y           question,",15
Is the Minister aware that the tremendous       which is directed to the Minister represent-,15
"increase in the costs brought about by the      ing the Postmaster-General, relates to the",15
increased classroom hours has compelled        Australian Broadcasting Commission's tele-,15
the hospitals concerned to consider closing    vision production entitled 'Our Man in,15
"their nursing schools to avoid ruining the     Canberra'. Firstly, has the Minister's atten-",15
hospitals financially? Will the Minister        tion been drawn to reported criticism by the,15
confer with his State counterpart on the       Australian Labor Party that the ABC sus-,15
matter and consider whether special finan-    pended the series on receiving legal advice,15
cial assistance should be made to meet          that it infringes section 116(1.) of the,15
" this emergency?                               Broadcasting and Television Act, which",15
"                                               prohibits political dramatisation? Secondly,",15
    Senator GREENWOOD- I am not aware          was not the provision prohibiting political,15
of all the details to which the honourable     dramatisation inserted in the Act by the,15
"senator has referred, although I am very        Chifley Labor Government in 1948?",15
much aware of the situation he has men-           Senator GREENWOOD- I am aware,15
tioned concerning the particular hospitals     that at least one prominent member of the,15
and the role that they perform in training     Australian Labor Party has vigorously,15
"nurses throughout the State of Victoria. As    criticised the Government and, quite",15
"to whether the solution is a matter of         obviously from my knowledge, criticised it",15
financial assistance from the Commonwealth     without any appreciation of the facts of,15
to be undertaken through the Common-          the matter. The simple facts are that the,15
wealth-Stale Health Ministers conference or    Australian Broadcasting Commission has,15
"whether if financial assistance is involved it decided, because of the provisions of section",15
is a matter for general State administration   116(2.) of the Broadcasting and Television,15
"to be effected by approaches directly to the   Act, that this projected series would be in",15
"Prime Minister, 1 am unable to say. Having     contravention of that sub-section. The",15
regard lo the problem which the honourable     Commission has decided to proceed no,15
"senator has raised, I will arrange for the     further with the planned series. It is a fact",15
Acting Minister for Health to be appraised     that this provision was introduced with,15
of the honourable senator's question and his   regard to broadcasting by the Labor Gov-,15
concern as soon as possible with a view to     ernment in 1948. If it be that the Aus-,15
my colleague taking such action as he con-    tralian Labor Party is seeking to criticise,15
siders appropriate.                            this Government because of the existence,15
,15
"of a provision such as that, it ought to                  VIETNAMESE ORPHANS",16
look into its own history because it was            Senator MULVIHILL- I direct a ques-,16
the Labor Government which introduced            tion to the Minister representing the Minis-,16
"the provision originally in 1948.               ter for Immigration. How does, he reconcile",16
                                                the statements of the Victorian Minister for,16
"             PHYSICAL FITNESS                   Social Welfare, Mr Smith, on. the Viet-",16
   Senator MCAULIFFE- I address a quesnamese orphans adoption issue with the,16
tion to the Minister representing the Acting earlier statement of the Minister for,16
Minister for Health. Is the Minister aware Immigration that in all such cases the,16
 that Dr Reader of the National Heart Founinitiative had to come from the States?,16
"dation and Dr Willee, Director of Physical Secondly, can the Minister ascertain",16
"Education at the University of Melbourne, also why my general complaint, voiced",16
 have declared that Australian over-16-yearover 2 years ago at a Citizenship Con-,16
" olds are less fit than their American countervention, that the introduction of a uni-",16
 parts who are considered to be the most form adoption law was essential has not,16
 unfit race of people in the world? Is he also been followed through by the Minister?,16
aware that these gentlemen claim that this,16
" unfitness has produced a new illness, suffer-     Senator GREENWOOD- I am not sure",16
ers of which are said to be hypokinetic of precisely what statement made by the,16
because they do so little exercise that they Victorian Minister for Social Welfare the,16
cannot keep their bodies functioning? What honourable senator has in mind. Equally I,16
urgent action does the Minister propose to am not sure what particular statement or,16
take to give greater emphasis to physical action of thc Commonwealth Minister he,16
education in schools in view of these alarmfeels has to be reconciled.,16
ing claims?,16
                                                    Senator Mulvihill-Th e last answer you,16
"   Senator GREENWOOD- I am unable, gave me on this subject.",16
"from my own knowledge, to confirm that I",16
am aware of the allegations to which the            Senator GREENWOOD-Th e honour-,16
honourable senator has referred. I think that able senator has a better recollection than,16
"in the circumstances all I can do is convey I . However, I understand that there was a",16
the sentiments expressed by Senator statement made in the 'Canberra Times',16
"MCAuliffe to the Acting Minister for Health this morning, attributed to the Victorian",16
"for him to consider and to make such resMinister for Social Welfare, that the Vic-",16
ponse as he deems proper.                       torian and Commonwealth Ministers would,16
                                                be meeting in Brisbane next Monday to,16
           PORT PIRIE AIRPORT                   examine the issue of overseas adoptions. I,16
"   Senator DAVIDSON-M y question, think the position under the State laws is",16
which is directed to the Minister for Civil that for an adoption which occurs overseas,16
"Aviation, refers to the airport at Port Pirie to be recognised in any of the States of",16
"in South Australia. Has he any information the Commonwealth, the parents who are",16
"on the results of the recent conversations, adopting must be overseas at the time the",16
"about which I have read, between officers of adoption occurs, and comparably, if an",16
the Department of Civil Aviation and muniadoption is to be recognised in a State of,16
"cipal authorities at Port Pirie in South Austhe Commonwealth, both the parents and",16
tralia concerning the future use of the airthe child who is to be adopted have to be,16
port there?                                     resident in the State in which the adoption,16
"                                                is to be recognised. That position, of course,",16
   Senator COTTON-Thi s matter was has been well acknowledged over the years.,16
reported to me as concerning light aircraft,16
flying activities at Port Pirie and involving       In the current case relating to the young,16
some problems of couch grass on the runVietnamese children the position is that the,16
ways. Discussions between the Department Minister for Immigration had taken the,16
of Civil Aviation and the local authorities view that they ought not to be admitted,16
having been conducted. I understand that or could not be admitted into Australia,16
the problem has been resolved and that until he was satisfied that proper steps were,16
there is nothing further to worry about. being taken to maintain their welfare in,16
"This is what I am told.                         Australia, and that required the consent or",16
,16
some indication of likely consent from the     honourable senator that this matter is known,17
State authorities that an adoption would       to the Australian Government which is,17
be recognised. As the Minister indicated in    pressing its own view upon those involved.,17
"his statement yesterday, the children are",17
"here, and while the matters relating to                     EYRE HIGHWAY",17
their adoption are being carried through in,17
"the States they may remain here.                  Senator BISHOP-M y question, ad-",17
                                               dressed to the Minister representing the,17
"                                               Minister for Shipping and Transport, fol-",17
EUROPEAN ECONOMIC COMMUNITY lows other questions during this session,17
   Senator VVEBSTER- I direct my quesrelating to Commonwealth assistance to,17
tion to the Minister representing the Miniscomplete the bituminising of the Eyre,17
ter for Trade and Industry. Is the Minister Highway. Has the Minister's attention been,17
aware of the current practice toy governdrawn to the continuing number of serious,17
ments of nations within the European accidents on this portion of the Eyre,17
Economic Community trade bloc to pay Highway since the most recent proposal by,17
"what is called frontier price adjustments the South Australian Premier, in February",17
" to exporters of certain agricultural prothis year, which has been stated to be",17
ducts? Is it a fact that this practice is conunder consideration? Is the Minister able,17
trary to every international trade agreeto give us any information about any fur-,17
ment? Is it a fact that countries belonging ther discussions between the Common-,17
to the EEC instituted this price adjustment wealth and the State on this question and,17
to be paid to exporters of rural products whether this would indicate that it is pos-,17
in order to compensate them for revaluasible for the Commonwealth to come to,17
tion of their own currencies? What action some arrangement to finish the project?,17
has the Australian Government in mind to          Senator COTTON-Th e honourable,17
offset this and avoid Australian industries senator accurately refers to the many ques-,17
 being eliminated from third countries tions and answers on this subject in this,17
 where they have to compete with the sessional period. I refer him to the Hansard,17
EEC?                                           of the House of Representatives on Thurs-,17
                                               day of last week where it is reported that a,17
   The     PRESIDENT-Order l Senator member of that place asked a detailed ques-,17
"Cotton, this is a highly technical question. tion about the Stuart Highway in reply",17
Is it within your competence as the Ministo which Mr Nixon gave a detailed answer.,17
ter representing the Minister for Trade and I think that it refers specifically to the Stuart,17
Industry to answer the question?               and not the Sturt Highway but the general,17
    Senator COTTON-Yes . I shall ans-         principles involved in the problem are the,17
wer it briefly. This is part of the general same. The number of accidents on the,17
"problem of the Community as a whole. It highway, the upgrading of the highway and",17
"is a closed area in so many ways, as the the concentration of interstate traffic on the",17
honourable senator would understand. It highway have all been mentioned in this,17
has an agricultural surplus problem. I am place and I have referred them to the re-,17
quite sure that what the honourable senasponsible Minister. This week before we lift,17
tor is referring to is its method of seeking I shall seek from the Minister any further,17
to overcome this part of its export proinformation which may aid the honourable,17
 gramme under some kind of preferred senator.,17
arrangement. As the honourable senator,17
"knows, Dr Sicco Mansholt has been in Aus-             OVERSEAS INVESTMENT",17
tralia discussing these general matters with      Senator MURPHY-M y question is,17
the Australian Government. Our own Mindirected to the Minister representing the,17
ister has been involved in discussions overTreasurer. I refer to the practice of Austra-,17
"seas on this particular problem, amongst lian subsidiaries of overseas companies",17
many others that flow out of the Economic which each year transfer large sums of,17
Community arrangements. Officials are inmoney to the parent company for what are,17
volved in discussions on these particular euphemistically called technical services;,17
subjects from time to time. Beyond that thereby reducing their Australian profits and,17
I do not want to go except to advise the avoiding Australian tax. I refer particularly,17
,17
to Fibremakers Ltd which transmits to its         Senator GREENWOOD- I am sure that,18
overseas parent a sum in excess of Sim a       the Postmaster-General is aware of the,18
"year in this way, which could otherwise be     general prohibition in the Post and Tele-",18
used to increase Australian wages. Will the    graph Act to which the honourable senator,18
"Minister tell me whether this practice is      has referred. Whether he is aware, as the",18
"consistent with the Government's policy on     honourable senator has mentioned, that it is",18
overseas ownership and investment? Is the      being advertismg that commodities may be,18
"Government prepared to amend the iaw to        delivered through the post, I am unable to",18
require foreign owned companies to publish     say. I think the appropriate course is for me,18
in their reports details of all such           to refer the honourable senator's question to,18
remittances?                                   the Postmaster-General. I suggest that if the,18
                                               honourable senator wishes to pursue the,18
    Senator COTTON-This question is a matter further he might supply some prima,18
compound of information. It is specific in facie indication on which of the publishers,18
"one particular, and that is in relation to the are prepared to utilise the post in this way.",18
"company Fibremakers Ltd, but it is general",18
in its broad application. I am not able to,18
give an accurate answer without having                FRENCH NUCLEAR TESTS,18
before me a range of balance sheets of com-      Senator WRIEDT- I ask the Minister,18
panies with Australian subsidiaries. One representing the Minister for Foreign,18
can observe in general principle that if it Affairs whether he is aware of a statement,18
is proper for overseas companies to engage issued at the week-end by the French,18
 in development and investment in this counMinister for Overseas Territories in which,18
try-w e have seen fit to allow that to haphe stated that the impending French nuclear,18
pen-i t is equally proper to allow them to tests in the Pacific would be. useful for the,18
make some arrangements for the transdefence of the. Pacific region against pos-,18
mission of their profits to the home base. sible Chinese threats and thait 'Australia,18
This is not unusual. I think that in the now seemed convinced of this'. Does this,18
years which lie ahead of us we will be mean a tacit acceptance by the Australian,18
" investing in other countries and we will want Government of the tests? If not, will the",18
the same principle to be applied to us. All Government convey to the French Govern-,18
I can do to aid the honourable senator is to ment its concern that any such statement,18
obtain from the department a specific ansimplying Australia's acceptance of the test,18
 wer to the particular point raised which I should have been issued by the French,18
 think is related to the transmission of part Minister?,18
 of revenue back to base. The honourable,18
 senator is concerned that this sum of money      Senator WRIGHT- I noticed the state-,18
 may be in excess of profits thereby involving ment to which the honourable senator,18
 a reduction in Australian company tax referred. The Australian Government has in,18
 liability in place of dividend. I cannot be the past consistently expressed its opposition,18
 any more specific than could the honourable to the conduct of atmospheric nuclear tests,18
 senator but I shall do what I can to help by France in the Pacific area. The Govern-,18
 the honourable senator.                        ment's opposition is based on the belief,18
"                                                that the partial nuclear test, ban to which",18
    -THE LITTLE RED SCHOOLBOOK'                 Australia is a party should be universally,18
    Senator LITTLE-I s the Minister repre-     applied  and accepted and cm Australia's,18
 senting the Postmaster-General aware that shared concern with the people of the,18
 shops in Melbourne are displaying notices Pacific over the holding of atmospheric,18
 advising that the payment of $1.75 will tests in the region. Australia has made clear,18
 ensure that 'The Little Red Schoolbook' will its opposition to the French Government,18
 be delivered by post in spite of the court on numerous occasions. As recently as 29th,18
 decision declaring that publication obscene? March an official protest note was delivered,18
 Does the Postmaster-General propose to to the French Embassy ih Canberra and a,18
 take action under section 107 of the Post public statement was issued by the Minister,18
" and Telegraph Act to prosecute those using for Foreign Affairs. On 9th May, in",18
                                                                            -,18
" the postal services to evade the law by response to a question in another place, the",18
 sending through the post obscene books Minister for Foreign Affairs reiterated the,18
  which are otherwise unsalable?                Government's opposition to this proposal.,18
,18
          QANTAS AIRWAYS LTD                      endeavour to get some information for the,19
     Senator WOOD-Ha s the Minister for            honourable senator and will let him have it,19
 Civil Aviation seen a statement in the Press      as soon as possible.,19
  to the effect that Qantas Airways Ltd is,19
 about to initiate a low fare between Aus-            GENERAL MOTORS-HOLDEN'S,19
" tralia, Hong Kong, Japan and other South                           PTY LTD",19
 East Asian countries? Can the Minister tell          Senator WHEELDON- I ask the Minis-,19
 the Senate whether there is any truth in          ter representing the Minister for Trade and,19
"  this statement and, if there is, can he give     Industry: Will the Government take action",19
 honourable senators any information relat-       to find jobs for those workers who may,19
 ing to the proposal.                              become unemployed as a result of the,19
                                                  proposal by General Motors-Holden's Pty,19
"     Senator COTTON-A t an earlier stage in Ltd to close its plant at Mosman Park,",19
 this session I referred to the initiatives that Western Australia?,19
 Qantas has been taking on low fares in,19
 international flying. I referred to the suc-        Senator COTTON-Thi s is possibly a,19
 cessful ones between Australia and the matter for the Department of Labour and,19
 United Kingdom and the European conNational Service. Equally it would be of,19
" tinent. Proposals for low fares on these sersome interest, I am quite sure, to the State",19
 vices went through some difficulty but the Government of Western Australia. To the,19
 problems are now firmly resolved and the extent that it affects the Department of,19
 services established. We in Australia can Trade and Industry I shall refer it to that,19
 properly take the credit for these initiatives. Department for its comment.,19
 It is equally true that Qantas has been try-,19
 ing to develop this sort of proposal for              AUSTRALIAN NATIONAL LINE,19
" other areas, one being to the north of Aus-        Senator O'BYRNE-I s the Minister rep-",19
 tralia and to the points stated by the honresenting the Minister for Shipping and,19
 ourable senator. This work is not yet Transport aware that severe criticism is,19
 concluded but when it is I will be happy to being levelled at the Australian National,19
 say so. The general position the honourable Line because of the deterioration in the,19
 senator refers to is true. We are seeking as standard of comfort of tourists visiting,19
 far as possible to broaden the travel opporTasmania caused by the substitution of,19
 tunities both from and to this country.          the 'Bass Trader' for the 'Empress of Aus-,19
                                                  tralia' on the Sydney-Hobart run? Will ihe,19
                                                  Minister seek an investigation into the,19
     TASMANIAN FRUIT CANNING                      allegation that the Australian National Liue,19
                 COMPANIES                        is purposely lowering the standard of tourist,19
    Senator TOWNLEY-Wil l the Minister service to Tasmania on its ship in order,19
representing the Minister for Primary to get out of the passenger carrying business,19
Industry say whether the Government proand concentrate on the more profitable,19
poses to give assistance to the Tasmanian freight transport trade?,19
" fruit canning companies? If so, does he",19
have any idea when? If a reply is not avail-        Senator COTTON- I am aware of none,19
"able will the Minister endeavour to obtain of those things, but I shall direct that ques-",19
"the information before the Senate concludes tion, with all its implications, to the Min-",19
this session?                                     ister for Shipping and Transport and his,19
                                                  Department to see whether anything can,19
    Senator DRAKE-BROCKMAN - The be found out about it.,19
honourable senator asked me a question,19
along similar lines late last week and I sug-                    TELEVISION,19
gested that he put is on notice. It it my            Senator DOUGLAS MCCLELLAND-,19
understanding that the State Ministers for My question is directed to the Attorney-,19
"Agriculture, together with the Minister for General in his dual role as Attorney-",19
"Primary Industry, have put forward a plan General and Minister representing the",19
of assistance and the Commonwealth is Postmaster-General. It relates to the,19
studying it as the present time. In relation question I asked him on Friday and to,19
"to the latter part of the question, I will the question Senator Carrick asked him this",19
,19
afternoon. Was the Attorney-General or          as far as I am concerned no advice has,20
his Department consulted by the Australian      been given recently. As to the broader,20
Broadcasting Commission in any way as to        questions relating to the Postmaster-General,20
whether the programme 'Our Man in Can-         I think the nature of the questions asked,20
berra' breached section 116(2.) of the          is such that they ought properly to go,20
"Broadcasting and Television Act? Was that       on notice, together with the honourable",20
section written into the Act by the Chifley     senator's question of last Friday so that an,20
Labor Government as a result of the 'John       answer can be given to them by the re-,20
Austral' series of radio broadcasts which       sponsible Minister.,20
 were dramatisations of political matters,20
deliberately connected with an election and                     TELEVISION,20
deliberately designed to influence the results      Senator MILLINER- I direct a question,20
of a Federal election? Is the programme         to the Minister representing the Postmaster-,20
'Our Man in Canberra' a comedy or a             General. The Postmaster-General               is,20
satirical programme designed for entertain-    reported to have stated that there was no,20
ment purposes and not designed for the          doubt that some areas of poor reception,20
 purpose of deliberately influencing the result would have even greater problems when,20
 of an election? As the Commission has          colour television was introduced than they,20
 decided that the programme is in breach of     do now with black and white reception.,20
"the section, can the Minister say whether it    Will the Minister publicise the areas he",20
is true that some commercial stations are       believes will be so affected so that prospec-,20
showing interest in the purchase of the         tive owners of colour television sets will be,20
"programme? Finally, can the Minister            aware of the difficulties they may",20
"explain why, on the one hand, the ABC is         encounter?",20
adopting an apparent literal interpretation         Senator GREENWOOD- I am not aware,20
of this section of the Act towards the pro-    of whether the Postmaster-General has,20
gramme which employs Australian actors          made the statement which the honourable,20
"and which is written by an Australian while,    senator suggests he has made. 1 certainly",20
"on the other hand, commercial television        recall reading in the Press of yesterday or",20
stations apparently are allowed to write        today a suggestion that the eventuality which,20
their own law so far as the replay of foot-    concerns him may arise. I do not recall,20
ball matches on Sunday mornings is con-        the source of that information. I also recall,20
cerned?                                         reading in the same news item that mention,20
    The PRESIDENT-Order ! Before I call         was being made of this fact so that appro-,20
the Attorney-General I wish to give him the     priate steps could be taken before the intro-,20
option of deciding which hat he will wear.      duction of colour television to ensure that,20
    Senator GREENWOOD-Insofa r as I              there will be adequate reception in due,20
can answer in my role as Attorney-General       course. Apart from believing that the,20
"I shall do so and indicate that the other       Postmaster-General, simply because he runs",20
"matters ought to be put on notice. With          an efficient department, is alert to all these",20
tegard to events relating to this project of    matters and that action will be taken to,20
"the Australian Broadcasting Commission, I        investigate them, I do not think that I can",20
"have not been consulted by the Postmaster-     advance the matter any further. However,",20
General or by any person connected with         I will arrange for the Postmaster-General,20
" the ABC and, to the best of my knowledge,      to be made aware of the honourable",20
no-one in my Department was asked to            senator's question. If the Postmaster-,20
give any advice with respect to it. Section     General wants to add anything to what I,20
" 116(2.), the provision which prohibits the     have said, I am sure that he will do so.",20
 broadcasting or televising of any matter,20
"which dramatises current political events,                  GREEK MARRIAGES",20
 is a section upon which advice was sought          Senator MURPHY-M y question is,20
- I forget whether it was by the Com-          directed to the Minister representing the,20
mission or by the Australian Broadcasting       Minister for Foreign Affairs. Will the Gov-,20
Control Board-a t some time in the past         ernment take action to prevent the embar-,20
and a general interpretation of that section    rassment and humiliation to which Aus-,20
was given. I am aware that that inter-         tralian citizens of Greek descent are being,20
pretation was given. All I can say is that      subjected by the conduct of officials of the,20
,20
Greek Government in this country and                Senator GREENWOOD- I am at a loss,21
action in Greece itself suggesting that those    to appreciate precisely about what the,21
of Greek descent who marry in Australia          honourable senator is concerned. In the,21
in other than a particular church are enter-    light of the language in which the question,21
ing into invalid marriages the children of       is couched I do not think I can give an,21
"which will be illegitimate, thereby reflecting   answer which would be of any assistance.",21
upon the marriages which are conducted           In view of my comment the honourable,21
either by ministers who are authorised           senator may wish to re-word his question,21
celebrants of the Autocephalic Church or         and put it on the notice paper or otherwise,21
registry office officials?                       seek the information from me.,21
   Senator WRIGHT- I abstain from any,21
comment at the moment on the Leader of            CONCILIATION AND ARBITRATION,21
the Opposition's question other than to                         COMMISSION,21
assure him that the matter will be examined.        Senator CAVANAGH- I ask the Minis-,21
                                                ter representing the Minister for Labour,21
                                                 and National Service: In view of the state-,21
                   WHEAT                         ment of the Attorney-General on the diffi-,21
   Senator POYSER-M y question is                culties of filling vacancies for industrial,21
directed to the Minister representing the        commissioners as reported by Sir Richard,21
"Minister for Primary Industry. Can he            Kirby in 1970, what efforts have been made",21
advise the Senate as to what is the wheat        by the Department of Labour and National,21
production quota for the year 1972-73? Can       Service since August 1970 to fill the vacan-,21
he indicate whether it is anticipated that this  cies? Were public advertisements placed for,21
"quota will be reached by that season's pro-     applicants? If so, in which media of infor-",21
"duction? If it will not be reached, what will    mation were they inserted? Over the period",21
be the position of those growers who now         of 2 years have any applications been re-,21
have over-quota wheat in storage? Will the      ceived for appointment as commissioner,21
over-quota wheat be used to make up any          which have been unsuccessful? In view of,21
leeway in the production by which the           the difficulties in attracting suitable people,21
"1972-73 crop falls short of the quota?          at the present salary level, as stated during",21
                                                the debate on the Conciliation and Arbitra-,21
"   Senator     DRAKE-BROCKMAN-Th e              tion Bill, will the Conciliation and Arbitra-",21
honourable senator's question is a fairly all-,21
embracing one because it involves the           tion Commission in the immediate future,21
