text,pageNumbers
,13
Airlines. The. annual report of the Depart-   obtain an answer. I said this after the hon-,14
ment has been tabled. I will see what fur-    ourable senator had cleared up the first,14
ther acticn I can take in relation to the      question he asked. My answer still stands.,14
second part of the undertaking that I gave     I will obtain the information that the hon-,14
to the honourable senator and will advise      ourable senator requires.,14
him as soon as possible.,14
                                                     UNIVERSITY OF TASMANIA,14
   Senator DAVIDSON-M y question is,14
directed to the Minister representing the         Senator RAE-My question is directed,14
Minister for Civil Aviation. It refers to      to the Minister representing the Minister,14
a reported statement by an American            for Education and Science. I ask: Has any,14
tourist blaming Qantas Airways Ltd for         consideration been given to a request made,14
"sabotaging a proposed charter flight from      by me some weeks ago that $25,000 be",14
the United States of America by 150            made available to the University of Tas-,14
people. Can the Minister say whether           mania to enable it to introduce a limited,14
Qantas receives many applications for          external studies division? Is there auy pros-,14
charter flights of this kind? Is it able to    pect of an early grant being made available,14
handle all such applications? Is the policy    so that such a course may be introduced,14
of firstly offering charter bookings to the    in 1969?,14
flag carrier of the nation one of the Aus-       Senator WRIGHT- I wish to acknow-,14
"tralian Government alone or of the Inter-     ledge the keen, interest that the honourable",14
national Air Transport Association? Is there   senator has taken in the establishment of a,14
any way in whicb this policy can be liberal-  university external studies facility in Tas-,14
ised so that more groups of young people       mania. The matter is under consideration,14
will have the opportunity of visiting Aus-    by the Government and I am unable to give,14
tralia at cheaper rates?                       any information about it at this stage.,14
   Senator SCOTT-I t is well known that,14
the charter nights provided by the various INTERNATIONAL CONFERENCE ON,14
companies are increasing as the tourist trade              HUMAN RIGHTS,14
throughout the world increases. The hon-         Senator MURPHY- I refer the Minister,14
ourable senator has asked a very detailed representing the Minister for External,14
question which will require a considerable Affairs to the report of the leader of the,14
degree of attention and thought by the delegation which attended the International,14
"Minister concerned. Therefore, I ask the Conference on Human Rights at Teheran",14
honourable senator to put his question on earlier this year. I understand that the,14
notice.                                        report has been in existence for some time.,14
                                               I ask: Why has the report not been tabled?,14
      ROSE BAY FLYING BOAT BASE                Could steps be taken to table the report of,14
                                               the leader of the delegation to the Inter-,14
   Senator MULVIHILL- I direct a ques-,14
tion to the Minister representing the Minister national Conference on Human Rights well,14
for Civil Aviation. By way of preface I before the end of this year so that - it may,14
refer to an answer that he gave to me on be discussed?,14
25 th September 1968 when he said that            Senator ANDERSON- I will seek the in-,14
he had no knowledge of any representations formation requested by the Leader of the,14
by the Woollahra Council in Sydney to Opposition and will inform him as quickly,14
obtain the present Rose Bay flying boat base as I can of the background to the tabling,14
for recreational purposes. I now ask: In view or production of the report.,14
of the repeated Press comments by alder-,14
men of tbe Woollahra Council that dis-                   SCHOOL LIBRARIES,14
"cussions have taken place, does the Minister",14
stand by his earlier answer?                      Senator  LAUGHT-Ca n the Minister,14
                                               representing the Minister for Education and,14
   Senator SCOTT- I distinctly remember Science indicate what stage has been,14
that that question and a further question reached in the Government's plans to assist,14
were asked by the honourable senator and school libraries? When are legislation and,14
that I said I would place the matter before the payments flowing from such legislation,14
the Minister for Civil Aviation in order to expected?,14
,14
   Senator WRIGHT- I am searching my                               PEAS,15
memory because this matter has been under         Senator LILLICO-I s the Minister rep-,15
consideration this week. The precise stage     resenting the Minister for Trade and Indus-,15
to which the legislation has developed does   try aware that a deputation of pea growers,15
not clearly come to my mind. I shall ascer-  is to meet their New Zealand counterparts,15
tain the facts and advise my colleague.       some time this month in New Zealand with,15
                                              a view to determining a reasonable quota,15
                                              of imports of peas from New Zealand into,15
HOSPITAL AND MEDICAL BENEFITS               this country? Does the Minister know,15
                   FUNDS                      whether the New Zealand representatives,15
"   Senator MCCLELLAND-Ha s the Minis-        have the blessing of their Government, or",15
"ler representing the Minister for Health      are acting entirely on an unofficial basis,",15
seen a statement attributed in the Press to    thus weakening the importance of any,15
the New South Wales Minister for Health        decisions that may be reached?,15
when speaking at a meeting of the New,15
South Wales Hospitals Association? The            Senator ANDERSON- J am not aware,15
Minister is reported to have said that the     of the background to the meeting of groups,15
Federal Government is not facing up to         from Australia and New Zealand which was,15
"its responsibility to provide sufficient       referred to by the honourable senator,",15
finance to the States for hospital purposes   although I gather the impression that the,15
"and that he. the New South Wales Minister,    meetings would have stemmed, if not wholly",15
"did not know how much longer the Federal      then in part, from questions in relation",15
Government could deny its national re-        to the industry in Australia which were,15
                                              asked by the honourable senator and others,15
sponsibility. Has the Minister also seen a,15
                                               in this place. The status of this meeting is,15
report that the health insurance funds will,15
"                                              not known to me. However, I shall seek",15
be requesting the Commonwealth Govern-,15
                                               the information and provide the honour-,15
ment to allow them substantially to uplift    able senator with an answer.,15
contributions paid by health insurers in,15
order that they will be able to meet,15
increased hospital costs recently imposed,15
                                                                 SUGAR,15
upon them by the States? Because such a,15
large section of the Australian community         Senator    KEEFFE-M y question is,15
either cannot afford the existing costs of    directed to the Minister representing the,15
"voluntary health insurance, or if they can.    Minister for Primary Industry. Can he",15
"are very much under-insured, will the          inform the Parliament whether any pro-",15
Government give close attention to the        gress has been made in securing increased,15
remarks of the New South Wales Minister       markets for Australian sugar? Also can he,15
and take steps to face up to its responsi-   inform me whether there is any truth in,15
"bility adequately to provide for proper hos- the rumour that more than 300,000 tons",15
                                              of cane will remain in the Queensland,15
pitalisation of Australian citizens?,15
                                              fields this season because of the inability of,15
                                               the Commonwealth to secure adequate,15
   Senator Dame ANNABELLE RANKI N             markets?,15
- 1 have seen a Press report similar to the,15
one-i f not actually the one-referre d to by      Senator MCKELLAR- I am not in a,15
thc honourable senator. 1 think that the      position to supply the information sought,15
"Federal Government, through the comments      by the honourable senator, but I differ",15
                                              from him when he refers to the inability,15
made by the Minister for Health and the,15
                                              of the Commonwealth Government to,15
"statements included in the Budget speech,     obtain markets. I remind him that this",15
and through the setting up of an expert       Government has done its utmost to assist,15
"committee of inquiry on hospital and          those growing sugar and, wherever possible,",15
"medical insurance, has shown its very real     to open new markets. The honourable",15
"concern for people who are ill, and its very  senator is well aware that in the past few",15
"real acceptance of responsibility towards     weeks there have been talks overseas, the",15
them. 1 am quite certain that the Minister    purpose of which has been to get a sugar,15
for Health has noted the remarks to which     agreement which will be satisfactory to,15
the honourable senator has referred.          Australian growers. I shall refer the other,15
,15
"aspects of his question to the Minister for   taries? After this exercise, will he then seek",16
Primary Industry and see whether he can       their opinion as to the advisibility of,16
provide an answer.                            appointing someone with a clear and un-,16
                                              complicated mind to simplify the placing,16
     MELBOURNE UNDERGROUND                    of frequently used telephone numbers? Will,16
                  RAILWAY                     he suggest to such an appointee that on,16
                                              page 1 of the telephone book there be,16
"   Senator GREENWOOD-M y question is          listed such numbers as trunk lines, tele-",16
"directed to the Minister representing the     grams, fire brigade, police, ambulance and",16
Prime Minister. Has the Prime Minister        public hospitals-eve n the Postmaster-,16
given consideration to a request from the     General's Department-thu s eliminating,16
Premier of Victoria for Commonwealth          the need to spend frustrating minutes going,16
financial assistance to enable Melbourne to   from page to page reading hundreds of,16
have an underground railway to assist in      words before these emergency numbers can,16
relieving Melbourne's growing traffic pro-   be located?,16
blems and to increase the utility and,16
efficiency of the railway system in the           Senator Dame ANNABELLE RANKIN,16
metropolitan areas? Has the Premier           - I have noted the points made by the,16
requested a conference at which the Vic-     honourable senator and I shall convey them,16
torian case may be fully presented? Has       to the Postmaster-General.,16
the Prime Minister replied to the Premier?,16
"If so., what was his reply? If he has not                      SALES TAX",16
"replied, when will a reply be made?",16
                                                  Senator GEORGES- I direct to the,16
   Senator     ANDERSON- I        am not      Minister representing the Treasurer a ques-,16
"informed of the position, but in any case     tion which I relate to the answer that was",16
1 would suggest that any correspondence        given to a question which I placed on notice,16
which is primarily between a Prime Minister   concerning children's school stationery. Am,16
and a Premier of a sovereign State would      1 to understand that the sales tax officers,16
be confidential until such time as it had     cannot distinguish between a child's school,16
been agreed between them that it was to        pad and commercial stationery? Is the,16
be made public. That arrangement would         Minister not aware that the wholesaler and,16
be fundamental. However. I shall seek some     not the Tetailer collects the sales tax on,16
"general information and, if any is available,  stationery of this nature and that therefore",16
1 shall provide it to the honourable senator. the difficulty expressed in the answer does,16
                                              not exist? Is he aware that almost $2m is,16
          JOINT COAL BOARD                    collected each year from school children by,16
                                               means of this tax? As the total amount,16
   Senator ORMONDE- I direct a question       provided for secondary school scholarships,16
to the Minister representing the Minister     by the Commonwealth is approximately,16
"for National Development. When will the        $6m, does he consider it fair that school",16
report of the Joint Coal Board be available   children should provide one-third of this,16
for discussion in the Senate?                 amount?,16
   Senator SCOTT- I cannot answer this            Senator ANDERSON-Yesterda y I gave,16
"question, but I shall endeavour to find out   the honourable senator an answer received",16
"and make the information available to the     from the Treasurer to a question on notice,",16
honourable senator as soon as possible.       and the honourable senator has exercised his,16
                                              right to ask a series of supplementary ques-,16
        TELEPHONE DIRECTORY                   tions stemming from the answer that he,16
   Senator BUTTFIELD-M y question is          received. I think it would be better for him,16
directed to the Minister representing the      to put the questions on the notice paper and,16
Postmaster-General. Will the Minister ask     I shall have them dealt with by the Trea-,16
the Postmaster-General to request all his     surer in the context of the first question,16
ministerial colleagues to devote one day to   asked and the answer given.,16
looking up telephone numbers for themselves,16
in the telephone directory in any State or       HEARING AIDS FOR PENSIONERS,16
in Canberra so as to understand the diffi-       Senator LAWRIE-Wil l the Minister,16
culties experienced by those without secre-  representing the Minister for Health bring,16
,16
 to the attention of that Minister the fact that   me say that ihe questions unanswered are,17
 while office space has been acquired in          very few.,17
 Rockhampton for the pensioner hearing,17
 aid service no approval appears to have been             ROCKHAMPTON AIRPORT,17
"given for partitions, fittings, etc., and this is    Senator LAWRIE- I ask the Minister",17
 holding up the start of this worthy service?     representing the Minister for Civil Aviation,17
Will the Minister do all that is possible to      a question. With further reference to Ihe,17
"have an early start, made on this service to      answer given to me recently about exten-",17
pensioners at Rockhampton?                        sions to the main runway at the Rockhamp-,17
    Senator Dame ANNABELLE RANKI N ton Airport and thc delays being caused by,17
"-Bein g very conscious, as are other negotiations with the Rockhampton Golf",17
"honourable senators, of the importance of Club, will the Minister request the Minister",17
"this service to pensioners, I shall place for Civil Aviation to see whether an early",17
before my colleague the Minister for Health start could be made on this essential work,17
 the point raised by the honourable senator. even though negotiations with the Rock-,17
                                                  hampton Golf Club have not been finalised?,17
            COCKBURN SOUND,17
                                                     Senator SCOTT- I will take up ihe,17
    Senator WILLESEE-Ha s the Minister,17
                                                  matter raised by the honourable senator,17
 representing the Prime Minister received,17
                                                  with the Minister for Civil Aviation and,17
 a report on the feasibility tests at Cockburn obtain an answer to his question for hint.,17
"Sound? If he has, does he intend to make",17
a report to the Parliament?,17
                                                                    SUGAR,17
    Senator ANDERSON- I shall seek the               Senator KEEFFE-Wil l the Minister rep-,17
information from the Prime Minister.              resenting the Minister for Primary Industry,17
                                                  inform the Parliament of the price Japan,17
                      PEAS                        paid for Australian sugar last financial year,17
    Senator LILLICO-Furthe r to the quesand the price that will be paid for the por-,17
tion [ asked the Minister representing the tion of the Australian crop to be purchased,17
Minister for Trade and Industry concernby that country this year; or is the price still,17
ing a deputation to New Zealand regarding a closely guarded Government secret?,17
"pea imports into this country, if it has not",17
"already been done, will the Minister con-           Senator MCKELLAR-T o the best of my",17
tact the New Zealand Government with a knowledge there is no question of the price,17
view to having some official recognition by being a closely guarded secret. I do not,17
both Governments of the conference which know what it is. I am unable to give the,17
"is to take place, I think, during this month? honourable senator the information thai he",17
"                                                  requires about last year's price, but 1 will",17
    Senator ANDERSON-I f there is any ask the Minister for Primary Industry to,17
merit in the suggestion-a s well there may give me the information that he has avail-,17
be- I shall have it referred to the Minister able and I will provide it to the honourable,17
for Trade and Industry and get a reply.           senator.,17
      PARLIAMENTARY DRAFTING                                        ROADS,17
    Senator DEVITT-Ca n the Minister                 Senator LAUCKE-Ha s the attention of,17
representing the Attorney-General indicate        the Minister representing the Minister for,17
when I may expect a reply to a question           Shipping and Transport been drawn to,17
 I asked on 12th September concerning             statements made in Melbourne yesterday at,17
vacancies in the Parliamentary Draftsman's,17
                                                  the Australian Road Transport Federation,17
section of the Attorney-General's Depart-,17
                                                  conference to the effect that road taxes are,17
ment?,17
"                                                  an unfair, unreasonable and iniquitous",17
    Senator WRIGHT- A review of the               burden on road transport? Have discussions,17
questions awaiting answer was undertaken          been held between State Ministers for Trans-,17
yesterday and I have asked the Attorney-         port and the Commonwealth with a view to,17
General whether he can expedite answers           determining alternative means of raising,17
to that question and three or four other          funds for road maintenance throughout,17
questions that are his responsibility. Let        Auslralia?,17
,17
    Senator SCOTT- 1 noticed the newspaper                Senator SCOTT-Thi s question was,18
 report to which the honourable senator has           placed on the notice paper on 13th June. I,18
referred. I do not know whether any                   will see my colleague in another place and,18
 approach has been made to the Common-               ascertain whether an answer oan be,18
 wealth by the Federation or by the States            obtained as quickly as possible for the,18
 for different means of taxation to obtain            honourable senator.,18
 funds for the construction of roads; but 1,18
 know that we have the Commonwealth Aid                            SCHOOL LIBRARIES,18
 Roads Act which has been in opera-                      Senator       WRIGHT-Whe n               Senator,18
tion since about 1927 and which has                   Laught earlier asked me the stage of the,18
 been a very effective means of obtain-              Government's proposed legislation for the,18
ing money for the construction of roads               assistance of libraries I could not bring the,18
throughout the Commonwealth. Originally               matter precisely to mind. May I now,18
a specified amount of the petrol tax                  inform the honourable senator that the Bill,18
revenue collected by my Department                    to grant tinancial assistance to the States,18
was given to the Treasury and through                 for libraries was introduced into another,18
the Treasury to the State governments                 place on 25th September 1968. It provides,18
for the construction of roads. Now                    for $27m to be made available for this,18
 the revenue from the tax on fuel goes                purpose over the next 3 years. That Bill,18
straight into general revenue and under an            can be expected to come onto the Senate,18
agreement between the Commonwealth and                noiice paper at any time.,18
 the States money is made available from,18
 general revenue for a period of up to 5                                   SHIPPING,18
years to cover the expenditure of the States                           (Question No. 314),18
on Iheir roac! construction programmes. The               Senator KEEFFE asked the Minister,18
 reason why this change was made was that             representing the Minister for Primary ln-,18
under the old system no State knew from,18
"year to year exactly how much it would                dustry, upon notice:",18
"receive from the tax on fuel, whereas under              1. How many foreign vessels, within thc know-",18
"                                                      ledge ol"" the Government, are operating for fishing'",18
"the present, arrangement each State knows             or oilier purposes in Australian waters?",18
exactly what it will receive each year over              2. Where are Ihe vessels registered?,18
a period of 5 years.                                     3. How many of the vessels are operating as,18
                                                      joint Australian-foreign ventures?,18
                                                          Senator MCKELLAR-Th e Minister for,18
          NEW AND PERMANENT,18
            PARLIAMENT HOUSE                          Primary Industry has provided the following,18
                                                      answers to the honourable senator's ques-,18
    Senator POYSER-I n view of thc advice             tions:,18
that we have received gratis from twenty                 1. The number of foreign vessels operating in,18
 architects in relation to the site of thc new        Australian waters other than for fishing is very,18
"and permanent parliament house, I should              large and includes all the foreign vessels trading",18
like the Minister representing the Minister           with Australia and a number of vessels being used,18
"                                                      in oil exploration. However, except for the Japanese",18
for the Interior to tell me when 1 can                tuna longline vessels which visit Australian pons,18
expect to receive an answer to the follow-           the number of fishing vessels is relatively small. A,18
"ing question, which I put on the notice               number of Russian, Polish, Japanese, Formosan,",18
paper on 13th June:                                   Korean and Indonesian vessels are reported around,18
                                                      the Australian coast al various limes but as the,18
   1. Were difficulties encountered in establishing   majority of these vessels are operating on the high,18
suitable foundations in the building of the new       seas beyond Australian jurisdiction the number of,18
Treasury Offices in Canberra?                         vessels is not known.,18
   2. Was any additional expenditure required in         2. The vessels are registered in their own coun-,18
excess of tbe original estimated cost to provide      tries but the actual port of registry is unknown,18
"suitable foundations; if so, how much?                unless the vessels call at Australian ports.",18
                                                         3. There are four Australian-foreign fishing ven-,18
   3. For what purpose has drilling on this sile been tures each of which involves Japanese interests.,18
"constantly carried out over recent months, and        Three of these will operate from Darwin and the",18
what depth has been reached?                          fourth from Weipa. The venture operating from,18
   4. Have any surveys been made of other ai;cas      Weipa will use 2 Japanese vessels and the 3,18
"along the foreshore of Lake Burley Griffin, which     based on Darwin will operate a total of 30 vessels",18
indicate problems associated with the siting of       all of which are registered in Japan. All foreign,18
"other buildings, includmg the proposed new and        registered vessels and crews will have been replaced",18
permanent parliament house?                           within 5 years by Australian vessels and crews.,18
,18
"                CHOWILLA DAM                           receipt of any social service pension? I f not, when",19
"                  (Question No. 441)                   was such pension terminated, and on what",19
                                                      grounds?,19
    Senator BISHOP asked the Minister                    2. For how long was Mr Lesic in receipt of a,19
representing the Minister for National                social service pension?,19
" Development, upon notice:                                Senator Dame ANNABELLERANKI N",19
   Following a press report that the Minister for      -Th e Minister f or Social Services has sup-,19
 National Development stated in Adelaide on 28th,19
 August 1968 that technical reports so far showed      plied the following answer:,19
" that the proposed Dartmouth dam had at least             1. and 2. Except in special circumstances, it is",19
"similar benefits to those at Chowilla, will the       not the practice to divulge information regarding",19
 Minister inform the Senate as to progressive          whether or not a person is in receipt of a pension,19
technical reports and any other negotiations          or other benefit under the Social Services Act. The,19
involving the Chowilla dam project?                   Senator will realise that the Department makes,19
                                                      every effort to preserve the privacy to which it,19
    Senator      SCOTT-Th e         Minister      for believes that pensioners are entitled.,19
National Development has provided the,19
following reply:                                                    NUCLE AR WEAPONS,19
   The points raised in this question are dealt with                     (Question No. 516),19
 in detail in the 'Statement on Proposals for             Senator KEEFFE asked the Minister re-,19
 Further Storage on the River Murray' issued by,19
" the River Murray Commission in September 1968,        presenting the Prime Minister, upon notice:",19
copis of which were distributed to all honourable        Is Australia represented at the conference of,19
senators on 12th September. As a written answer        non-nuclear nations which is currently being held,19
" to this question would involve a lengthy reiteration at Geneva? If so, has the Australian delegation",19
"of the mformation contained in the statement, I       speaking or voting rights, or is it a delegation of",19
would refer the honourable senator to that            observers only?,19
document.,19
                                                          Senator ANDERSON - T h e Prime M i n -,19
                 GAS INDUSTRY                  ister has provided the following answer to,19
                  (Question No. 451)                  the honourable senator's question:,19
    Senator MURPHY (through Senator                      Australia was represented at this Conference by,19
"Cavanagh) asked the Minister representing             a delegation led by Sir Laurence Mclntyre, Deputy",19
"the Minister for National Development,                Secretary of the Department of External Affairs.",19
 upon notice:                                         The delegation had both speaking and voting,19
                                                      rights. Nuclear weapon states were invited to par-,19
    1. To what extent is the natural gas industry     ticipate in the conference with full rights except,19
of Australia owned or controlled by companies         the right to vote.,19
or persons other than persons resident in Aus-,19
tralia or companies owned or controlled by Aus-               MILITARY COURTS MARTIA L,19
tralian residents?,19
   2. Which are the principal companies or per-                          (Question No. 596),19
"sons, and what is the extent of their ownership           Senator MILLINER asked the Minister",19
"or control of (a) rights or leases, and (b) pro-     representing the Minister f o r the A r m y,",19
duction?,19
                                                      upon notice:,19
    Senator      SCOTT-Th e         Minister f o r       In view of the fact that a Courts Martial,19
National Development has supplied the Appeals Tribunal reversed the Court Martial deci-,19
"following answers:                                    sion   that Mr Len Newman, whilst serving as a",19
"                                                      gunner in Vietnam, be convicted of the charge of",19
   1. This question is identical to that which manslaughter of an officer in Vietnam ant) be,19
"appeared on Senate Notice Paper No. 15 of 18th sentenced to five years imprisonment, is it the",19
April 1967 to which an answer was provided in intention of the Minister to compensate Mr New-,19
"the Senate Hansard of 19th May 1967.                  man for loss of wages whilst imprisoned, and for",19
"   2. The only change in the interim has been the the anxiety, pain and suffering experienced by Mr",19
"acquisition by the Australian company, VAM Ltd, Newman, his wife, and family because of the",19
of 20% of the 30% interest in the Gidgcalpaapparently wrongful conviction?,19
Moomba natural gas fields previously held by,19
Delhi Australia Petroleum Ltd.                            Senator MCKELLAR-I t was the day,19
                                                      before yesterday that the honourable,19
               SOCIAL SERVICES                        senator asked this question. The Minister,19
                  (Question No. 499)                  for the Army has now provided the,19
    Senator MULVIHILL asked   the Minister    following answer:,19
"representing the Minister f o r        Social Ser-      Consequent upon the quashing of his conviction,",19
"vices, upon notice:                                   ex-Gunner Newman's full entitlement to pay and",19
                                                      allowances has been restored for the whole period,19
"   1. Is Tomislav Lesic, who was     involved in a    of his close arrest and subsequent imprisonment.",19
"bombing incident in Sydney several     years ago, in  Mr Newman and his wife are thereby entitled to",19
,19
"pay and allotments totalling over $2,300, of which   of Canberra. In arranging thc display in the",20
"more than $1,600 has already been paid, and thc      exhibition galleries special efforts have been taken",20
balance will be forwarded in the next few days.      lo provide a wide representation of the more,20
                                                     notable items in the Library's collection. The work,20
       HAROLD HOLT MEMORIAL                          of the Library and thc convenience of its users,20
                                                     would not permit tours of inspection of the book-,20
    Senator ANDERSON-O n 17 th Septemslacks or work and reading areas.,20
"ber Senator Rae asked me whether, irrespec-            Members of the general public may use the '",20
"tive of any memorial which may be erected general reference service and reading room,",20
"in Canberra, the Prime Minister would give newspaper reading room and map room. A",20
consideration to naming the new Vicwho             reader's ticket is required in the case of persons,20
                                                           wish to use a special reading room reserved,20
torian international airport the Melbourne for the study of rare manuscripts and books or,20
(Harold Holt) Airport to commemorate the the room set aside for students who are required,20
name of the late Prime Minister.                     to work in ihe Library for longer periods than,20
                                                     is usual and who find it convenient to have con-,20
    Among a number of other suggestions for tinuous use of a desk where thcy can leave their,20
"memorials to the late Prime Minister, the papers overnight. Ability to demonstrate a reason-",20
Government considered re-naming of the able                need for such facilities is ihe only qualifica-,20
                                                     tion necessary for a reader's ticket.,20
Tullamarine Airport. The Government took,20
the view that as his contribution was as a                    NEW AND PERMANENT,20
niember of the national Parliament and as                        PARLIAMEN T HOUSE,20
"a national leader, a memorial to Mr Holt",20
should be erected in the national capital.              The     PRESIDENT-Yesterda            y Senator,20
                                                     Keeffe asked me whether I considered a,20
                      LAMB                           letter from the Royal Australian Institute,20
"                                                      of Architects constituted a contempt, of",20
   Senator ANDERSON-O n Sth October,20
                                                      Parliament. My reply is that it is not for the,20
Senator Young asked me whether the big,20
                                                      President to rule on the question of whether,20
chain stores were the main importers of,20
                                                      a breach of privilege has been committed.,20
New Zealand lamb and for their percen-,20
                                                     That is a matter for the Senate.,20
tages of total imports. I wish to inform the,20
honourable senator that the Acting Minister                  PERSONAL EXPLANATION,20
for Trade and Industry has furnished me                  Senator CORMACK-b y leave- I wish,20
with the following information in reply:              to make a personal explanation. During,20
   It is not the policy of the Government to the adjournment debate last evening I took,20
divulge details of imports by individual companies,20
"which, of course, remain confidential to the part in a discussion about the siting of the",20
Government and to the importers concerned. 1 new parliament house. I referred particu-,20
"can say, however, from investigations carried out larly to Press reports of statements by the",20
by the Department of Trade and Industry that Royal Australian Institute of Architects and,20
the bulk of imports were made by ten main to a letter distributed by that organisation to,20
importers. In addition a number of other firms,20
imported small quantities.                           all honourable senators. Without departing in,20
                                                      any way from my fundamental objection,20
             NATIONAL LIBRA RY                    to the tone of the comments of that or-,20
    Senator ANDERSON-O n 29th August ganisation as reported in the Press and,20
Senator Rae asked that the Prime Minister indeed to certain aspects of the letter ad-,20
"consider making arrangements for as many dressed to honourable senators, I think that",20
as possible of the facilities of the National in the heat of the debate I may have,20
Library to be open at regular times for breached my own code of good manners,20
inspection by the general public. The Prime and therefore that of the Senate. I wish to,20
Minister has provided me with the followmake it clear that I do not reflect upon,20
ing answer to the honourable senator's the personal and professional integrity of,20
question:                                             any member of the National Capital,20
                                                     Development Commission or any member,20
   The Library is open al the following times:        of the Royal Australian Institute of Archi-,20
     Monday-Friday-9.3 0 a.m -lO p.m.                 tects.,20
     Saturday-9.3 0 a.m -4.45 p.m.,20
     Sunday-9.3 0 a.m -!2.30 p.m; 1.30 p.m-4.45                  LEAVE OF ABSENCE,20
        p.m.,20
                                                         Motion (by Senator O'Byrne)-b y leave,20
During those times members of the general public,20
may inspect the exhibition galleries and the theatre -agree d to:,20
and have access to the outside colonnade balcony        That leave of absence for 2 months be granted,20
overlooking Lake Burley Griffin with its fine views to Senator Dittmer on account of absence overseas.,20
,20
        ELECTORAL DIVISIONS OF                       to be successful a candidate who is a mem-,21
"                 QUEENSLAND                          ber of the Couniry Pany needs, in round",21
"             Proposed Redistribution                 figures, only about 6,000 votes and that a",21
                                                     member of the Liberal Parly is slightly,21
"    Debate resumed from 9 October (vide              worse off as he needs about 9,000 votes. But",21
page 1 153). on motion by Senator ScoW:              a member of the Australian Labor Party,21
   Thut the Senate approves of the redistribution    needs almost 14.000 voles before he can say,21
of the Stale of Queensland into Electoral Divisions  that he has won a seat. 1 wish to quote from,21
as proposed by Messrs. 1. F. Weise. E. F. Lane and,21
"E. Smith, Ihc Commissioners appointed for the        editorials that appeared in the Brisbane",21
"purpose of redistributing the said Slate into Divi- 'Courier-Mail', a newspaper that can hardly",21
"sions, in their Report laid before the Senate on the be regarded as a rabid supporter of the",21
"18th day of September, 1968, and that the names      Australian Labor Party and its policies. I",21
"of the Divisions suggested in thc Report, and indi-",21
