text,pageNumbers
tested in a manner which does not threaten      congress of deputies itself. Another is the,10
"the revenue and, therefore, have adverse        existing constitution, a Soviet document of",10
"macro-economic implications. Of course, the     limited post-Soviet era use. Congress deputies",10
"parliament often passes legislation which       were selected by the old apparatus, the Com-",10
"people threaten to challenge in the High        munist Party, and 90 per cent of them were",10
Court. We are proposing to introduce indus-    party members. The congress has rebuffed all,10
trial relations legislation that some of the    attempts by President Yeltsin to compromise,10
states wish to challenge in the High Court.     with it and rejected virtually all of his refonn,10
We are proposing to introduce Mabo legisla-    policies. It openly sought to wreck the Rus-,10
"tion, which some people might wish to chal-    sian government's responsible budget strategy",10
"lenge. Nevertheless, if it is the majority view by enlarging the deficit to 25 per cent of",10
"of the parliament that it should pass, then it  GOP.",10
"should pass, and the courts are the place to",10
                                                   The government believes that congress's,10
test it-not here.,10
                                                intransigence left President Yeltsin no option,10
                      Russia                    but to take decisive action to break an in-,10
                                                creasingly dangerous impasse. President,10
   Senator LOOSLEY -My question is,10
                                                Yeltsin has announced elections for a new,10
directed to the Acting Minister for Foreign,10
"                                                parliament from 11 to 12 December, to be",10
"Affairs, Senator Cook. I refer to the political",10
                                                followed by· presidential elections on 6 June,10
upheaval in the Russian federation over the,10
                                                next year. While his action may seem autocra-,10
"past week or so, in particular, disturbing",10
"                                                tic in style, its democratic content cannot be",10
reports at the weekend of continuing confron-,10
                                                gainsaid. By calling elections for a legitimate,10
tation in Moscow between the executive and,10
"                                                parliament, he. is strengthening democratic",10
legislative branches of the Russian govern-,10
                                                refonns and preparing the ground for a new,10
ment. What is the Australian government's,10
                                                stage of Russian transition.,10
assessment of President Yeltsin's action in,10
dissolving the Russian legislature and calling     I note that the finance ministers of the G7,10
parliamentary and presidential elections? states have added their voices to the broad,10
What are the consequences for the future of international support for President Yeltsin's,10
democratic refonn and economic liberalisation action. That support reflects the fact that the,10
in Russia? What view has the Australian fate of refonn in Russia is a global concern.,10
"government fonned of events?                    Russia retains 27,000 nuclear weapons. If",10
"                                                refonn goes wrong, global security could be",10
    Senator COOK-The confrontation bethreatened. The scale of challenge in trans-,10
 tween the executive and the legislature in fonning Russia· means the process will take,10
Russia should be seen against the background decades.,10
 of the historic transfonnation that is under,10
 way across the vast area that was the Soviet      Russian leaders face frightening dilemmas.,10
" bloc; for example, the building of an open     Too    much protection of the thousands of",10
" democratic society and a prosperous economy    value   subtracting factories means hyperflation,",10
 in Russia on the rubble of the Soviet system   and   too little risks unemployment on a scale,10
 is an. undertaking on an epic scale. It should guaranteeing popular revolt. So even in the,10
 also be borne in mind as a comparison with most optimistic scenario we are looking at,10
" other newly independent states, which highyears of continuing tension and tunnoil.",10
 lights how much President Yeltsin and his         It should be noted that Russia has the,10
 government have achieved in the mere two· richest resource endowment in the world. For,10
,10
"instance, it has about 40 per cent of the        nises that those two events that took place last",11
"world's recoverable reserves of natural gas.     weekend, which were attended by so many",11
"'fwo-thirds of Russia lies in Asia, close to     people, the major finals which led up to them",11
some of Australia's most important markets.      and the whole season of those two codes are,11
"So, whatever happens, Australia will not be      very important parts of Australian society and",11
immune to these consequences.                    are very important to hundreds of thousands-,11
"                                                 in fact, millions-of Australians.",11
                Budget 1993-94,11
"   Senator ALSTON-I refer the Minister               Notwithstanding the fact that, as Senator",11
"representing the Treasurer to the recent         Zakharov said, during the year four million",11
comment by the discredited present Treasurer     people attended these various codes of foot-,11
that the budget had to have something to         ball-which is a proper reflection of the im-,11
draw the crabs. Can the minister inform the      portance of the games in our society-,11
Senate what particular measure the Treasurer     historically there has been insufficient recog-,11
was referririg to? Was it the massive increase   nition of the much greater number of Austral-,11
"in fuel excise? Was it the 55 per cent increase  ians who, during any 12-month period, attend",11
"in wine tax? Was it the across-the-board         things such as museums, art galleries or many",11
increase in sales tax? Was it the retrospective  other areas of cultural activity.,11
nature of tax changes to long service and          The main reason why there has been a lack,11
annual leave? Was it the decision to change      of appreciation of this has been the paucity of,11
the arrangements in relation to credit unions    statistical information until recent times. My,11
and friendly societies? Was it simply the        predecessors and the counterpart state,11
reneging of the promise of no new taxes?         ministers have taken substantial steps to,11
   Senator MCMULLAN-I did not know               remedy that through the Cultural Ministers,11
"that he said it, let alone what he was referring Council and the statistical advisory group in,",11
to when he did-if he did.                        cooperation with theSureau of Statistics.,11
                                                 Some important statistics have been emerging,11
                        Arts                     about the economic and social significance of,11
   Senator ZAKHAROV -The Minister for            the arts and the cultural industry.,11
the Arts and Administrative Services is,11
"                                                    For example, a recent survey by' the Nation-",11
"probably aware that 140,000 people attended",11
                                                 al Culture/Leisure Statistics Unit of the ABS,11
the major league football grand finals at the,11
                                                 showed that in 1991 some 8.5 million patrons,11
weekend and that over the respective seasons,11
                                                 attended performances by Australian music,11
of the games attendances reached something,11
                                                 and performing arts organisations. The Aus-,11
like four million overall. How does this,11
                                                 tralia Council did research that showed that,11
compare with attendances at arts and cultural,11
                                                 Australia's museums and art galleries in 1992,11
events? What does this indicate about the,11
"                                                 received 16.9 million visits; that is, four times",11
contribution of the arts to the Australian way,11
                                                 as many people went to art galleries and,11
of life?,11
                                                 museums last year as went to the various,11
   Senator MCMULLAN -Some senators               major codes of football in Australia.,11
opposite would have shared my sorrow on,11
Saturday regarding the outcome of the game.         This does not in any way denigrate the,11
We do not find common cause on very many         importance of football and sport in Australian,11
"things, but I share their sorrow.                society. The fact that Australia takes its sport",11
                                                 so seriously was recognised appropriately by,11
   Senator Short-With due respect.               the international sporting movement last,11
   Senator MCMULLAN-That is right.               week. Everybody welcomes that. The last,11
Notwithstanding the fact that the wrong team     thing I would wish to do is in any way to,11
"won, it is true that a lot of people were there  downplay that. I simply want to put in context",11
to watch the game. That also occurred some-     that important as that is more Australians get,11
"what earlier in the finals of the rugby league   their relaxation, leisure and satisfaction in",11
when the Raiders went out. Everybody recog-     entertainment from arts and cultural activities,11
,11
 than from those major sporting events. It is    and the profound problems of macro-econom-,12
 important that we put it in context.            ic policy that concern people.,12
"    Senator Campbell-""':'Some do both.              It is that linkage which is, and remains,",12
. Senator MCMULLAN-The statistics                fundamental. Now that the bills are'no longer,12
 would not add up if it .-as not the case that   in one package the linkage will be reflected,12
 many people did both; Senator Campbell is       in the legislation. As I am advised the trigger,12
 absolutely right. It may be the same number     mechanism for the tax cut legislation will be,12
 of people; in which case they are doing it      royal assent to the other bills. There will need,12
 more often in the arts and cultural activities. to be passage of the legislation in a manner,12
 As someone who loves both sport and the         that is acceptable to both houses of parlia-,12
" arts, I welcome the success and flourishing of  ment.",12
" both and wish to put in context, notwithstand-    Senator KERNOT- Mr President, I ask a",12
" ing the importance of sport, the greater        supplementary question. If linkage is so",12
" propensity of Australians to attend and par-   important to the minister, if the government",12
 ticipate in arts and cultural activities.       reneges on the tax cuts the government's,12
                                                 ability to reduce the deficit is substantially,12
                  Bu-ge-  1993-94                enhanced rather than impaired. What is the,12
    Senator KERNOT-My question is di-ect­        point of this linkage now that the bills are,12
 ed to the Minister representing the Treasurer.  split?,12
 The Treasurer has said that the government's       Senator MCMULLAN-The point is,12
 proposed tax cuts legislation is dependent on   exactly the same. The government has the,12
 the rest of the revised budget being passed in  proper intention for a variety of reasons to,12
 'a form acceptable to the government.' Just     deliver a lower rate of tax to people on,12
 exactly what does 'a form acceptable to the     average weekly earnings. We do not regard it,12
 government' mean? Given that the Senate will    as acceptable that the current rate of tax,12
 not be intimidated by such a transparent        which applies to people on average weekly,12
" tactic, is this just a backdobr way of linking  earnings should continue over the years to",12
" the bills together, or does the government      come. We are not prepared to allow that to",12
 now want to avoid paying these unaffordable     continue.,12
 tax cuts by using a blame the Senate strategy?,12
                                                     We wish to implement the tax cuts which,12
 What is the point of this latest strategy from,12
"                                                 were promised in the election, and we wish to",12
 the Treasurer?,12
                                                 fund them. That is the purpose of the linkage.,12
    Senator MCMULLAN-Linkage has                 It has always been the purpose of the linkage.,12
 always been the key element of the presenta-    It remains the purpose of the. linkage.,12
 tion and interrelationship between these,12
 various tax measures because that is a funda-                   South Africa,12
 mental question of economic responsibility.        Senator JONES-My question is directed,12
 We sought to make it clear right from the       to the Minister representing the Minister for,12
" start, as we do now, that it is fundamental to  Foreign Affairs. Will the minister comment",12
 the deficit reduction strategy and to the       on recent reports of developments in consti-,12
" medium term economic management that we         tutional negotiations in South Africa? Furthet,",12
 consider in parallel those things which reduce  could the minister inform the Senate of the,12
 the ·revenue with those things which compen-   implications for Australian business of the,12
 sate by increasing the revenue.                 lifting of trade and investment sanctions,12
    We cannot have a situation where Australia   against South Africa?,12
 gets to the United States type situation where     Senator COOK-The government wel-,12
 it becomes impossible for governments to        comes the passing into law of the Transitional,12
 legislate to implement difficult decisions; all Executive Council and the independent media,12
" the soft, warm and fuzzy parts get passed and   and electoral commissions of the South",12
 the legislature refuses to pass the hard deci- African parliament on 23 September. We,12
 sions and therefore we get deficit blow-outs    believe .this represents a significant step,12
,12
 forward in South Africa's transition to democ-                    Budget 1993-94,13
 racy. We hope that the parties can quickly          Senator REID-My question is directed to,13
 resolve the current impasse in negotiations      the Minister representing the Treasurer. Can,13
 resulting from differences over the proposed     the minister inform the Senate how this,13
" interim constitution, that they will continue to government can call itself 'caring' when it",13
 work towards the April 1994 election date and    makes the delivery of a $150 rebate to low,13
 that the election will go ahead on that date as  income earners and income tax cuts to middle,13
 planned.                                         income earners dependent upon the passage,13
                                                  of highly regressive increases in petrol excise,13
   The lifting of Commonwealth economic,13
                                                  and other sales taxes? Does the minister,13
 sanctions will provide a much needed boost,13
"                                                  seriously maintain, as he has just said, that",13
 to the South African economy. It will provide,13
                                                  most Australians do not deserve tax cuts or,13
" increased trading opportunities, new invest-",13
                                                  rebates unless they can somehow be linked in,13
 ment and increased access to international,13
                                                  with increases in the wine tax?,13
" finance. It will help, as Nelson Mandela has",13
" said, to ensure the success of the transition to    Senator MCMULLAN - I can just see all",13
 democracy.                                       those poor people waiting for the $150 rebate,13
                                                  crying over the fact that a bottle of Grange is,13
"   For Australia, the government sees oppor-     going to go up by $10! I am not in any doubt",13
tunities for exports. of communications equip-   that the low income rebate will be paid. None,13
"ment, automotive spare parts and accessories,     of the delay which may occur in the passage",13
agricultural and mining equipment and tech-      of the various pieces of legislation and which,13
"nology, environmental technology and ser-        could have an impact on the timing of the",13
vices. There will also be openings for Austral-  payment of the tax cuts will affect the rebate,13
"ian companies to participate as partners with     because, by its very nature, people do not get",13
South Africans taking up business opportuni-     the benefit of the rebate until the end of the,13
ties in development areas in southern and         financial year. So let us put that particular,13
"central Africa, particularly in service exports   thing to one side for a moment.",13
"and areas such as mining where we have a              I am confident, as I said earlier, that the",13
lead in technology and capital equipment          legislation will eventually pass in a form,13
provision. I have also mentioned environment-    acceptable to thegovemment. During this,13
al technology where Australia is a world          financial year those tax measures will take,13
"leader.                                        .  effect and, therefore, the rebate will be paid",13
                                                  on schedule. That is what I confidently,13
   I expect that Australian exports will show,13
                                                  expect.,13
something like a 50 per cent increase over the,13
"1992-93 figure in a few years time. Australian        With regard to the tax cuts, it is the",13
exporters will now be able to benefit from a      government's view that the tax cuts should be,13
range of government export assistance that        paid and that middle income Australians are,13
"was previously unavailable to them because        entitled to them, but it is also our view that",13
of the sanctions. This includes the immediate     it is necessary over the four years to pursue,13
"opening of an Austrade office in                  a deficit reduction strategy, and we will",13
Johannesburg; the full range of Austrade's        continue to do so. If people cannot understand,13
"marketing and financial services, including the   that in year lone can have a stimulus be-",13
export market development grants scheme;          cause the economy is not growing as quickly,13
"and, as honourable· senators may now be           as one would wish and still have a medium",13
"aware per cqurtesy of the media, I have asked     term deficit reduction strategy, I am sorry; it",13
"Our special trade representative, Ambassador      is obviously not something that anybody can",13
"John Button, to lead a trade mission to South     explain to those people.",13
"Africa as soon as possible so that Australian        It is quite clear that, over the medium term,",13
business people can take advantage of the         the deficit reduction strategy is important to,13
lifting of sanctions and the market oppor-       Australia's international and macro-economic,13
tunities that exist there.                        circumstance. We will continue to pursue it,13
,13
"and, therefore, we will not allow the situation   The committee to which Senator West",14
to develop in Australia where those things      refers is one that I announced at the begin-,14
that reduce the government's revenue pass       ning of September. It has as one of its roles,14
and those things that increase it do not. That  to advise the government on Australia's,14
is a recipe for irresponsible macro-economic    participation in Cairo. It is a committee of 27,14
"policy. It is not something that we will allow  members, reflecting a very broad base of",14
to develop. It is something that I am confident skills and community input on a range of,14
will in the end not develop.                    population issues. The six women on the,14
"                                                committee include Ms Kaye Loder, the",14
 Population and Development Conference          convenor of the National Women's Consulta-,14
"                                                tive Council,· and representatives of the",14
"   Senator WEST -Can the Minister for           Family Planning Association, the Australian",14
"Immigration and Ethnic Affairs give an          Conservation Foundation, the Office of the",14
"assurance that women will be represented on     Status of Women, the Department of the",14
"the committee advising the COnllnonwealth on    Environment, Sport and Territories and the",14
Australia's participation at the United Nations Australian International Development Assist-,14
international conference on population and      ance Bureau.,14
development in Cairo in 1994?,14
                                                  The most democratic approach to represen-,14
   Senator Kemp-You should be on the            tation from the six NGOs was to call for,14
"front bench, Sue.                               nominations from them rather than to have the",14
                                                government decide who their nominees should,14
"   Senator BOLKUS-I welcome Senator             be, and those NGOs did appoint as their",14
Kemp's endorsement of Senator West's            representatives a number of women. I should,14
capacity as a very effective senator. I can     point out that this committee does not com-,14
assure her that the government's continuing     prise the final delegation to the Cairo confer-,14
"commitment to the women of Australia will       ence. As I said earlier, the role of the commit-",14
be reflected in this committee's preparation    tee is to ensure that our contribution to the,14
for this important international conference. I  conference canvasses a range of issues on the,14
"am pleased to say that in our approach to this  relationships between population, develop-",14
"committee and in our approach to activities in  ment, environment and related matters, in-",14
"the portfolio of immigration and ethnic affairs cluding the status of women, health, popula-",14
"the role of women is well and truly recog-     tion distribution, migration, use of'resources",14
nised.                                          and so on. To that effect I am currently,14
"   For instance, the majority of the members    discussing with my colleague Senator",14
"of my major advisory body on settlement         Crowley, who assists the Prime Minister for",14
"issues, the settlement advisory counCil, are    the status of women, the possibility of making",14
women. It is a body which covers areas such     additional appointments to the population,14
"as intergovernmental planning, funding,         committee to ensure that it benefits by the use",14
"health, aged and refugee issues, English        of the best possible expertise, particularly in",14
language and employment services. Ten of the    further issues affecting women.,14
 14 members of that committee are women.,14
That is one indication of the respect that we                 Waterfront Strike,14
have for the role of women in the migration,14
 area. Another indication of our respect for       Senator SANDY MACDONALD-My,14
women is in regard to the operation of the      question is directed to the Minister for Trans-,14
"Refugee Review Tribunal, a body which was       port and Communications and it concerns the",14
recently appointed. Almost 50 per cent of the   national waterfront strike. Can the minister,14
members of that tribunal-this is almost         explain how Australian exporters can be,14
 unprecedented-are women; 19 of the 41 full-   competitive on the world market when water-,14
"time members of the RRT are women, and six      front unions have once again blatantly gone",14
 of the 16 part-time members are women.         out on strike in defiance of the Industrial,14
,14
 Relations Commission? What action can the       commencement of services to Bali earlier this,15
   inister take following the claim by the       month. I am advised by Ansett that the,15
 Maritime Union of Australia that we are on      forward bookings it has received on these,15
 the brink of the biggest waterfront dispute for services over the next few months are very,15
 40 years?                                       encouraging.,15
   Senator COLLINS-The industrial action,15
" that is currently being taken is extremely         As a senator for the Northern Territory, I",15
 regrettable and is not in the least helpful to  was pleased to note the announcement of a,15
 Australia's export industries. It is a complex  draft determination by the International Air,15
" issue which currently involves two things.      Services Commission last week which, if",15
" First, the enterprise agreements which were     confirmed, will provide for twice weekly",15
arrived at during the government's period of     B737 services by Qantas on the Darwin-,15
running the Waterfront Industry Reform           Denpasar route. This announcement represents,15
Authority have reached the end of their two-    one of a number of important allocation,15
"year life and are being renegotiated, so logs    decisions made by the IASC last week which",15
of claims are being brought forward in respect   will expand access to Asian markets by,15
of those matters.                                Australian carriers.,15
   Senator Cook-Consistent with your,15
industrial relations policy.                        Ansett Australia has received capacity to,15
"   Senator COLLINS-That is right, Senator        operate up to five services a week from April",15
"Cook. Secondly, it involves a proposal from      1995. to Hong Kong. Qantas also received",15
Australian Stevedores to make redundant 317      additional capacity to Hong Kong with the,15
of its employees. The matter is currently        overall increase in capacity allocated on this,15
being addressed by the industrial commission.    route being 42 per cent over the next two,15
"In fact, it is being heard in the industrial     years. Qantas also received approval for an",15
"commission today. I am available, as I always    extra service a week to the Philippines com-",15
"am available, to industry parties to discuss     mencing on 1 November this year which will",15
these issues but the matter is being handled in  for the first time provide direct flights to,15
the commission .. The matter is being heard      Brisbane.,15
today and I will follow the proceedings of the,15
commission hearings closely. I would urge all       In addition to this growth in Australian,15
"parties, as I have done already privately, to    carriers' capacity, we saw last week the entry",15
abide by whatever determination the commis-     into Australia of the Taiwanese carrier Eva,15
"sion makes.                                      Air, which is one of the fastest growing",15
                                                 carriers in Asia. Eva Air commenced twice,15
           International Air Services            weekly operations from Taipei to Sydney and,15
   Senator DENMAN-My question is                 Brisbane last week. Cathay Pacific has also,15
directed to the Minister for Transport and       indicated that later this year it will introduce,15
Communications.. Is the minister aware of        an additional Hong Kong service out of Perth.,15
recent developments in the availability of,15
international air services to Australia which       Since the International Air Services Com-,15
"will assist in bringing overseas visitors and    mission was established on 1 July last year,",15
tourists to this country? Can the minister       it has allocated a total of sixty-five 747 units,15
advise the Senate whether Australian airlines    of capacity per week which represents an,15
"wjIl benefit from these developments?            additional 22,400 seats a week to Australian",15
"   Senator COLLINS...,....I am pleased to        carriers. This significant increase in capacity",15
"advise the Senate that the implementation of     is especially timely, given the expected",15
the government's multiple designation policy     increase of inbound tourism to Australia over,15
for Australian carriers has already achieved     the next few years following the announce-,15
tangible results. Ansett Australia has become    ment that Sydney will host the 2000 Olym-,15
our second international carrier with its        pics.,15
,15
   Aboriginal and Torres Strait Islander          Senator Reid and Senator Kernot. I preface it,16
                 Commission                       by urging him to try to do better than the,16
"   Senator PANIZZA-My question is                 superficial, frivolous and quite derisory",16
directed to the Minister representing the         responses he has given so far in attempting to,16
Minister for Aboriginal and Torres Strait         defend the indefensible. I refer the minister to,16
Islander Affairs. I refer the minister to the     the Prime Minister's comments to the recent,16
leak of papers concerning the 1993-94 revised     ACTU congress when he justified the,16
"ATSIC estimates, especially the major bid of      government's support for the personal income",16
$10 million for additional Mabo funding.          tax cuts as giving something back to middle,16
"Because of confusion amongst Aboriginal           Australia, which had missed out relatively",16
"communities and others and because of             during the 1980s, and-to quote the Prime",16
conflicting answers that I received at Esti-     Minister- 'those who have waited lasUo get,16
"mates Committee A, will the minister table in     the kind of tax relief I think they ought to be",16
the Senate the full 1993-94 revised ATSIC         getting' . How does the govemment reconcile,16
"estimates, including major bids that were         this rhetoric with the Treasurer's threat last",16
submitted to ATSIC commissioners at meet-        week to withhold any income tax cuts from,16
ing No. 24 on 9 to 12 August 1993?                middle Australia unless the Senate supports,16
"                                                  all the budget's unfair, regressive and discri-",16
   Senator COLLINS-That is a matter for           minatory tax increases?,16
the Minister for Aboriginal and Torres Strait,16
Islander Affairs. I will ensure that he receives     Senator MCMULLAN-There is absolutely,16
Senator Panizza's request today. It is a matter   no contradiction. The government is very,16
for him to determine whether he will comply       committed to those tax cuts. We wish to,16
with that request.                                introduce them. That is why we took the,16
                                                  initiative to propose them. They will flow.,16
              Higher Education                    What we are arguing about is the timing. We,16
"   Senator BELL-My question is directed to        all understand that, of course. Therefore, we",16
the Minister representing the Minister for        are committed to delivering those tax cuts and,16
"Schools, Vocational Education and Training.       to delivering them as early as possible, but we",16
Presuming the minister has noted the recent       will do it in a manner which does not under-,16
Sydney University research which shows that       mine either the fiscal responsibility of the,16
82 per cent of Aboriginal and Torres Strait       deficit reduction package ot the proper parlia-,16
"Islanders would fail at least one unit of their   mentary processes, the proper processes of",16
"degree course, and given the link which the       government and the proper relationship",16
United Nations has identified between educa-     between the legislature and the executive.,16
tion for women and girls and their equality in       That is why there is and always has been a,16
society and also the suggestion that women        linkage between the revenue increases and the,16
are five times less likely than men to repay      tax cuts. There was such a linkage; there,16
"their HECS debt by the age of 30, what            remains such a linkage. It is responsible that",16
"specific changes will the government make in      there should be one, but we do wish to",16
higher education to demonstrate its real          deliver tax cuts to middle Australia. That is,16
commitment to access and equity in higher         a primary objective of the package. We wish,16
education?                                        to bring them forward and we will. do that if,16
   Senator ROBERT RAY-I have not read             the Senate is cooperative.,16
"that research that Senator Bell refers to. I will    Senator SHORT- Mr President, I ask a",16
pass his question on to the minister for a full   supplementary · question. The words about,16
response.                                         linkage seem to have emerged in the last few,16
                                                  days. Did the Prime Minister advise the,16
               Budget 1993-94                     ACTU congress that there was a link between,16
   Senator SHORT-My question is directed          the personal income tax cuts that he promised,16
to the Minister representing the Treasurer. It    and the passage of indirect tax increases,16
follows questions put to him earlier today by     through legislation?,16
,16
"   Senator MCMULLAN-He would not need           was sought, but consideration was given to",17
to do that. They are not stupid enough not to   refusing entry. As no breaches of visa condi-,17
"work it out for themselves.                     tions existed, they were permitted to enter. I",17
                                                can add that checks with our Tokyo office,17
              Japanese Tourists                 revealed that all the girls had received the,17
   Senator CHAMARETTE-My question is            consent of their parents to travel on this trip.,17
directed to the Minister for Immigration and,17
"Ethnic Affairs. I ask: firstly, did a group        Senator CHAMARETTE-I ask a supple-",17
consisting of 19 Japanese males and six 14-    mentary question. I understand that this party,17
year-old Japanese girls enter Australia through brought in two crates of mineral exploration,17
Perth international airport on 9 September      equipment as excess baggage and supplied,17
"1993? Secondly, if so, did their entry visas    false information on both visa applications",17
state that they were on holiday and were        and passenger cards. Why was there federal,17
staying at the Perth Ambassador Hotel?          intervention to allow them to remain when,17
"Thirdly, were two of the men apprehended by     they clearly represented illegal entrants under",17
customs under section 23 of the Civil Avia-    section 20 of the immigration act?,17
tion Act for having concentrated hydrochloric      Senator BOLKUS-My advice is that no,17
acid in their hand luggage disguised as hand    visa conditions were breached. I have no,17
"soap? Fourthly, were two of the group           information that false information was provid-",17
"subsequently apprehended for speeding in        ed. As to federal intervention, apart from the",17
"Leonora, over 1,000 kilometres from Perth?      answer that I have given today, I do not know",17
"Fifthly, did customs and immigration officials  what Senator Chamarette is talking about. So",17
seek approval to have the group deported        I think her follow-up question probably does,17
because of the breaches of their visa condi-   not go to any relevant point. I will have it,17
"tions? Sixthly, was this approval refused and,  checked to see whether there is anything in it.",17
"if so, why, by whom and for what reasons?",17
   Senator BOLKUS-I do have some infor-                       Olympic Games,17
mation which answers Senator Chamarette's,17
questions. I am advised that a group of 25         Senator BROWNHILL-My question is,17
"Japanese, including 18 males and seven          to the Minister representing the Minister for",17
"females aged between 14 and 21, arrived at      the Environment, Sport and Territories. Given",17
Perth on 9 September 1993. Due to the           that the Australian Olympic Committee has,17
behaviour of some of the members of the         apparently prepared a $400 million plan to,17
"party, they were brought to the attention of    boost our medal prospects at the 2000 Olym-",17
"both immigration and customs authorities. I     pics, I ask whether any of this money is likely",17
believe that that is a normal occurrence when   to be directed towards country areas for such,17
"people do misbehave on flights. Each was in     things as regional training centres, which will",17
possession of a class 670 visa authorising a    undoubtedly provide a much needed stimulus,17
stay of one month for the purpose of sightsee- for rural town economies.,17
ing and tourism. They indicated on their           Senator SCHACHT - I have been advised,17
"passenger cards that they were staying at the   by the Minister for the Environment, Sport",17
"Ambassador Hotel in Perth. I am told that two   and Territories, Mrs Kelly, that it should be",17
men pleaded guilty to carrying dangerous        noted that the federal government has already,17
"goods on an aircraft, were each find $2,400     made a major commitment of $150 million",17
and were each ordered to pay $594 court         towards the cost of the games. This is in,17
costs.                                          addition to the $5 million that was made,17
   I do not know the answer to Senator          available by the federal government to assist,17
Chamarette's question about the alleged         in the bid itself. Mrs Kelly advises that the,17
"speeding offence, because that is probably      federal government has already indicated its",17
something that would be covered by state law    full support for the staging of the games and,17
"and state administration. I can go on to say,   its willingness to provide the range of assist-",17
"though, that no approval to deport the group    ance necessary for a successful games.",17
,17
"   Obviously, this will mean a role for the        I find it absolutely extraordinary that the",18
federal government in preparing for the          people opposite would try to denigrate people,18
